# step err_l2 res_l2
0 2.460291e-01 1.000000e+00
1 2.241854e-01 4.134181e-01
2 2.150852e-01 2.150345e-01
3 2.092295e-01 1.464632e-01
4 2.045792e-01 1.170477e-01
5 2.005633e-01 1.001164e-01
6 1.969647e-01 8.838478e-02
7 1.936763e-01 7.948343e-02
8 1.906341e-01 7.239742e-02
9 1.877953e-01 6.658518e-02
10 1.851285e-01 6.171505e-02
11 1.826100e-01 5.756636e-02
12 1.802210e-01 5.398426e-02
13 1.779464e-01 5.085611e-02
14 1.757739e-01 4.809774e-02
15 1.736931e-01 4.564484e-02
16 1.716954e-01 4.344741e-02
17 1.697733e-01 4.146596e-02
18 1.679205e-01 3.966884e-02
19 1.661314e-01 3.803044e-02
20 1.644012e-01 3.652972e-02
21 1.627256e-01 3.514929e-02
22 1.611008e-01 3.387462e-02
23 1.595236e-01 3.269348e-02
24 1.579908e-01 3.159548e-02
25 1.564997e-01 3.057176e-02
26 1.550479e-01 2.961468e-02
27 1.536332e-01 2.871764e-02
28 1.522535e-01 2.787492e-02
29 1.509069e-01 2.708150e-02
30 1.495919e-01 2.633298e-02
31 1.483068e-01 2.562548e-02
32 1.470501e-01 2.495556e-02
33 1.458206e-01 2.432017e-02
34 1.446169e-01 2.371658e-02
35 1.434381e-01 2.314235e-02
36 1.422829e-01 2.259530e-02
37 1.411504e-01 2.207344e-02
38 1.400397e-01 2.157501e-02
39 1.389499e-01 2.109837e-02
40 1.378802e-01 2.064208e-02
41 1.368298e-01 2.020479e-02
42 1.357979e-01 1.978529e-02
43 1.347840e-01 1.938246e-02
44 1.337874e-01 1.899529e-02
45 1.328074e-01 1.862284e-02
46 1.318435e-01 1.826425e-02
47 1.308951e-01 1.791873e-02
48 1.299618e-01 1.758555e-02
49 1.290430e-01 1.726402e-02
50 1.281383e-01 1.695353e-02
51 1.272473e-01 1.665348e-02
52 1.263694e-01 1.636335e-02
53 1.255044e-01 1.608264e-02
54 1.246518e-01 1.581086e-02
55 1.238112e-01 1.554759e-02
56 1.229824e-01 1.529243e-02
57 1.221650e-01 1.504499e-02
58 1.213586e-01 1.480491e-02
59 1.205630e-01 1.457186e-02
60 1.197778e-01 1.434554e-02
61 1.190028e-01 1.412565e-02
62 1.182378e-01 1.391190e-02
63 1.174824e-01 1.370405e-02
64 1.167364e-01 1.350185e-02
65 1.159995e-01 1.330507e-02
66 1.152716e-01 1.311350e-02
67 1.145524e-01 1.292692e-02
68 1.138416e-01 1.274514e-02
69 1.131392e-01 1.256799e-02
70 1.124449e-01 1.239529e-02
71 1.117584e-01 1.222687e-02
72 1.110797e-01 1.206259e-02
73 1.104085e-01 1.190228e-02
74 1.097446e-01 1.174582e-02
75 1.090880e-01 1.159307e-02
76 1.084383e-01 1.144390e-02
77 1.077956e-01 1.129819e-02
78 1.071596e-01 1.115583e-02
79 1.065301e-01 1.101671e-02
80 1.059071e-01 1.088072e-02
81 1.052904e-01 1.074777e-02
82 1.046798e-01 1.061776e-02
83 1.040753e-01 1.049060e-02
84 1.034767e-01 1.036620e-02
85 1.028839e-01 1.024447e-02
86 1.022967e-01 1.012535e-02
