# step err_l2 res_l2
0 2.460291e-01 1.000000e+00
1 2.305665e-01 5.716173e-01
2 2.223601e-01 3.513495e-01
3 2.170237e-01 2.389077e-01
4 2.129739e-01 1.805111e-01
5 2.095980e-01 1.480721e-01
6 2.066317e-01 1.279960e-01
7 2.039461e-01 1.141326e-01
8 2.014700e-01 1.037186e-01
9 1.991601e-01 9.543977e-02
10 1.969874e-01 8.860960e-02
11 1.949312e-01 8.283126e-02
12 1.929760e-01 7.785414e-02
13 1.911097e-01 7.350848e-02
14 1.893226e-01 6.967310e-02
15 1.876066e-01 6.625795e-02
16 1.859551e-01 6.319407e-02
17 1.843622e-01 6.042744e-02
18 1.828232e-01 5.791494e-02
19 1.813336e-01 5.562162e-02
20 1.798899e-01 5.351880e-02
21 1.784887e-01 5.158271e-02
22 1.771271e-01 4.979345e-02
23 1.758025e-01 4.813421e-02
24 1.745127e-01 4.659071e-02
25 1.732555e-01 4.515073e-02
26 1.720290e-01 4.380372e-02
27 1.708315e-01 4.254058e-02
28 1.696615e-01 4.135335e-02
29 1.685175e-01 4.023507e-02
30 1.673982e-01 3.917965e-02
31 1.663024e-01 3.818168e-02
32 1.652291e-01 3.723639e-02
33 1.641771e-01 3.633950e-02
34 1.631455e-01 3.548723e-02
35 1.621335e-01 3.467618e-02
36 1.611403e-01 3.390327e-02
37 1.601649e-01 3.316576e-02
38 1.592068e-01 3.246116e-02
39 1.582653e-01 3.178720e-02
40 1.573397e-01 3.114184e-02
41 1.564295e-01 3.052320e-02
42 1.555340e-01 2.992958e-02
43 1.546529e-01 2.935942e-02
44 1.537854e-01 2.881128e-02
45 1.529313e-01 2.828387e-02
46 1.520901e-01 2.777596e-02
47 1.512613e-01 2.728644e-02
48 1.504446e-01 2.681429e-02
49 1.496395e-01 2.635854e-02
50 1.488457e-01 2.591833e-02
51 1.480630e-01 2.549282e-02
52 1.472908e-01 2.508127e-02
53 1.465290e-01 2.468295e-02
54 1.457773e-01 2.429722e-02
55 1.450353e-01 2.392345e-02
56 1.443028e-01 2.356108e-02
57 1.435796e-01 2.320955e-02
58 1.428653e-01 2.286838e-02
59 1.421598e-01 2.253708e-02
60 1.414628e-01 2.221522e-02
61 1.407741e-01 2.190237e-02
62 1.400936e-01 2.159815e-02
63 1.394209e-01 2.130219e-02
64 1.387560e-01 2.101413e-02
65 1.380986e-01 2.073366e-02
66 1.374485e-01 2.046046e-02
67 1.368056e-01 2.019423e-02
68 1.361697e-01 1.993471e-02
69 1.355407e-01 1.968164e-02
70 1.349184e-01 1.943475e-02
71 1.343026e-01 1.919382e-02
72 1.336932e-01 1.895863e-02
73 1.330901e-01 1.872896e-02
74 1.324932e-01 1.850461e-02
75 1.319022e-01 1.828540e-02
76 1.313171e-01 1.807113e-02
77 1.307378e-01 1.786164e-02
78 1.301641e-01 1.765676e-02
79 1.295960e-01 1.745633e-02
80 1.290333e-01 1.726021e-02
81 1.284759e-01 1.706825e-02
82 1.279237e-01 1.688032e-02
83 1.273766e-01 1.669628e-02
84 1.268345e-01 1.651601e-02
85 1.262973e-01 1.633939e-02
86 1.257650e-01 1.616631e-02
87 1.252374e-01 1.599665e-02
88 1.247144e-01 1.583032e-02
89 1.241960e-01 1.566721e-02
90 1.236821e-01 1.550723e-02
91 1.231726e-01 1.535028e-02
92 1.226674e-01 1.519628e-02
93 1.221665e-01 1.504514e-02
94 1.216697e-01 1.489678e-02
95 1.211771e-01 1.475112e-02
96 1.206885e-01 1.460810e-02
97 1.202038e-01 1.446762e-02
98 1.197231e-01 1.432963e-02
99 1.192462e-01 1.419406e-02
100 1.187730e-01 1.406084e-02
101 1.183036e-01 1.392992e-02
102 1.178378e-01 1.380123e-02
103 1.173757e-01 1.367471e-02
104 1.169170e-01 1.355032e-02
