# step err_l2 res_l2
0 2.460291e-01 1.000000e+00
1 2.306841e-01 5.809805e-01
2 2.224054e-01 3.600658e-01
3 2.170085e-01 2.445283e-01
4 2.129261e-01 1.834705e-01
5 2.095356e-01 1.494304e-01
6 2.065642e-01 1.285497e-01
7 2.038781e-01 1.143172e-01
8 2.014038e-01 1.037415e-01
9 1.990964e-01 9.539494e-02
10 1.969265e-01 8.853886e-02
11 1.948731e-01 8.275322e-02
12 1.929206e-01 7.777691e-02
13 1.910568e-01 7.343539e-02
14 1.892719e-01 6.960524e-02
15 1.875580e-01 6.619541e-02
16 1.859083e-01 6.313655e-02
17 1.843171e-01 6.037448e-02
18 1.827796e-01 5.786604e-02
19 1.812915e-01 5.557634e-02
20 1.798491e-01 5.347673e-02
21 1.784491e-01 5.154350e-02
22 1.770886e-01 4.975679e-02
23 1.757651e-01 4.809984e-02
24 1.744763e-01 4.655840e-02
25 1.732200e-01 4.512029e-02
26 1.719944e-01 4.377498e-02
27 1.707977e-01 4.251339e-02
28 1.696285e-01 4.132757e-02
29 1.684852e-01 4.021061e-02
30 1.673666e-01 3.915639e-02
31 1.662715e-01 3.815953e-02
32 1.651988e-01 3.721526e-02
33 1.641474e-01 3.631933e-02
34 1.631165e-01 3.546795e-02
35 1.621050e-01 3.465772e-02
36 1.611123e-01 3.388558e-02
37 1.601374e-01 3.314880e-02
38 1.591798e-01 3.244487e-02
39 1.582388e-01 3.177155e-02
40 1.573136e-01 3.112678e-02
41 1.564038e-01 3.050870e-02
42 1.555088e-01 2.991561e-02
43 1.546280e-01 2.934595e-02
44 1.537610e-01 2.879829e-02
45 1.529073e-01 2.827132e-02
46 1.520664e-01 2.776383e-02
47 1.512380e-01 2.727471e-02
48 1.504216e-01 2.680294e-02
49 1.496168e-01 2.634756e-02
50 1.488234e-01 2.590768e-02
51 1.480409e-01 2.548251e-02
52 1.472691e-01 2.507126e-02
53 1.465076e-01 2.467324e-02
54 1.457561e-01 2.428779e-02
55 1.450144e-01 2.391429e-02
56 1.442822e-01 2.355218e-02
57 1.435592e-01 2.320090e-02
58 1.428452e-01 2.285996e-02
59 1.421399e-01 2.252889e-02
60 1.414432e-01 2.220724e-02
61 1.407548e-01 2.189461e-02
62 1.400744e-01 2.159059e-02
63 1.394020e-01 2.129481e-02
64 1.387373e-01 2.100694e-02
65 1.380801e-01 2.072665e-02
66 1.374302e-01 2.045361e-02
67 1.367875e-01 2.018756e-02
68 1.361518e-01 1.992819e-02
69 1.355230e-01 1.967527e-02
70 1.349009e-01 1.942853e-02
71 1.342853e-01 1.918774e-02
72 1.336761e-01 1.895268e-02
73 1.330732e-01 1.872314e-02
74 1.324764e-01 1.849892e-02
75 1.318856e-01 1.827983e-02
76 1.313007e-01 1.806568e-02
77 1.307215e-01 1.785631e-02
78 1.301480e-01 1.765154e-02
79 1.295800e-01 1.745122e-02
80 1.290174e-01 1.725520e-02
81 1.284602e-01 1.706334e-02
82 1.279081e-01 1.687551e-02
83 1.273612e-01 1.669156e-02
84 1.268192e-01 1.651138e-02
85 1.262822e-01 1.633485e-02
86 1.257500e-01 1.616186e-02
87 1.252225e-01 1.599229e-02
88 1.246997e-01 1.582603e-02
89 1.241814e-01 1.566300e-02
90 1.236677e-01 1.550310e-02
91 1.231583e-01 1.534623e-02
92 1.226532e-01 1.519230e-02
93 1.221524e-01 1.504123e-02
94 1.216558e-01 1.489294e-02
95 1.211632e-01 1.474735e-02
96 1.206747e-01 1.460439e-02
97 1.201902e-01 1.446397e-02
98 1.197096e-01 1.432605e-02
99 1.192328e-01 1.419054e-02
100 1.187597e-01 1.405738e-02
101 1.182904e-01 1.392651e-02
102 1.178247e-01 1.379788e-02
103 1.173627e-01 1.367141e-02
104 1.169041e-01 1.354707e-02
105 1.164491e-01 1.342479e-02
106 1.159974e-01 1.330453e-02
107 1.155491e-01 1.318622e-02
108 1.151042e-01 1.306984e-02
109 1.146625e-01 1.295532e-02
110 1.142240e-01 1.284263e-02
111 1.137887e-01 1.273172e-02
112 1.133566e-01 1.262255e-02
113 1.129275e-01 1.251508e-02
114 1.125014e-01 1.240927e-02
115 1.120783e-01 1.230508e-02
116 1.116582e-01 1.220248e-02
117 1.112410e-01 1.210142e-02
118 1.108266e-01 1.200189e-02
119 1.104150e-01 1.190384e-02
120 1.100062e-01 1.180723e-02
121 1.096002e-01 1.171205e-02
122 1.091969e-01 1.161826e-02
123 1.087962e-01 1.152583e-02
124 1.083981e-01 1.143473e-02
125 1.080027e-01 1.134493e-02
126 1.076098e-01 1.125642e-02
127 1.072194e-01 1.116915e-02
128 1.068315e-01 1.108311e-02
129 1.064461e-01 1.099827e-02
130 1.060631e-01 1.091461e-02
131 1.056824e-01 1.083210e-02
132 1.053042e-01 1.075073e-02
133 1.049282e-01 1.067047e-02
134 1.045546e-01 1.059129e-02
135 1.041832e-01 1.051319e-02
136 1.038141e-01 1.043613e-02
137 1.034472e-01 1.036010e-02
