# step err_l2 res_l2
0 2.462974e-01 1.000000e+00
1 2.098177e-01 2.108929e-01
2 1.958240e-01 1.213412e-01
3 1.848788e-01 7.625027e-02
4 1.758591e-01 5.412435e-02
5 1.681690e-01 4.728228e-02
6 1.614566e-01 5.230284e-02
7 1.555056e-01 6.699305e-02
8 1.501877e-01 9.165962e-02
9 1.454524e-01 1.305005e-01
10 1.413658e-01 1.941335e-01
11 1.382819e-01 3.061728e-01
12 1.374688e-01 5.168065e-01
13 1.432500e-01 9.284042e-01
14 1.688850e-01 1.744899e+00
15 2.455058e-01 3.370424e+00
16 4.281337e-01 6.606877e+00
17 8.136792e-01 1.304749e+01
18 1.592631e+00 2.585932e+01
19 3.146918e+00 5.133893e+01
20 6.238327e+00 1.020054e+02
21 1.238213e+01 2.027500e+02
22 2.459006e+01 4.030651e+02
23 4.884710e+01 8.013594e+02
24 9.704664e+01 1.593311e+03
25 1.928237e+02 3.168021e+03
26 3.831483e+02 6.299226e+03
27 7.613670e+02 1.252556e+04
28 1.513000e+03 2.490680e+04
29 3.006765e+03 4.952788e+04
30 5.975512e+03 9.849017e+04
31 1.187587e+04 1.958608e+05
32 2.360313e+04 3.895055e+05
33 4.691242e+04 7.746249e+05
34 9.324375e+04 1.540568e+06
35 1.853383e+05 3.063953e+06
36 3.684039e+05 6.093896e+06
37 7.323126e+05 1.212047e+07
38 1.455734e+06 2.410768e+07
39 2.893883e+06 4.795159e+07
40 5.752980e+06 9.538100e+07
41 1.143715e+07 1.897283e+08
42 2.273818e+07 3.774101e+08
43 4.520710e+07 7.507687e+08
44 8.988148e+07 1.493516e+09
45 1.787090e+08 2.971150e+09
46 3.553330e+08 5.910852e+09
47 7.065405e+08 1.175943e+10
48 1.404918e+09 2.339556e+10
49 2.793685e+09 4.654693e+10
50 5.555411e+09 9.261028e+10
51 1.104758e+10 1.842629e+11
52 2.197001e+10 3.666289e+11
53 4.369235e+10 7.295009e+11
54 8.689456e+10 1.451560e+12
55 1.728191e+11 2.888381e+12
56 3.437181e+11 5.747563e+12
57 6.836361e+11 1.143728e+13
58 1.359750e+12 2.275998e+13
59 2.704612e+12 4.529293e+13
60 5.379750e+12 9.013606e+13
61 1.070115e+13 1.793809e+14
62 2.128680e+13 3.569960e+14
63 4.234492e+13 7.104927e+14
64 8.423709e+13 1.414051e+15
65 1.675778e+14 2.814361e+15
66 3.333806e+14 5.601490e+15
67 6.632467e+14 1.114901e+16
68 1.319534e+15 2.219104e+16
69 2.625286e+15 4.417004e+16
70 5.223280e+15 8.791978e+16
71 1.039251e+16 1.750064e+17
72 2.067796e+16 3.483613e+17
73 4.114389e+16 6.934483e+17
74 8.186782e+16 1.380405e+18
75 1.629038e+17 2.747940e+18
76 3.241596e+17 5.470363e+18
77 6.450548e+17 1.089013e+19
78 1.283643e+18 2.167992e+19
79 2.554473e+18 4.316088e+19
80 5.083562e+18 8.592719e+19
81 1.011683e+19 1.710719e+20
82 2.013400e+19 3.405918e+20
83 4.007053e+19 6.781054e+20
84 7.974974e+19 1.350105e+21
85 1.587240e+20 2.688100e+21
86 3.159112e+20 5.352176e+21
87 6.287764e+20 1.065669e+22
88 1.251516e+21 2.121884e+22
89 2.491067e+21 4.225011e+22
90 4.958415e+21 8.412805e+22
91 9.869816e+21 1.675177e+23
92 1.964643e+22 3.335702e+23
93 3.910810e+22 6.642330e+23
94 7.784989e+22 1.322697e+24
95 1.549735e+23 2.633944e+24
96 3.085071e+23 5.245165e+24
97 6.141589e+23 1.044523e+25
98 1.222656e+24 2.080096e+25
99 2.434085e+24 4.142426e+25
100 4.845906e+24 8.249587e+25
101 9.647658e+24 1.642917e+26
102 1.920774e+25 3.271939e+26
103 3.824180e+25 6.516290e+26
104 7.613909e+25 1.297781e+27
105 1.515948e+26 2.584689e+27
106 3.018341e+26 5.147788e+27
107 6.009791e+26 1.025271e+28
108 1.196623e+27 2.042030e+28
109 2.382663e+27 4.067158e+28
110 4.744328e+27 8.100751e+28
111 9.446992e+27 1.613485e+29
112 1.881131e+28 3.213731e+29
113 3.745859e+28 6.401171e+29
114 7.459165e+28 1.275012e+30
115 1.485373e+29 2.539653e+30
116 2.957926e+29 5.058704e+30
117 5.890407e+29 1.007648e+31
118 1.173031e+30 2.007167e+31
119 2.336039e+30 3.998185e+31
120 4.652182e+30 7.964287e+31
121 9.264870e+30 1.586483e+32
122 1.845134e+31 3.160303e+32
123 3.674703e+31 6.295443e+32
124 7.318508e+31 1.254089e+33
