# step err_l2 res_l2
0 2.462974e-01 1.000000e+00
1 2.339665e-01 7.982911e-01
2 2.253543e-01 3.172921e-01
3 2.201980e-01 2.081351e-01
4 2.161129e-01 1.696547e-01
5 2.125576e-01 1.436636e-01
6 2.093951e-01 1.249766e-01
7 2.065282e-01 1.111887e-01
8 2.038913e-01 1.004645e-01
9 2.014411e-01 9.183657e-02
10 1.991463e-01 8.472954e-02
11 1.969837e-01 7.875974e-02
12 1.949351e-01 7.366405e-02
13 1.929862e-01 6.925629e-02
14 1.911256e-01 6.540055e-02
15 1.893437e-01 6.199512e-02
16 1.876327e-01 5.896226e-02
17 1.859860e-01 5.624147e-02
18 1.843978e-01 5.378492e-02
19 1.828632e-01 5.155428e-02
20 1.813781e-01 4.951840e-02
21 1.799388e-01 4.765173e-02
22 1.785418e-01 4.593310e-02
23 1.771844e-01 4.434478e-02
24 1.758639e-01 4.287183e-02
25 1.745781e-01 4.150156e-02
26 1.733248e-01 4.022310e-02
27 1.721022e-01 3.902709e-02
28 1.709085e-01 3.790545e-02
29 1.697422e-01 3.685113e-02
30 1.686019e-01 3.585796e-02
31 1.674862e-01 3.492052e-02
32 1.663940e-01 3.403402e-02
33 1.653241e-01 3.319424e-02
34 1.642756e-01 3.239739e-02
35 1.632474e-01 3.164010e-02
36 1.622387e-01 3.091937e-02
37 1.612487e-01 3.023248e-02
38 1.602766e-01 2.957699e-02
39 1.593217e-01 2.895069e-02
40 1.583833e-01 2.835157e-02
41 1.574608e-01 2.777782e-02
42 1.565535e-01 2.722779e-02
43 1.556611e-01 2.669996e-02
44 1.547828e-01 2.619294e-02
45 1.539183e-01 2.570548e-02
46 1.530671e-01 2.523640e-02
47 1.522286e-01 2.478464e-02
48 1.514026e-01 2.434920e-02
49 1.505886e-01 2.392918e-02
50 1.497862e-01 2.352373e-02
51 1.489951e-01 2.313206e-02
52 1.482149e-01 2.275345e-02
53 1.474454e-01 2.238723e-02
54 1.466861e-01 2.203277e-02
55 1.459369e-01 2.168949e-02
56 1.451973e-01 2.135683e-02
57 1.444673e-01 2.103429e-02
58 1.437465e-01 2.072139e-02
