# step err_l2 res_l2
0 2.462974e-01 1.000000e+00
1 2.387256e-01 6.459765e-01
2 2.338516e-01 4.400173e-01
3 2.302785e-01 3.189735e-01
4 2.274060e-01 2.461449e-01
5 2.833926e-01 1.025562e-01
6 2.825088e-01 9.243895e-02
7 2.816750e-01 8.442623e-02
8 2.808827e-01 7.789270e-02
9 2.801258e-01 7.244362e-02
10 9.144975e-02 4.754199e-02
11 9.065584e-02 4.524176e-02
12 8.989450e-02 4.319879e-02
13 8.916305e-02 4.135670e-02
14 8.845915e-02 3.967956e-02
15 7.663553e-02 2.960355e-02
16 7.609635e-02 2.866000e-02
17 7.557223e-02 2.778408e-02
18 7.506232e-02 2.696292e-02
19 7.456588e-02 2.618914e-02
20 5.787895e-02 2.063248e-02
21 5.745933e-02 2.011951e-02
22 5.704896e-02 1.963289e-02
23 5.664744e-02 1.916865e-02
24 5.625442e-02 1.872454e-02
25 4.609883e-02 1.518211e-02
26 4.577170e-02 1.486423e-02
27 4.545067e-02 1.455957e-02
28 4.513552e-02 1.426639e-02
29 4.482606e-02 1.398373e-02
30 3.703841e-02 1.156500e-02
31 3.677784e-02 1.135328e-02
32 3.652154e-02 1.114910e-02
33 3.626939e-02 1.095154e-02
34 3.602127e-02 1.076011e-02
35 3.011990e-02 9.042078e-03
36 2.990892e-02 8.894186e-03
37 2.970108e-02 8.750913e-03
38 2.949629e-02 8.611735e-03
39 2.929447e-02 8.476362e-03
40 2.473458e-02 7.218616e-03
41 2.456129e-02 7.111398e-03
42 2.439037e-02 7.007147e-03
43 2.422178e-02 6.905543e-03
44 2.405546e-02 6.806410e-03
45 2.048843e-02 5.860876e-03
46 2.034443e-02 5.780665e-03
47 2.020229e-02 5.702433e-03
48 2.006196e-02 5.625977e-03
49 1.992341e-02 5.551186e-03
50 1.709439e-02 4.823015e-03
51 1.697364e-02 4.761365e-03
52 1.685436e-02 4.701079e-03
53 1.673653e-02 4.642025e-03
54 1.662013e-02 4.584130e-03
55 1.434744e-02 4.011189e-03
56 1.424546e-02 3.962702e-03
57 1.414468e-02 3.915185e-03
58 1.404509e-02 3.868550e-03
59 1.394665e-02 3.822748e-03
60 1.209961e-02 3.363541e-03
61 1.201303e-02 3.324669e-03
62 1.192744e-02 3.286508e-03
63 1.184282e-02 3.248996e-03
64 1.175916e-02 3.212100e-03
65 1.024298e-02 2.838339e-03
66 1.016918e-02 2.806684e-03
67 1.009620e-02 2.775564e-03
68 1.002403e-02 2.744936e-03
69 9.952661e-03 2.714776e-03
70 8.697592e-03 2.406731e-03
71 8.634497e-03 2.380629e-03
72 8.572091e-03 2.354940e-03
73 8.510363e-03 2.329631e-03
74 8.449304e-03 2.304686e-03
75 7.403161e-03 2.048262e-03
76 7.349095e-03 2.026524e-03
77 7.295612e-03 2.005112e-03
78 7.242701e-03 1.984000e-03
79 7.190356e-03 1.963176e-03
80 6.313426e-03 1.748046e-03
81 6.267021e-03 1.729803e-03
82 6.221108e-03 1.711820e-03
83 6.175683e-03 1.694078e-03
84 6.130738e-03 1.676568e-03
85 5.392285e-03 1.494982e-03
86 5.352404e-03 1.479579e-03
87 5.312942e-03 1.464387e-03
88 5.273896e-03 1.449392e-03
89 5.235259e-03 1.434587e-03
90 4.611124e-03 1.280592e-03
91 4.576816e-03 1.267526e-03
92 4.542867e-03 1.254635e-03
93 4.509273e-03 1.241905e-03
94 4.476029e-03 1.229332e-03
95 3.946951e-03 1.098266e-03
96 3.917417e-03 1.087143e-03
97 3.888189e-03 1.076165e-03
98 3.859265e-03 1.065322e-03
99 3.830641e-03 1.054608e-03
100 3.381080e-03 9.427502e-04
101 3.355639e-03 9.332555e-04
102 3.330462e-03 9.238817e-04
103 3.305545e-03 9.146211e-04
104 3.280885e-03 9.054697e-04
105 2.898165e-03 8.098039e-04
106 2.876241e-03 8.016820e-04
107 2.854543e-03 7.936620e-04
108 2.833068e-03 7.857374e-04
109 2.811814e-03 7.779050e-04
110 2.485509e-03 6.959574e-04
111 2.466607e-03 6.889988e-04
112 2.447900e-03 6.821265e-04
113 2.429385e-03 6.753350e-04
114 2.411059e-03 6.686217e-04
115 2.132527e-03 5.983406e-04
116 2.116226e-03 5.923716e-04
117 2.100092e-03 5.864759e-04
118 2.084123e-03 5.806489e-04
119 2.068317e-03 5.748884e-04
120 1.830351e-03 5.145582e-04
121 1.816288e-03 5.094334e-04
122 1.802369e-03 5.043711e-04
123 1.788591e-03 4.993674e-04
124 1.774954e-03 4.944204e-04
125 1.571515e-03 4.425970e-04
126 1.559379e-03 4.381941e-04
127 1.547367e-03 4.338445e-04
128 1.535478e-03 4.295450e-04
129 1.523709e-03 4.252940e-04
130 1.349713e-03 3.807552e-04
131 1.339238e-03 3.769706e-04
132 1.328869e-03 3.732316e-04
133 1.318605e-03 3.695355e-04
134 1.308446e-03 3.658809e-04
135 1.159602e-03 3.275884e-04
136 1.150558e-03 3.243340e-04
137 1.141606e-03 3.211188e-04
