# step err_l2 res_l2
0 2.463645e-01 1.000000e+00
1 2.348612e-01 2.115515e-01
2 2.303513e-01 1.148918e-01
3 2.269290e-01 8.317856e-02
4 2.240671e-01 6.640054e-02
5 2.215638e-01 5.583131e-02
6 2.193156e-01 4.848743e-02
7 2.172609e-01 4.305058e-02
8 2.153596e-01 3.884244e-02
9 2.135838e-01 3.547613e-02
10 2.119131e-01 3.271389e-02
11 2.103322e-01 3.040102e-02
12 2.088291e-01 2.843228e-02
13 2.073943e-01 2.673340e-02
14 2.060200e-01 2.525040e-02
15 2.047000e-01 2.394302e-02
16 2.034289e-01 2.278060e-02
17 2.022022e-01 2.173934e-02
18 2.010159e-01 2.080048e-02
19 1.998669e-01 1.994901e-02
20 1.987523e-01 1.917277e-02
21 1.976694e-01 1.846178e-02
22 1.966160e-01 1.780782e-02
23 1.955902e-01 1.720398e-02
24 1.945901e-01 1.664448e-02
25 1.936142e-01 1.612438e-02
26 1.926611e-01 1.563949e-02
27 1.917294e-01 1.518620e-02
28 1.908180e-01 1.476137e-02
29 1.899258e-01 1.436228e-02
30 1.890517e-01 1.398656e-02
31 1.881950e-01 1.363213e-02
32 1.873548e-01 1.329713e-02
33 1.865302e-01 1.297995e-02
34 1.857207e-01 1.267913e-02
35 1.849255e-01 1.239338e-02
36 1.841440e-01 1.212154e-02
37 1.833757e-01 1.186257e-02
38 1.826201e-01 1.161554e-02
39 1.818765e-01 1.137961e-02
40 1.811446e-01 1.115400e-02
41 1.804240e-01 1.093802e-02
42 1.797142e-01 1.073104e-02
43 1.790148e-01 1.053248e-02
44 1.783255e-01 1.034181e-02
45 1.776459e-01 1.015855e-02
46 1.769758e-01 9.982254e-03
47 1.763147e-01 9.812514e-03
48 1.756625e-01 9.648952e-03
49 1.750188e-01 9.491221e-03
50 1.743834e-01 9.339000e-03
51 1.737560e-01 9.191990e-03
52 1.731364e-01 9.049917e-03
53 1.725243e-01 8.912522e-03
54 1.719196e-01 8.779568e-03
55 1.713221e-01 8.650832e-03
56 1.707315e-01 8.526107e-03
57 1.701477e-01 8.405198e-03
58 1.695705e-01 8.287925e-03
59 1.689997e-01 8.174118e-03
60 1.684351e-01 8.063618e-03
61 1.678767e-01 7.956275e-03
62 1.673241e-01 7.851950e-03
63 1.667774e-01 7.750511e-03
64 1.662364e-01 7.651834e-03
65 1.657009e-01 7.555801e-03
66 1.651708e-01 7.462303e-03
67 1.646459e-01 7.371236e-03
68 1.641263e-01 7.282501e-03
69 1.636116e-01 7.196005e-03
70 1.631019e-01 7.111661e-03
71 1.625971e-01 7.029384e-03
72 1.620969e-01 6.949097e-03
73 1.616014e-01 6.870724e-03
74 1.611104e-01 6.794194e-03
75 1.606238e-01 6.719440e-03
76 1.601416e-01 6.646397e-03
77 1.596637e-01 6.575004e-03
78 1.591899e-01 6.505204e-03
79 1.587203e-01 6.436940e-03
80 1.582546e-01 6.370160e-03
81 1.577929e-01 6.304814e-03
82 1.573350e-01 6.240854e-03
83 1.568810e-01 6.178234e-03
84 1.564307e-01 6.116910e-03
85 1.559840e-01 6.056840e-03
86 1.555409e-01 5.997984e-03
