# step err_l2 res_l2
0 2.462974e-01 1.000000e+00
1 2.350754e-01 4.142870e-01
2 2.303634e-01 2.160741e-01
3 2.272834e-01 1.475948e-01
4 2.248102e-01 1.182602e-01
5 2.219445e-01 6.911630e-02
6 2.206300e-01 6.232090e-02
7 2.193883e-01 5.725801e-02
8 2.182074e-01 5.329651e-02
9 2.170789e-01 5.009593e-02
10 1.449821e-01 3.876842e-02
11 1.438813e-01 3.728488e-02
12 1.428150e-01 3.600111e-02
13 1.417813e-01 3.486156e-02
14 1.407784e-01 3.383107e-02
15 1.131952e-01 2.864312e-02
16 1.122609e-01 2.795600e-02
17 1.113496e-01 2.730915e-02
18 1.104607e-01 2.669407e-02
19 1.095935e-01 2.610655e-02
20 9.340265e-02 2.233037e-02
21 9.262915e-02 2.188299e-02
22 9.187216e-02 2.144978e-02
23 9.113128e-02 2.102964e-02
24 9.040606e-02 2.062208e-02
25 7.840982e-02 1.753422e-02
26 7.778087e-02 1.721649e-02
27 7.716383e-02 1.690654e-02
28 7.655839e-02 1.660441e-02
29 7.596426e-02 1.630996e-02
30 6.595162e-02 1.377435e-02
31 6.544430e-02 1.354280e-02
32 6.494557e-02 1.331756e-02
33 6.445521e-02 1.309797e-02
34 6.397302e-02 1.288368e-02
35 5.529549e-02 1.083301e-02
36 5.488712e-02 1.066169e-02
37 5.448498e-02 1.049669e-02
38 5.408891e-02 1.033625e-02
39 5.369877e-02 1.017975e-02
40 4.615870e-02 8.546030e-03
41 4.582957e-02 8.417408e-03
42 4.550500e-02 8.295395e-03
43 4.518488e-02 8.177298e-03
44 4.486909e-02 8.062298e-03
45 3.837491e-02 6.775633e-03
46 3.810880e-02 6.677551e-03
47 3.784608e-02 6.586188e-03
48 3.758666e-02 6.498290e-03
49 3.733046e-02 6.412923e-03
50 3.179909e-02 5.407238e-03
51 3.158301e-02 5.331223e-03
52 3.136950e-02 5.261750e-03
53 3.115848e-02 5.195353e-03
54 3.094989e-02 5.131079e-03
55 2.628720e-02 4.347927e-03
