# step err_l2 res_l2
0 2.460291e-01 1.000000e+00
1 2.065229e-01 4.287115e-01
2 1.931738e-01 1.444058e-01
3 1.830182e-01 1.053826e-01
4 1.747457e-01 8.176163e-02
5 1.676571e-01 6.755110e-02
6 1.614170e-01 5.773937e-02
7 1.558225e-01 5.053023e-02
8 1.507402e-01 4.497658e-02
9 1.460766e-01 4.054911e-02
10 1.417631e-01 3.692451e-02
11 1.377476e-01 3.389516e-02
12 1.339893e-01 3.132039e-02
13 1.304559e-01 2.910151e-02
14 1.271208e-01 2.716699e-02
15 1.239620e-01 2.546374e-02
16 1.209613e-01 2.395143e-02
17 1.181029e-01 2.259889e-02
18 1.153736e-01 2.138162e-02
19 1.127618e-01 2.028008e-02
20 1.102574e-01 1.927849e-02
21 1.078516e-01 1.836395e-02
22 1.055366e-01 1.752581e-02
23 1.033055e-01 1.675514e-02
24 1.011522e-01 1.604445e-02
25 9.907128e-02 1.538734e-02
26 9.705772e-02 1.477833e-02
27 9.510713e-02 1.421265e-02
28 9.321554e-02 1.368617e-02
29 9.137934e-02 1.319525e-02
30 8.959527e-02 1.273666e-02
31 8.786037e-02 1.230755e-02
32 8.617194e-02 1.190534e-02
33 8.452753e-02 1.152775e-02
34 8.292489e-02 1.117270e-02
35 8.136197e-02 1.083832e-02
36 7.983690e-02 1.052292e-02
37 7.834795e-02 1.022494e-02
38 7.689354e-02 9.942990e-03
39 7.547220e-02 9.675787e-03
40 7.408259e-02 9.422164e-03
41 7.272346e-02 9.181059e-03
42 7.139366e-02 8.951498e-03
43 7.009212e-02 8.732595e-03
44 6.881784e-02 8.523538e-03
45 6.756991e-02 8.323587e-03
46 6.634745e-02 8.132065e-03
47 6.514966e-02 7.948355e-03
48 6.397579e-02 7.771893e-03
49 6.282511e-02 7.602163e-03
50 6.169697e-02 7.438694e-03
51 6.059073e-02 7.281058e-03
52 5.950580e-02 7.128863e-03
53 5.844162e-02 6.981750e-03
54 5.739765e-02 6.839392e-03
55 5.637338e-02 6.701492e-03
56 5.536834e-02 6.567776e-03
57 5.438207e-02 6.437995e-03
58 5.341412e-02 6.311922e-03
59 5.246407e-02 6.189348e-03
60 5.153153e-02 6.070082e-03
61 5.061610e-02 5.953950e-03
62 4.971742e-02 5.840792e-03
63 4.883512e-02 5.730461e-03
64 4.796886e-02 5.622822e-03
65 4.711831e-02 5.517751e-03
66 4.628315e-02 5.415135e-03
67 4.546306e-02 5.314867e-03
68 4.465774e-02 5.216851e-03
69 4.386691e-02 5.120997e-03
70 4.309027e-02 5.027222e-03
71 4.232755e-02 4.935450e-03
72 4.157848e-02 4.845608e-03
73 4.084281e-02 4.757630e-03
74 4.012027e-02 4.671454e-03
75 3.941061e-02 4.587022e-03
76 3.871361e-02 4.504280e-03
77 3.802901e-02 4.423177e-03
78 3.735660e-02 4.343665e-03
79 3.669614e-02 4.265699e-03
80 3.604741e-02 4.189237e-03
81 3.541020e-02 4.114239e-03
82 3.478430e-02 4.040666e-03
83 3.416951e-02 3.968483e-03
84 3.356562e-02 3.897655e-03
85 3.297243e-02 3.828151e-03
86 3.238976e-02 3.759937e-03
87 3.181740e-02 3.692985e-03
88 3.125519e-02 3.627267e-03
89 3.070292e-02 3.562754e-03
90 3.016044e-02 3.499421e-03
91 2.962756e-02 3.437242e-03
92 2.910410e-02 3.376193e-03
93 2.858991e-02 3.316250e-03
94 2.808482e-02 3.257390e-03
95 2.758867e-02 3.199592e-03
96 2.710129e-02 3.142835e-03
97 2.662253e-02 3.087096e-03
98 2.615224e-02 3.032358e-03
99 2.569027e-02 2.978599e-03
100 2.523648e-02 2.925802e-03
101 2.479071e-02 2.873947e-03
102 2.435282e-02 2.823018e-03
103 2.392268e-02 2.772995e-03
104 2.350015e-02 2.723863e-03
105 2.308509e-02 2.675604e-03
106 2.267738e-02 2.628203e-03
107 2.227688e-02 2.581643e-03
108 2.188347e-02 2.535909e-03
109 2.149702e-02 2.490986e-03
110 2.111741e-02 2.446860e-03
111 2.074451e-02 2.403514e-03
112 2.037821e-02 2.360937e-03
113 2.001840e-02 2.319112e-03
114 1.966496e-02 2.278028e-03
115 1.931778e-02 2.237670e-03
116 1.897674e-02 2.198026e-03
117 1.864174e-02 2.159083e-03
118 1.831267e-02 2.120827e-03
119 1.798943e-02 2.083248e-03
120 1.767192e-02 2.046332e-03
121 1.736003e-02 2.010069e-03
122 1.705367e-02 1.974446e-03
123 1.675273e-02 1.939452e-03
124 1.645713e-02 1.905076e-03
125 1.616677e-02 1.871306e-03
126 1.588155e-02 1.838133e-03
127 1.560139e-02 1.805546e-03
128 1.532620e-02 1.773534e-03
129 1.505589e-02 1.742087e-03
130 1.479037e-02 1.711195e-03
131 1.452956e-02 1.680849e-03
132 1.427338e-02 1.651038e-03
133 1.402174e-02 1.621753e-03
134 1.377457e-02 1.592986e-03
135 1.353178e-02 1.564726e-03
