# step err_l2 res_l2
0 2.449623e-01 1.000000e+00
1 1.909835e-01 3.261572e-01
2 1.550697e-01 2.414297e-01
3 1.336647e-01 3.154994e-01
4 1.384005e-01 7.078371e-01
5 2.607919e-01 2.212920e+00
6 8.417218e-01 7.996988e+00
7 3.093336e+00 3.001682e+01
8 1.162601e+01 1.134909e+02
9 4.390379e+01 4.295074e+02
10 1.659974e+02 1.625358e+03
11 6.278525e+02 6.149892e+03
12 2.375025e+03 2.326748e+04
13 8.984621e+03 8.802631e+04
14 3.398913e+04 3.330175e+05
15 1.285831e+05 1.259846e+06
16 4.864405e+05 4.766132e+06
17 1.840247e+06 1.803075e+07
18 6.961822e+06 6.821207e+07
19 2.633722e+07 2.580527e+08
20 9.963614e+07 9.762377e+08
21 3.769328e+08 3.693199e+09
22 1.425972e+09 1.397172e+10
23 5.394585e+09 5.285631e+10
24 2.040822e+10 1.999604e+11
25 7.720621e+10 7.564688e+11
26 2.920783e+11 2.861792e+12
27 1.104960e+12 1.082643e+13
28 4.180165e+12 4.095739e+13
29 1.581396e+13 1.549456e+14
30 5.982567e+13 5.861738e+14
31 2.263261e+14 2.217550e+15
32 8.562129e+14 8.389200e+15
33 3.239133e+15 3.173713e+16
34 1.225394e+16 1.200645e+17
35 4.635782e+16 4.542153e+17
36 1.753760e+17 1.718339e+18
37 6.634637e+17 6.500637e+18
38 2.509945e+18 2.459252e+19
39 9.495357e+18 9.303579e+19
40 3.592182e+19 3.519631e+20
41 1.358956e+20 1.331509e+21
42 5.141058e+20 5.037224e+21
43 1.944910e+21 1.905629e+22
44 7.357778e+21 7.209173e+22
45 2.783516e+22 2.727298e+23
46 1.053030e+23 1.031762e+24
47 3.983712e+23 3.903253e+24
48 1.507075e+24 1.476637e+25
49 5.701407e+24 5.586256e+25
50 2.156896e+25 2.113333e+26
51 8.159738e+25 7.994936e+26
52 3.086905e+26 3.024559e+27
53 1.167805e+27 1.144219e+28
54 4.417916e+27 4.328687e+28
55 1.671339e+28 1.637583e+29
56 6.322831e+28 6.195129e+29
57 2.391986e+29 2.343675e+30
58 9.049107e+29 8.866343e+30
59 3.423362e+30 3.354220e+31
60 1.295090e+31 1.268933e+32
61 4.899446e+31 4.800492e+32
62 1.853506e+32 1.816071e+33
63 7.011987e+32 6.870367e+33
64 2.652700e+33 2.599124e+34
65 1.003541e+34 9.832729e+34
66 3.796491e+34 3.719813e+35
67 1.436248e+35 1.407240e+36
68 5.433460e+35 5.323721e+36
69 2.055529e+36 2.014013e+37
70 7.776258e+36 7.619201e+37
71 2.941831e+37 2.882415e+38
72 1.112922e+38 1.090445e+39
73 4.210289e+38 4.125254e+39
74 1.592792e+39 1.560622e+40
75 6.025680e+39 5.903979e+40
76 2.279571e+40 2.233531e+41
77 8.623830e+40 8.449655e+41
78 3.262476e+41 3.196584e+42
79 1.234225e+42 1.209297e+43
80 4.669189e+42 4.574885e+43
81 1.766398e+43 1.730722e+44
82 6.682448e+43 6.547483e+44
83 2.528033e+44 2.476974e+45
84 9.563784e+44 9.370624e+45
85 3.618069e+45 3.544995e+46
86 1.368749e+46 1.341105e+47
87 5.178106e+46 5.073524e+47
88 1.958926e+47 1.919362e+48
89 7.410801e+47 7.261125e+48
90 2.803575e+48 2.746951e+49
91 1.060619e+49 1.039197e+50
92 4.012420e+49 3.931381e+50
93 1.517936e+50 1.487278e+51
94 5.742493e+50 5.626513e+51
95 2.172439e+51 2.128562e+52
96 8.218540e+51 8.052550e+52
97 3.109150e+52 3.046355e+53
98 1.176221e+53 1.152465e+54
99 4.449753e+53 4.359881e+54
100 1.683383e+54 1.649384e+55
101 6.368396e+54 6.239774e+55
102 2.409224e+55 2.360565e+56
103 9.114318e+55 8.930237e+56
104 3.448032e+56 3.378392e+57
105 1.304423e+57 1.278077e+58
106 4.934753e+57 4.835086e+58
107 1.866863e+58 1.829158e+59
108 7.062518e+58 6.919877e+59
109 2.671817e+59 2.617854e+60
110 1.010773e+60 9.903587e+60
111 3.823850e+60 3.746620e+61
112 1.446598e+61 1.417381e+62
113 5.472616e+61 5.362086e+62
114 2.070342e+62 2.028527e+63
115 7.832296e+62 7.674108e+63
116 2.963031e+63 2.903187e+64
117 1.120942e+64 1.098303e+65
118 4.240630e+64 4.154982e+65
119 1.604270e+65 1.571868e+66
120 6.069103e+65 5.946525e+66
121 2.295998e+66 2.249626e+67
122 8.685977e+66 8.510546e+67
123 3.285986e+67 3.219619e+68
124 1.243119e+68 1.218012e+69
125 4.702837e+68 4.607854e+69
126 1.779127e+69 1.743194e+70
127 6.730604e+69 6.594666e+70
128 2.546250e+70 2.494824e+71
129 9.632704e+70 9.438152e+71
130 3.644142e+71 3.570541e+72
131 1.378613e+72 1.350769e+73
132 5.215422e+72 5.110086e+73
133 1.973043e+73 1.933193e+74
134 7.464205e+73 7.313451e+74
135 2.823779e+74 2.766747e+75
136 1.068262e+75 1.046686e+76
137 4.041335e+75 3.959712e+76
138 1.528875e+76 1.497996e+77
139 5.783876e+76 5.667059e+77
140 2.188094e+77 2.143901e+78
141 8.277765e+77 8.110580e+78
142 3.131556e+78 3.068308e+79
143 1.184697e+79 1.160770e+80
144 4.481819e+79 4.391300e+80
145 1.695514e+80 1.661270e+81
146 6.414289e+80 6.284739e+81
147 2.426585e+81 2.377576e+82
148 9.179999e+81 8.994591e+82
149 3.472880e+82 3.402738e+83
150 1.313823e+83 1.287288e+84
