# step err_l2 res_l2
0 2.462974e-01 1.000000e+00
1 2.349236e-01 3.789060e-01
2 2.304104e-01 2.005678e-01
3 2.273960e-01 1.437650e-01
4 2.249347e-01 1.178116e-01
5 2.227766e-01 1.017031e-01
6 2.208244e-01 9.014418e-02
7 2.190279e-01 8.126522e-02
8 2.173559e-01 7.417310e-02
9 2.157869e-01 6.835525e-02
10 2.143050e-01 6.348536e-02
11 2.128982e-01 5.934224e-02
12 2.115568e-01 5.576954e-02
13 2.102734e-01 5.265332e-02
14 2.090414e-01 4.990841e-02
15 2.078559e-01 4.746988e-02
16 2.067122e-01 4.528728e-02
17 2.056068e-01 4.332084e-02
18 2.045364e-01 4.153873e-02
19 2.034982e-01 3.991518e-02
20 2.024898e-01 3.842911e-02
21 2.015090e-01 3.706305e-02
22 2.005539e-01 3.580244e-02
23 1.996229e-01 3.463503e-02
24 1.987144e-01 3.355040e-02
25 1.978271e-01 3.253970e-02
26 1.969597e-01 3.159529e-02
27 1.961112e-01 3.071057e-02
28 1.952804e-01 2.987982e-02
29 1.944666e-01 2.909802e-02
30 1.936688e-01 2.836080e-02
31 1.928862e-01 2.766427e-02
32 1.921182e-01 2.700500e-02
33 1.913641e-01 2.637995e-02
34 1.906232e-01 2.578640e-02
35 1.898950e-01 2.522193e-02
36 1.891789e-01 2.468435e-02
37 1.884745e-01 2.417170e-02
38 1.877814e-01 2.368220e-02
39 1.870989e-01 2.321424e-02
40 1.864269e-01 2.276638e-02
41 1.857648e-01 2.233728e-02
42 1.851123e-01 2.192574e-02
43 1.844691e-01 2.153064e-02
44 1.838349e-01 2.115098e-02
45 1.832093e-01 2.078582e-02
46 1.825921e-01 2.043432e-02
47 1.819830e-01 2.009567e-02
48 1.813818e-01 1.976917e-02
49 1.807882e-01 1.945413e-02
50 1.802020e-01 1.914993e-02
51 1.796229e-01 1.885600e-02
52 1.790508e-01 1.857179e-02
53 1.784854e-01 1.829682e-02
54 1.779267e-01 1.803062e-02
55 1.773743e-01 1.777275e-02
56 1.768281e-01 1.752281e-02
57 1.762879e-01 1.728042e-02
58 1.757537e-01 1.704523e-02
59 1.752252e-01 1.681690e-02
60 1.747023e-01 1.659513e-02
61 1.741849e-01 1.637963e-02
62 1.736727e-01 1.617011e-02
63 1.731658e-01 1.596633e-02
64 1.726640e-01 1.576803e-02
65 1.721671e-01 1.557499e-02
66 1.716750e-01 1.538699e-02
67 1.711877e-01 1.520382e-02
68 1.707051e-01 1.502530e-02
69 1.702269e-01 1.485124e-02
70 1.697532e-01 1.468146e-02
71 1.692838e-01 1.451580e-02
72 1.688186e-01 1.435412e-02
73 1.683576e-01 1.419625e-02
74 1.679007e-01 1.404206e-02
75 1.674478e-01 1.389141e-02
76 1.669987e-01 1.374418e-02
77 1.665535e-01 1.360025e-02
78 1.661121e-01 1.345950e-02
79 1.656743e-01 1.332182e-02
80 1.652402e-01 1.318711e-02
81 1.648096e-01 1.305526e-02
82 1.643824e-01 1.292619e-02
83 1.639587e-01 1.279980e-02
84 1.635384e-01 1.267601e-02
85 1.631213e-01 1.255473e-02
86 1.627075e-01 1.243588e-02
87 1.622969e-01 1.231938e-02
88 1.618894e-01 1.220517e-02
89 1.614849e-01 1.209317e-02
90 1.610835e-01 1.198332e-02
91 1.606850e-01 1.187555e-02
92 1.602895e-01 1.176980e-02
93 1.598968e-01 1.166602e-02
94 1.595070e-01 1.156413e-02
95 1.591200e-01 1.146410e-02
96 1.587356e-01 1.136586e-02
97 1.583540e-01 1.126937e-02
98 1.579750e-01 1.117458e-02
99 1.575987e-01 1.108144e-02
100 1.572249e-01 1.098991e-02
101 1.568536e-01 1.089994e-02
102 1.564848e-01 1.081149e-02
103 1.561185e-01 1.072453e-02
104 1.557546e-01 1.063900e-02
105 1.553931e-01 1.055488e-02
106 1.550340e-01 1.047213e-02
107 1.546771e-01 1.039072e-02
108 1.543226e-01 1.031060e-02
109 1.539703e-01 1.023176e-02
110 1.536202e-01 1.015415e-02
111 1.532723e-01 1.007774e-02
112 1.529266e-01 1.000251e-02
113 1.525830e-01 9.928435e-03
114 1.522415e-01 9.855477e-03
115 1.519020e-01 9.783614e-03
116 1.515646e-01 9.712820e-03
117 1.512293e-01 9.643070e-03
118 1.508959e-01 9.574340e-03
119 1.505645e-01 9.506606e-03
120 1.502351e-01 9.439846e-03
121 1.499075e-01 9.374039e-03
122 1.495819e-01 9.309162e-03
123 1.492581e-01 9.245195e-03
124 1.489362e-01 9.182118e-03
125 1.486161e-01 9.119912e-03
126 1.482978e-01 9.058558e-03
127 1.479812e-01 8.998037e-03
128 1.476665e-01 8.938333e-03
129 1.473534e-01 8.879427e-03
130 1.470421e-01 8.821303e-03
131 1.467325e-01 8.763945e-03
132 1.464246e-01 8.707337e-03
133 1.461183e-01 8.651463e-03
134 1.458137e-01 8.596309e-03
135 1.455106e-01 8.541861e-03
136 1.452092e-01 8.488103e-03
137 1.449094e-01 8.435022e-03
138 1.446111e-01 8.382605e-03
139 1.443144e-01 8.330839e-03
140 1.440192e-01 8.279712e-03
141 1.437255e-01 8.229210e-03
142 1.434333e-01 8.179322e-03
143 1.431426e-01 8.130037e-03
144 1.428533e-01 8.081342e-03
145 1.425655e-01 8.033227e-03
146 1.422792e-01 7.985681e-03
147 1.419942e-01 7.938693e-03
148 1.417107e-01 7.892253e-03
149 1.414285e-01 7.846352e-03
150 1.411478e-01 7.800979e-03
151 1.408683e-01 7.756124e-03
152 1.405903e-01 7.711779e-03
153 1.403135e-01 7.667935e-03
154 1.400381e-01 7.624582e-03
155 1.397640e-01 7.581713e-03
156 1.394912e-01 7.539317e-03
157 1.392196e-01 7.497388e-03
158 1.389494e-01 7.455918e-03
159 1.386803e-01 7.414897e-03
160 1.384126e-01 7.374320e-03
161 1.381460e-01 7.334178e-03
162 1.378807e-01 7.294464e-03
