# step err_l2 res_l2
0 2.462974e-01 1.000000e+00
1 2.307409e-01 1.455541e+00
2 2.169696e-01 1.093873e+00
3 2.055646e-01 7.008069e-01
4 1.972336e-01 5.917469e-01
5 1.903366e-01 4.212542e-01
6 1.844245e-01 2.812056e-01
7 1.794453e-01 2.309599e-01
8 1.749028e-01 1.727743e-01
9 1.707701e-01 1.300347e-01
10 1.670142e-01 1.122419e-01
11 1.634903e-01 9.508622e-02
12 1.601933e-01 8.270320e-02
13 1.571039e-01 7.587442e-02
14 1.541727e-01 6.984210e-02
15 1.513913e-01 6.484888e-02
16 1.487471e-01 6.109273e-02
17 1.462196e-01 5.776095e-02
18 1.438007e-01 5.475065e-02
19 1.414820e-01 5.214691e-02
20 1.392529e-01 4.978940e-02
21 1.371071e-01 4.761242e-02
22 1.350387e-01 4.563809e-02
23 1.330415e-01 4.382186e-02
24 1.311106e-01 4.213222e-02
25 1.292417e-01 4.056935e-02
26 1.274306e-01 3.911528e-02
27 1.256739e-01 3.775429e-02
28 1.239681e-01 3.648148e-02
29 1.223104e-01 3.528736e-02
30 1.206980e-01 3.416319e-02
31 1.191283e-01 3.310403e-02
32 1.175992e-01 3.210402e-02
33 1.161084e-01 3.115779e-02
34 1.146541e-01 3.026140e-02
35 1.132343e-01 2.941094e-02
36 1.118475e-01 2.860282e-02
37 1.104921e-01 2.783409e-02
38 1.091666e-01 2.710199e-02
39 1.078696e-01 2.640399e-02
40 1.065999e-01 2.573791e-02
41 1.053563e-01 2.510170e-02
42 1.041377e-01 2.449350e-02
43 1.029430e-01 2.391166e-02
44 1.017713e-01 2.335463e-02
45 1.006216e-01 2.282099e-02
46 9.949300e-02 2.230944e-02
47 9.838477e-02 2.181877e-02
48 9.729610e-02 2.134786e-02
49 9.622626e-02 2.089568e-02
50 9.517456e-02 2.046125e-02
51 9.414035e-02 2.004367e-02
52 9.312303e-02 1.964208e-02
53 9.212200e-02 1.925568e-02
54 9.113672e-02 1.888373e-02
55 9.016666e-02 1.852552e-02
56 8.921135e-02 1.818036e-02
57 8.827030e-02 1.784765e-02
58 8.734308e-02 1.752676e-02
59 8.642926e-02 1.721714e-02
60 8.552845e-02 1.691826e-02
61 8.464027e-02 1.662959e-02
62 8.376436e-02 1.635066e-02
63 8.290038e-02 1.608100e-02
64 8.204799e-02 1.582018e-02
65 8.120691e-02 1.556779e-02
66 8.037682e-02 1.532342e-02
67 7.955745e-02 1.508670e-02
68 7.874854e-02 1.485728e-02
69 7.794982e-02 1.463482e-02
70 7.716106e-02 1.441899e-02
71 7.638202e-02 1.420949e-02
72 7.561249e-02 1.400602e-02
73 7.485224e-02 1.380831e-02
74 7.410109e-02 1.361609e-02
75 7.335883e-02 1.342912e-02
76 7.262528e-02 1.324715e-02
77 7.190027e-02 1.306996e-02
78 7.118362e-02 1.289734e-02
79 7.047517e-02 1.272908e-02
80 6.977477e-02 1.256499e-02
81 6.908226e-02 1.240488e-02
82 6.839750e-02 1.224858e-02
83 6.772035e-02 1.209593e-02
84 6.705068e-02 1.194677e-02
85 6.638836e-02 1.180094e-02
86 6.573326e-02 1.165831e-02
87 6.508527e-02 1.151875e-02
88 6.444427e-02 1.138213e-02
89 6.381015e-02 1.124832e-02
90 6.318280e-02 1.111721e-02
91 6.256211e-02 1.098870e-02
92 6.194799e-02 1.086268e-02
93 6.134034e-02 1.073906e-02
94 6.073907e-02 1.061774e-02
95 6.014407e-02 1.049863e-02
96 5.955527e-02 1.038166e-02
97 5.897258e-02 1.026674e-02
98 5.839591e-02 1.015380e-02
99 5.782518e-02 1.004277e-02
100 5.726032e-02 9.933584e-03
101 5.670123e-02 9.826175e-03
102 5.614786e-02 9.720484e-03
103 5.560013e-02 9.616455e-03
104 5.505796e-02 9.514033e-03
105 5.452128e-02 9.413167e-03
106 5.399003e-02 9.313807e-03
107 5.346414e-02 9.215908e-03
108 5.294355e-02 9.119424e-03
109 5.242818e-02 9.024315e-03
110 5.191799e-02 8.930541e-03
111 5.141290e-02 8.838063e-03
112 5.091287e-02 8.746846e-03
113 5.041782e-02 8.656855e-03
114 4.992770e-02 8.568058e-03
115 4.944247e-02 8.480423e-03
116 4.896205e-02 8.393921e-03
117 4.848640e-02 8.308524e-03
118 4.801546e-02 8.224205e-03
119 4.754919e-02 8.140939e-03
120 4.708752e-02 8.058700e-03
121 4.663042e-02 7.977465e-03
122 4.617782e-02 7.897212e-03
123 4.572969e-02 7.817920e-03
124 4.528597e-02 7.739567e-03
125 4.484662e-02 7.662135e-03
126 4.441159e-02 7.585605e-03
127 4.398083e-02 7.509958e-03
128 4.355430e-02 7.435178e-03
129 4.313195e-02 7.361248e-03
130 4.271375e-02 7.288151e-03
131 4.229964e-02 7.215874e-03
132 4.188959e-02 7.144400e-03
133 4.148355e-02 7.073716e-03
134 4.108148e-02 7.003808e-03
135 4.068335e-02 6.934663e-03
136 4.028910e-02 6.866269e-03
137 3.989870e-02 6.798613e-03
138 3.951212e-02 6.731683e-03
139 3.912931e-02 6.665468e-03
140 3.875023e-02 6.599957e-03
141 3.837485e-02 6.535140e-03
142 3.800313e-02 6.471005e-03
143 3.763503e-02 6.407544e-03
144 3.727051e-02 6.344745e-03
145 3.690955e-02 6.282601e-03
146 3.655210e-02 6.221101e-03
147 3.619813e-02 6.160238e-03
148 3.584760e-02 6.100001e-03
149 3.550048e-02 6.040384e-03
150 3.515674e-02 5.981376e-03
151 3.481635e-02 5.922972e-03
152 3.447926e-02 5.865163e-03
153 3.414544e-02 5.807941e-03
154 3.381488e-02 5.751299e-03
155 3.348752e-02 5.695230e-03
156 3.316335e-02 5.639727e-03
157 3.284232e-02 5.584782e-03
158 3.252441e-02 5.530390e-03
159 3.220959e-02 5.476543e-03
160 3.189782e-02 5.423235e-03
161 3.158908e-02 5.370461e-03
162 3.128334e-02 5.318213e-03
163 3.098057e-02 5.266485e-03
164 3.068073e-02 5.215272e-03
165 3.038380e-02 5.164568e-03
166 3.008976e-02 5.114368e-03
167 2.979856e-02 5.064664e-03
168 2.951020e-02 5.015453e-03
169 2.922463e-02 4.966728e-03
170 2.894182e-02 4.918485e-03
171 2.866177e-02 4.870717e-03
172 2.838442e-02 4.823420e-03
173 2.810977e-02 4.776590e-03
174 2.783778e-02 4.730219e-03
175 2.756843e-02 4.684305e-03
176 2.730169e-02 4.638842e-03
177 2.703753e-02 4.593825e-03
178 2.677594e-02 4.549250e-03
179 2.651688e-02 4.505112e-03
180 2.626033e-02 4.461406e-03
181 2.600627e-02 4.418128e-03
182 2.575467e-02 4.375274e-03
183 2.550552e-02 4.332839e-03
184 2.525877e-02 4.290818e-03
185 2.501442e-02 4.249208e-03
186 2.477243e-02 4.208005e-03
187 2.453279e-02 4.167204e-03
188 2.429547e-02 4.126800e-03
189 2.406046e-02 4.086791e-03
190 2.382772e-02 4.047172e-03
191 2.359723e-02 4.007940e-03
192 2.336898e-02 3.969089e-03
193 2.314294e-02 3.930617e-03
194 2.291909e-02 3.892520e-03
195 2.269741e-02 3.854793e-03
196 2.247787e-02 3.817434e-03
197 2.226046e-02 3.780438e-03
198 2.204516e-02 3.743802e-03
199 2.183195e-02 3.707522e-03
200 2.162080e-02 3.671595e-03
201 2.141170e-02 3.636017e-03
202 2.120462e-02 3.600785e-03
203 2.099955e-02 3.565895e-03
204 2.079646e-02 3.531345e-03
205 2.059535e-02 3.497130e-03
206 2.039618e-02 3.463247e-03
207 2.019894e-02 3.429693e-03
208 2.000361e-02 3.396465e-03
209 1.981017e-02 3.363560e-03
210 1.961861e-02 3.330974e-03
211 1.942890e-02 3.298705e-03
212 1.924103e-02 3.266748e-03
213 1.905498e-02 3.235102e-03
214 1.887073e-02 3.203763e-03
215 1.868827e-02 3.172727e-03
216 1.850757e-02 3.141993e-03
217 1.832863e-02 3.111557e-03
218 1.815141e-02 3.081416e-03
219 1.797592e-02 3.051568e-03
220 1.780212e-02 3.022009e-03
221 1.763001e-02 2.992736e-03
222 1.745956e-02 2.963748e-03
223 1.729077e-02 2.935040e-03
224 1.712361e-02 2.906611e-03
225 1.695807e-02 2.878457e-03
226 1.679413e-02 2.850577e-03
227 1.663178e-02 2.822966e-03
228 1.647101e-02 2.795623e-03
229 1.631179e-02 2.768546e-03
230 1.615411e-02 2.741730e-03
231 1.599796e-02 2.715175e-03
232 1.584332e-02 2.688877e-03
233 1.569018e-02 2.662834e-03
234 1.553853e-02 2.637043e-03
235 1.538834e-02 2.611502e-03
236 1.523961e-02 2.586208e-03
237 1.509232e-02 2.561160e-03
238 1.494645e-02 2.536355e-03
239 1.480200e-02 2.511789e-03
240 1.465894e-02 2.487462e-03
241 1.451728e-02 2.463370e-03
242 1.437698e-02 2.439512e-03
243 1.423804e-02 2.415885e-03
244 1.410045e-02 2.392487e-03
245 1.396419e-02 2.369316e-03
246 1.382925e-02 2.346369e-03
247 1.369562e-02 2.323644e-03
248 1.356328e-02 2.301140e-03
249 1.343223e-02 2.278853e-03
250 1.330244e-02 2.256783e-03
251 1.317391e-02 2.234926e-03
252 1.304663e-02 2.213281e-03
253 1.292057e-02 2.191846e-03
254 1.279574e-02 2.170618e-03
255 1.267212e-02 2.149596e-03
256 1.254970e-02 2.128777e-03
257 1.242846e-02 2.108160e-03
258 1.230839e-02 2.087743e-03
259 1.218949e-02 2.067524e-03
260 1.207174e-02 2.047500e-03
261 1.195513e-02 2.027671e-03
262 1.183965e-02 2.008033e-03
263 1.172529e-02 1.988586e-03
264 1.161204e-02 1.969327e-03
265 1.149988e-02 1.950255e-03
266 1.138881e-02 1.931367e-03
267 1.127881e-02 1.912662e-03
268 1.116988e-02 1.894139e-03
269 1.106201e-02 1.875794e-03
270 1.095518e-02 1.857628e-03
271 1.084938e-02 1.839637e-03
272 1.074461e-02 1.821821e-03
273 1.064086e-02 1.804177e-03
274 1.053811e-02 1.786705e-03
275 1.043635e-02 1.769401e-03
276 1.033558e-02 1.752265e-03
277 1.023579e-02 1.735295e-03
278 1.013696e-02 1.718489e-03
279 1.003909e-02 1.701846e-03
280 9.942170e-03 1.685364e-03
281 9.846187e-03 1.669042e-03
282 9.751133e-03 1.652878e-03
283 9.657001e-03 1.636871e-03
284 9.563780e-03 1.621018e-03
285 9.471461e-03 1.605319e-03
286 9.380037e-03 1.589773e-03
287 9.289499e-03 1.574376e-03
288 9.199838e-03 1.559129e-03
289 9.111045e-03 1.544029e-03
290 9.023112e-03 1.529076e-03
291 8.936030e-03 1.514268e-03
292 8.849792e-03 1.499603e-03
293 8.764390e-03 1.485080e-03
294 8.679815e-03 1.470697e-03
295 8.596059e-03 1.456454e-03
296 8.513114e-03 1.442349e-03
297 8.430973e-03 1.428380e-03
298 8.349627e-03 1.414547e-03
299 8.269069e-03 1.400848e-03
300 8.189292e-03 1.387281e-03
301 8.110287e-03 1.373846e-03
302 8.032047e-03 1.360541e-03
303 7.954566e-03 1.347365e-03
304 7.877835e-03 1.334316e-03
305 7.801847e-03 1.321394e-03
306 7.726595e-03 1.308596e-03
307 7.652072e-03 1.295923e-03
308 7.578271e-03 1.283373e-03
309 7.505185e-03 1.270944e-03
310 7.432807e-03 1.258635e-03
311 7.361130e-03 1.246446e-03
312 7.290147e-03 1.234375e-03
313 7.219852e-03 1.222420e-03
314 7.150238e-03 1.210582e-03
315 7.081298e-03 1.198858e-03
316 7.013026e-03 1.187247e-03
317 6.945415e-03 1.175749e-03
318 6.878459e-03 1.164363e-03
319 6.812152e-03 1.153086e-03
320 6.746487e-03 1.141919e-03
321 6.681458e-03 1.130860e-03
322 6.617059e-03 1.119908e-03
323 6.553284e-03 1.109063e-03
324 6.490127e-03 1.098322e-03
325 6.427582e-03 1.087685e-03
326 6.365642e-03 1.077151e-03
327 6.304303e-03 1.066720e-03
328 6.243557e-03 1.056389e-03
329 6.183401e-03 1.046158e-03
330 6.123827e-03 1.036027e-03
331 6.064830e-03 1.025993e-03
332 6.006404e-03 1.016057e-03
333 5.948545e-03 1.006217e-03
334 5.891246e-03 9.964721e-04
335 5.834502e-03 9.868217e-04
336 5.778308e-03 9.772647e-04
337 5.722659e-03 9.678004e-04
338 5.667548e-03 9.584276e-04
339 5.612972e-03 9.491457e-04
340 5.558924e-03 9.399536e-04
341 5.505400e-03 9.308506e-04
342 5.452394e-03 9.218357e-04
343 5.399902e-03 9.129082e-04
344 5.347918e-03 9.040671e-04
345 5.296439e-03 8.953116e-04
