# step err_l2 res_l2
0 2.449623e-01 1.000000e+00
1 1.943520e-01 6.542205e-01
2 1.625885e-01 8.617802e-01
3 1.483252e-01 1.025995e+00
4 1.512516e-01 1.344644e+00
5 1.687814e-01 1.864901e+00
6 1.984186e-01 2.574472e+00
7 2.355662e-01 3.438338e+00
8 2.771282e-01 4.418096e+00
9 3.204087e-01 5.479857e+00
10 3.635252e-01 6.595394e+00
11 4.051351e-01 7.739877e+00
12 4.442452e-01 8.889341e+00
13 4.801231e-01 1.001941e+01
14 5.122239e-01 1.110585e+01
15 5.401827e-01 1.212627e+01
16 5.638064e-01 1.306192e+01
17 5.830591e-01 1.389902e+01
18 5.980432e-01 1.462906e+01
19 6.089733e-01 1.524855e+01
20 6.161470e-01 1.575835e+01
21 6.199133e-01 1.616276e+01
22 6.206428e-01 1.646847e+01
23 6.187046e-01 1.668358e+01
24 6.144520e-01 1.681679e+01
25 6.082134e-01 1.687681e+01
26 6.002910e-01 1.687200e+01
27 5.909656e-01 1.681012e+01
28 5.805076e-01 1.669837e+01
29 5.691929e-01 1.654348e+01
30 5.573232e-01 1.635205e+01
31 5.452482e-01 1.613084e+01
32 5.333872e-01 1.588725e+01
33 5.222451e-01 1.562962e+01
34 5.124190e-01 1.536762e+01
35 5.045862e-01 1.511229e+01
36 4.994713e-01 1.487604e+01
37 4.977858e-01 1.467215e+01
38 5.001627e-01 1.451416e+01
39 5.070859e-01 1.441483e+01
40 5.189035e-01 1.438518e+01
41 5.358750e-01 1.443377e+01
42 5.584366e-01 1.456660e+01
43 5.873841e-01 1.478795e+01
44 6.243696e-01 1.510212e+01
45 6.717981e-01 1.551563e+01
46 7.331369e-01 1.603905e+01
47 8.117976e-01 1.668762e+01
48 9.111559e-01 1.747979e+01
49 1.032737e+00 1.843372e+01
50 1.177097e+00 1.956266e+01
51 1.342222e+00 2.087047e+01
52 1.525602e+00 2.234868e+01
53 1.722620e+00 2.397585e+01
54 1.929261e+00 2.571908e+01
55 2.140314e+00 2.753696e+01
56 2.352160e+00 2.938321e+01
57 2.560895e+00 3.121010e+01
58 2.764571e+00 3.297128e+01
59 2.961740e+00 3.462408e+01
60 3.152525e+00 3.613153e+01
61 3.338435e+00 3.746458e+01
62 3.521615e+00 3.860529e+01
63 3.706838e+00 3.955233e+01
64 3.898185e+00 4.033038e+01
65 4.103993e+00 4.100585e+01
66 4.330322e+00 4.171110e+01
67 4.589383e+00 4.267716e+01
68 4.889413e+00 4.426768e+01
69 5.246542e+00 4.699305e+01
70 5.671083e+00 5.147402e+01
71 6.182103e+00 5.834683e+01
72 6.790823e+00 6.815834e+01
73 7.516873e+00 8.132048e+01
74 8.370331e+00 9.813531e+01
75 9.368660e+00 1.188456e+02
76 1.051908e+01 1.436723e+02
77 1.183513e+01 1.728296e+02
78 1.332042e+01 2.065260e+02
