# level nx ny res_l2_norm
3 16 16 1.823521e-14
4 8 8 9.778478e-16
1 64 64 5.743469e-08
2 32 32 4.079835e-13
3 16 16 1.807250e-14
4 8 8 9.691252e-16
1 64 64 5.693169e-08
2 32 32 4.043439e-13
3 16 16 1.791131e-14
4 8 8 9.604836e-16
1 64 64 5.643311e-08
2 32 32 4.007383e-13
3 16 16 1.775162e-14
4 8 8 9.519215e-16
1 64 64 5.593889e-08
2 32 32 3.971664e-13
3 16 16 1.759343e-14
4 8 8 9.434403e-16
1 64 64 5.544901e-08
2 32 32 3.936277e-13
3 16 16 1.743670e-14
4 8 8 9.350370e-16
1 64 64 5.496342e-08
2 32 32 3.901220e-13
3 16 16 1.728144e-14
4 8 8 9.267135e-16
1 64 64 5.448209e-08
2 32 32 3.866489e-13
3 16 16 1.712762e-14
4 8 8 9.184662e-16
1 64 64 5.400498e-08
2 32 32 3.832080e-13
3 16 16 1.697522e-14
4 8 8 9.102951e-16
1 64 64 5.353205e-08
2 32 32 3.797990e-13
3 16 16 1.682424e-14
4 8 8 9.022005e-16
1 64 64 5.306326e-08
2 32 32 3.764215e-13
3 16 16 1.667465e-14
4 8 8 8.941801e-16
1 64 64 5.259858e-08
2 32 32 3.730753e-13
3 16 16 1.652645e-14
4 8 8 8.862343e-16
1 64 64 5.213797e-08
2 32 32 3.697600e-13
3 16 16 1.637961e-14
4 8 8 8.783607e-16
1 64 64 5.168140e-08
2 32 32 3.664753e-13
3 16 16 1.623413e-14
4 8 8 8.705607e-16
1 64 64 5.122884e-08
2 32 32 3.632208e-13
3 16 16 1.608998e-14
4 8 8 8.628328e-16
1 64 64 5.078023e-08
2 32 32 3.599963e-13
3 16 16 1.594717e-14
4 8 8 8.551750e-16
1 64 64 5.033556e-08
2 32 32 3.568015e-13
3 16 16 1.580566e-14
4 8 8 8.475870e-16
1 64 64 4.989479e-08
2 32 32 3.536360e-13
3 16 16 1.566545e-14
4 8 8 8.400697e-16
1 64 64 4.945787e-08
2 32 32 3.504995e-13
3 16 16 1.552653e-14
4 8 8 8.326213e-16
1 64 64 4.902479e-08
2 32 32 3.473918e-13
3 16 16 1.538889e-14
4 8 8 8.252417e-16
1 64 64 4.859550e-08
2 32 32 3.443125e-13
3 16 16 1.525250e-14
4 8 8 8.179273e-16
1 64 64 4.816997e-08
2 32 32 3.412613e-13
3 16 16 1.511736e-14
4 8 8 8.106815e-16
1 64 64 4.774817e-08
2 32 32 3.382381e-13
3 16 16 1.498345e-14
4 8 8 8.035020e-16
1 64 64 4.733006e-08
2 32 32 3.352424e-13
3 16 16 1.485076e-14
4 8 8 7.963866e-16
1 64 64 4.691562e-08
2 32 32 3.322741e-13
3 16 16 1.471929e-14
4 8 8 7.893381e-16
1 64 64 4.650481e-08
2 32 32 3.293328e-13
3 16 16 1.458901e-14
4 8 8 7.823524e-16
1 64 64 4.609760e-08
2 32 32 3.264183e-13
3 16 16 1.445992e-14
4 8 8 7.754308e-16
1 64 64 4.569395e-08
2 32 32 3.235303e-13
3 16 16 1.433199e-14
4 8 8 7.685717e-16
1 64 64 4.529384e-08
2 32 32 3.206685e-13
3 16 16 1.420524e-14
4 8 8 7.617753e-16
1 64 64 4.489724e-08
2 32 32 3.178328e-13
3 16 16 1.407963e-14
4 8 8 7.550385e-16
1 64 64 4.450411e-08
2 32 32 3.150227e-13
3 16 16 1.395516e-14
4 8 8 7.483677e-16
1 64 64 4.411442e-08
2 32 32 3.122381e-13
3 16 16 1.383182e-14
4 8 8 7.417522e-16
1 64 64 4.372815e-08
2 32 32 3.094788e-13
3 16 16 1.370960e-14
4 8 8 7.351981e-16
1 64 64 4.334526e-08
2 32 32 3.067444e-13
3 16 16 1.358848e-14
4 8 8 7.287029e-16
1 64 64 4.296573e-08
2 32 32 3.040347e-13
3 16 16 1.346845e-14
4 8 8 7.222676e-16
1 64 64 4.258952e-08
2 32 32 3.013496e-13
3 16 16 1.334952e-14
4 8 8 7.158901e-16
1 64 64 4.221661e-08
2 32 32 2.986886e-13
3 16 16 1.323165e-14
4 8 8 7.095694e-16
1 64 64 4.184696e-08
2 32 32 2.960517e-13
3 16 16 1.311485e-14
4 8 8 7.033065e-16
1 64 64 4.148055e-08
2 32 32 2.934386e-13
3 16 16 1.299910e-14
4 8 8 6.970996e-16
1 64 64 4.111735e-08
2 32 32 2.908491e-13
3 16 16 1.288439e-14
4 8 8 6.909496e-16
1 64 64 4.075733e-08
2 32 32 2.882828e-13
3 16 16 1.277072e-14
4 8 8 6.848535e-16
1 64 64 4.040046e-08
2 32 32 2.857397e-13
3 16 16 1.265807e-14
4 8 8 6.788133e-16
1 64 64 4.004672e-08
2 32 32 2.832194e-13
3 16 16 1.254643e-14
4 8 8 6.728273e-16
1 64 64 3.969608e-08
2 32 32 2.807218e-13
3 16 16 1.243580e-14
4 8 8 6.668939e-16
1 64 64 3.934851e-08
2 32 32 2.782466e-13
3 16 16 1.232616e-14
4 8 8 6.610155e-16
1 64 64 3.900398e-08
2 32 32 2.757936e-13
3 16 16 1.221750e-14
4 8 8 6.551880e-16
1 64 64 3.866247e-08
2 32 32 2.733627e-13
3 16 16 1.210982e-14
4 8 8 6.494136e-16
1 64 64 3.832396e-08
2 32 32 2.709536e-13
3 16 16 1.200311e-14
4 8 8 6.436924e-16
1 64 64 3.798840e-08
2 32 32 2.685660e-13
3 16 16 1.189735e-14
4 8 8 6.380216e-16
1 64 64 3.765579e-08
2 32 32 2.661999e-13
3 16 16 1.179253e-14
4 8 8 6.324008e-16
1 64 64 3.732609e-08
2 32 32 2.638549e-13
3 16 16 1.168866e-14
4 8 8 6.268306e-16
1 64 64 3.699927e-08
2 32 32 2.615309e-13
3 16 16 1.158572e-14
4 8 8 6.213102e-16
1 64 64 3.667532e-08
2 32 32 2.592277e-13
3 16 16 1.148369e-14
4 8 8 6.158390e-16
1 64 64 3.635421e-08
2 32 32 2.569451e-13
3 16 16 1.138258e-14
4 8 8 6.104177e-16
1 64 64 3.603590e-08
2 32 32 2.546829e-13
3 16 16 1.128237e-14
4 8 8 6.050439e-16
1 64 64 3.572039e-08
2 32 32 2.524409e-13
3 16 16 1.118306e-14
4 8 8 5.997182e-16
1 64 64 3.540764e-08
2 32 32 2.502190e-13
3 16 16 1.108463e-14
4 8 8 5.944411e-16
1 64 64 3.509763e-08
2 32 32 2.480168e-13
3 16 16 1.098708e-14
4 8 8 5.892082e-16
1 64 64 3.479033e-08
2 32 32 2.458343e-13
3 16 16 1.089041e-14
4 8 8 5.840260e-16
1 64 64 3.448572e-08
2 32 32 2.436713e-13
3 16 16 1.079459e-14
4 8 8 5.788873e-16
1 64 64 3.418378e-08
2 32 32 2.415275e-13
3 16 16 1.069963e-14
4 8 8 5.737952e-16
1 64 64 3.388449e-08
2 32 32 2.394029e-13
3 16 16 1.060551e-14
4 8 8 5.687479e-16
1 64 64 3.358781e-08
2 32 32 2.372971e-13
3 16 16 1.051223e-14
4 8 8 5.637456e-16
1 64 64 3.329374e-08
2 32 32 2.352101e-13
3 16 16 1.041978e-14
4 8 8 5.587888e-16
1 64 64 3.300224e-08
2 32 32 2.331417e-13
3 16 16 1.032815e-14
4 8 8 5.538738e-16
1 64 64 3.271329e-08
2 32 32 2.310917e-13
3 16 16 1.023734e-14
4 8 8 5.490036e-16
1 64 64 3.242687e-08
2 32 32 2.290599e-13
3 16 16 1.014734e-14
4 8 8 5.441776e-16
1 64 64 3.214296e-08
2 32 32 2.270462e-13
3 16 16 1.005814e-14
4 8 8 5.393946e-16
1 64 64 3.186154e-08
2 32 32 2.250503e-13
3 16 16 9.969725e-15
4 8 8 5.346542e-16
1 64 64 3.158258e-08
2 32 32 2.230722e-13
3 16 16 9.882098e-15
4 8 8 5.299544e-16
1 64 64 3.130606e-08
2 32 32 2.211117e-13
3 16 16 9.795250e-15
4 8 8 5.252975e-16
1 64 64 3.103197e-08
2 32 32 2.191685e-13
3 16 16 9.709172e-15
4 8 8 5.206812e-16
1 64 64 3.076027e-08
2 32 32 2.172427e-13
3 16 16 9.623860e-15
4 8 8 5.161060e-16
1 64 64 3.049096e-08
2 32 32 2.153338e-13
3 16 16 9.539302e-15
4 8 8 5.115722e-16
1 64 64 3.022400e-08
2 32 32 2.134420e-13
3 16 16 9.455495e-15
4 8 8 5.070775e-16
1 64 64 2.995938e-08
2 32 32 2.115669e-13
3 16 16 9.372430e-15
4 8 8 5.026231e-16
1 64 64 2.969708e-08
2 32 32 2.097084e-13
3 16 16 9.290103e-15
4 8 8 4.982079e-16
1 64 64 2.943707e-08
2 32 32 2.078664e-13
3 16 16 9.208504e-15
4 8 8 4.938319e-16
1 64 64 2.917934e-08
2 32 32 2.060407e-13
3 16 16 9.127631e-15
4 8 8 4.894971e-16
1 64 64 2.892387e-08
2 32 32 2.042311e-13
3 16 16 9.047469e-15
4 8 8 4.851964e-16
1 64 64 2.867063e-08
2 32 32 2.024376e-13
3 16 16 8.968019e-15
4 8 8 4.809367e-16
1 64 64 2.841962e-08
2 32 32 2.006600e-13
3 16 16 8.889273e-15
4 8 8 4.767124e-16
1 64 64 2.817080e-08
2 32 32 1.988981e-13
3 16 16 8.811224e-15
4 8 8 4.725288e-16
1 64 64 2.792415e-08
2 32 32 1.971518e-13
3 16 16 8.733864e-15
4 8 8 4.683791e-16
1 64 64 2.767967e-08
2 32 32 1.954209e-13
3 16 16 8.657189e-15
4 8 8 4.642668e-16
1 64 64 2.743733e-08
2 32 32 1.937054e-13
3 16 16 8.581193e-15
4 8 8 4.601921e-16
1 64 64 2.719711e-08
2 32 32 1.920050e-13
3 16 16 8.505867e-15
4 8 8 4.561526e-16
1 64 64 2.695900e-08
2 32 32 1.903196e-13
3 16 16 8.431208e-15
4 8 8 4.521483e-16
1 64 64 2.672297e-08
2 32 32 1.886492e-13
3 16 16 8.357207e-15
4 8 8 4.481807e-16
1 64 64 2.648900e-08
2 32 32 1.869935e-13
3 16 16 8.283861e-15
4 8 8 4.442472e-16
1 64 64 2.625709e-08
2 32 32 1.853524e-13
3 16 16 8.211162e-15
4 8 8 4.403486e-16
1 64 64 2.602720e-08
2 32 32 1.837258e-13
3 16 16 8.139107e-15
4 8 8 4.364847e-16
1 64 64 2.579933e-08
2 32 32 1.821136e-13
3 16 16 8.067687e-15
4 8 8 4.326545e-16
1 64 64 2.557346e-08
2 32 32 1.805156e-13
3 16 16 7.996896e-15
4 8 8 4.288587e-16
1 64 64 2.534956e-08
2 32 32 1.789317e-13
3 16 16 7.926731e-15
4 8 8 4.250942e-16
1 64 64 2.512762e-08
2 32 32 1.773618e-13
3 16 16 7.857186e-15
4 8 8 4.213665e-16
1 64 64 2.490762e-08
2 32 32 1.758057e-13
3 16 16 7.788255e-15
4 8 8 4.176705e-16
1 64 64 2.468955e-08
2 32 32 1.742634e-13
3 16 16 7.719930e-15
4 8 8 4.140057e-16
1 64 64 2.447340e-08
2 32 32 1.727347e-13
3 16 16 7.652207e-15
4 8 8 4.103737e-16
1 64 64 2.425913e-08
2 32 32 1.712194e-13
3 16 16 7.585083e-15
4 8 8 4.067744e-16
1 64 64 2.404674e-08
2 32 32 1.697175e-13
3 16 16 7.518550e-15
4 8 8 4.032069e-16
1 64 64 2.383621e-08
2 32 32 1.682289e-13
3 16 16 7.452604e-15
4 8 8 3.996698e-16
1 64 64 2.362752e-08
2 32 32 1.667534e-13
3 16 16 7.387239e-15
4 8 8 3.961641e-16
1 64 64 2.342066e-08
2 32 32 1.652909e-13
3 16 16 7.322451e-15
4 8 8 3.926903e-16
1 64 64 2.321561e-08
2 32 32 1.638412e-13
3 16 16 7.258233e-15
4 8 8 3.892473e-16
1 64 64 2.301235e-08
2 32 32 1.624044e-13
3 16 16 7.194580e-15
4 8 8 3.858341e-16
1 64 64 2.281088e-08
2 32 32 1.609802e-13
3 16 16 7.131489e-15
4 8 8 3.824495e-16
1 64 64 2.261117e-08
2 32 32 1.595685e-13
3 16 16 7.068954e-15
4 8 8 3.790960e-16
1 64 64 2.241321e-08
2 32 32 1.581693e-13
3 16 16 7.006967e-15
4 8 8 3.757711e-16
1 64 64 2.221698e-08
2 32 32 1.567824e-13
3 16 16 6.945527e-15
4 8 8 3.724761e-16
1 64 64 2.202247e-08
2 32 32 1.554077e-13
3 16 16 6.884629e-15
4 8 8 3.692119e-16
1 64 64 2.182966e-08
2 32 32 1.540451e-13
3 16 16 6.824267e-15
4 8 8 3.659736e-16
1 64 64 2.163854e-08
2 32 32 1.526945e-13
3 16 16 6.764435e-15
4 8 8 3.627651e-16
1 64 64 2.144910e-08
2 32 32 1.513558e-13
3 16 16 6.705131e-15
4 8 8 3.595841e-16
1 64 64 2.126131e-08
2 32 32 1.500288e-13
3 16 16 6.646347e-15
4 8 8 3.564309e-16
1 64 64 2.107517e-08
2 32 32 1.487136e-13
3 16 16 6.588081e-15
4 8 8 3.533072e-16
1 64 64 2.089065e-08
2 32 32 1.474099e-13
3 16 16 6.530328e-15
4 8 8 3.502109e-16
1 64 64 2.070776e-08
2 32 32 1.461177e-13
3 16 16 6.473083e-15
4 8 8 3.471412e-16
1 64 64 2.052646e-08
2 32 32 1.448368e-13
3 16 16 6.416342e-15
4 8 8 3.440989e-16
1 64 64 2.034675e-08
2 32 32 1.435672e-13
3 16 16 6.360099e-15
4 8 8 3.410813e-16
1 64 64 2.016861e-08
2 32 32 1.423088e-13
3 16 16 6.304351e-15
4 8 8 3.380919e-16
1 64 64 1.999204e-08
2 32 32 1.410614e-13
3 16 16 6.249093e-15
4 8 8 3.351292e-16
1 64 64 1.981701e-08
2 32 32 1.398250e-13
3 16 16 6.194321e-15
4 8 8 3.321920e-16
1 64 64 1.964351e-08
2 32 32 1.385995e-13
3 16 16 6.140030e-15
4 8 8 3.292799e-16
1 64 64 1.947153e-08
2 32 32 1.373848e-13
3 16 16 6.086217e-15
4 8 8 3.263937e-16
1 64 64 1.930106e-08
2 32 32 1.361807e-13
3 16 16 6.032876e-15
4 8 8 3.235340e-16
1 64 64 1.913208e-08
2 32 32 1.349872e-13
3 16 16 5.980005e-15
4 8 8 3.206989e-16
1 64 64 1.896458e-08
2 32 32 1.338042e-13
3 16 16 5.927597e-15
4 8 8 3.178873e-16
1 64 64 1.879854e-08
2 32 32 1.326316e-13
3 16 16 5.875653e-15
4 8 8 3.151023e-16
1 64 64 1.863396e-08
2 32 32 1.314693e-13
3 16 16 5.824162e-15
4 8 8 3.123399e-16
1 64 64 1.847082e-08
2 32 32 1.303172e-13
3 16 16 5.773124e-15
4 8 8 3.096040e-16
1 64 64 1.830911e-08
2 32 32 1.291752e-13
3 16 16 5.722535e-15
4 8 8 3.068909e-16
1 64 64 1.814882e-08
2 32 32 1.280433e-13
3 16 16 5.672390e-15
4 8 8 3.042017e-16
1 64 64 1.798993e-08
2 32 32 1.269213e-13
3 16 16 5.622685e-15
4 8 8 3.015354e-16
1 64 64 1.783243e-08
2 32 32 1.258091e-13
3 16 16 5.573416e-15
4 8 8 2.988933e-16
1 64 64 1.767630e-08
2 32 32 1.247068e-13
3 16 16 5.524581e-15
4 8 8 2.962744e-16
1 64 64 1.752155e-08
2 32 32 1.236141e-13
3 16 16 5.476175e-15
4 8 8 2.936780e-16
1 64 64 1.736815e-08
2 32 32 1.225310e-13
3 16 16 5.428194e-15
4 8 8 2.911051e-16
1 64 64 1.721609e-08
2 32 32 1.214574e-13
3 16 16 5.380633e-15
4 8 8 2.885548e-16
1 64 64 1.706537e-08
2 32 32 1.203932e-13
3 16 16 5.333489e-15
4 8 8 2.860266e-16
1 64 64 1.691596e-08
2 32 32 1.193384e-13
3 16 16 5.286761e-15
4 8 8 2.835214e-16
1 64 64 1.676786e-08
2 32 32 1.182928e-13
3 16 16 5.240444e-15
4 8 8 2.810373e-16
1 64 64 1.662106e-08
2 32 32 1.172565e-13
3 16 16 5.194531e-15
4 8 8 2.785748e-16
1 64 64 1.647554e-08
2 32 32 1.162292e-13
3 16 16 5.149022e-15
4 8 8 2.761349e-16
1 64 64 1.633130e-08
2 32 32 1.152109e-13
3 16 16 5.103913e-15
4 8 8 2.737152e-16
1 64 64 1.618832e-08
2 32 32 1.142016e-13
3 16 16 5.059199e-15
4 8 8 2.713161e-16
1 64 64 1.604659e-08
2 32 32 1.132011e-13
3 16 16 5.014877e-15
4 8 8 2.689397e-16
1 64 64 1.590611e-08
2 32 32 1.122094e-13
3 16 16 4.970946e-15
4 8 8 2.665852e-16
1 64 64 1.576685e-08
2 32 32 1.112264e-13
3 16 16 4.927398e-15
4 8 8 2.642482e-16
1 64 64 1.562881e-08
2 32 32 1.102520e-13
3 16 16 4.884234e-15
4 8 8 2.619336e-16
1 64 64 1.549198e-08
2 32 32 1.092862e-13
3 16 16 4.841446e-15
4 8 8 2.596383e-16
1 64 64 1.535635e-08
2 32 32 1.083289e-13
3 16 16 4.799037e-15
4 8 8 2.573653e-16
1 64 64 1.522191e-08
2 32 32 1.073799e-13
3 16 16 4.756998e-15
4 8 8 2.551089e-16
1 64 64 1.508864e-08
2 32 32 1.064393e-13
3 16 16 4.715329e-15
4 8 8 2.528754e-16
1 64 64 1.495654e-08
2 32 32 1.055070e-13
3 16 16 4.674024e-15
4 8 8 2.506614e-16
1 64 64 1.482560e-08
2 32 32 1.045828e-13
3 16 16 4.633081e-15
4 8 8 2.484648e-16
1 64 64 1.469580e-08
2 32 32 1.036667e-13
3 16 16 4.592500e-15
4 8 8 2.462892e-16
1 64 64 1.456714e-08
2 32 32 1.027586e-13
3 16 16 4.552274e-15
4 8 8 2.441325e-16
1 64 64 1.443961e-08
2 32 32 1.018586e-13
3 16 16 4.512398e-15
4 8 8 2.419926e-16
1 64 64 1.431319e-08
2 32 32 1.009664e-13
3 16 16 4.472874e-15
4 8 8 2.398731e-16
1 64 64 1.418788e-08
2 32 32 1.000820e-13
3 16 16 4.433696e-15
4 8 8 2.377721e-16
1 64 64 1.406367e-08
2 32 32 9.920540e-14
3 16 16 4.394863e-15
4 8 8 2.356901e-16
1 64 64 1.394054e-08
2 32 32 9.833648e-14
3 16 16 4.356370e-15
4 8 8 2.336266e-16
1 64 64 1.381849e-08
2 32 32 9.747518e-14
3 16 16 4.318214e-15
4 8 8 2.315794e-16
1 64 64 1.369752e-08
2 32 32 9.662143e-14
3 16 16 4.280392e-15
4 8 8 2.295507e-16
1 64 64 1.357760e-08
2 32 32 9.577517e-14
3 16 16 4.242901e-15
4 8 8 2.275396e-16
1 64 64 1.345872e-08
2 32 32 9.493632e-14
3 16 16 4.205739e-15
4 8 8 2.255478e-16
1 64 64 1.334090e-08
2 32 32 9.410484e-14
3 16 16 4.168905e-15
4 8 8 2.235716e-16
1 64 64 1.322410e-08
2 32 32 9.328064e-14
3 16 16 4.132394e-15
4 8 8 2.216134e-16
1 64 64 1.310832e-08
2 32 32 9.246367e-14
3 16 16 4.096201e-15
4 8 8 2.196722e-16
1 64 64 1.299356e-08
2 32 32 9.165386e-14
3 16 16 4.060326e-15
4 8 8 2.177489e-16
1 64 64 1.287980e-08
2 32 32 9.085115e-14
3 16 16 4.024765e-15
4 8 8 2.158418e-16
1 64 64 1.276704e-08
2 32 32 9.005548e-14
3 16 16 3.989517e-15
4 8 8 2.139512e-16
1 64 64 1.265527e-08
2 32 32 8.926678e-14
3 16 16 3.954579e-15
4 8 8 2.120787e-16
1 64 64 1.254447e-08
2 32 32 8.848500e-14
3 16 16 3.919944e-15
4 8 8 2.102205e-16
1 64 64 1.243465e-08
2 32 32 8.771007e-14
3 16 16 3.885616e-15
4 8 8 2.083803e-16
1 64 64 1.232578e-08
2 32 32 8.694193e-14
3 16 16 3.851586e-15
4 8 8 2.065559e-16
1 64 64 1.221787e-08
2 32 32 8.618053e-14
3 16 16 3.817856e-15
4 8 8 2.047455e-16
1 64 64 1.211091e-08
2 32 32 8.542580e-14
3 16 16 3.784421e-15
4 8 8 2.029533e-16
1 64 64 1.200488e-08
2 32 32 8.467768e-14
3 16 16 3.751278e-15
4 8 8 2.011756e-16
1 64 64 1.189978e-08
2 32 32 8.393612e-14
3 16 16 3.718426e-15
4 8 8 1.994124e-16
1 64 64 1.179559e-08
2 32 32 8.320106e-14
3 16 16 3.685863e-15
4 8 8 1.976679e-16
1 64 64 1.169233e-08
2 32 32 8.247244e-14
3 16 16 3.653585e-15
4 8 8 1.959361e-16
1 64 64 1.158996e-08
2 32 32 8.175021e-14
3 16 16 3.621591e-15
4 8 8 1.942205e-16
1 64 64 1.148849e-08
2 32 32 8.103430e-14
3 16 16 3.589876e-15
4 8 8 1.925205e-16
1 64 64 1.138791e-08
2 32 32 8.032467e-14
3 16 16 3.558438e-15
4 8 8 1.908340e-16
1 64 64 1.128821e-08
2 32 32 7.962126e-14
3 16 16 3.527276e-15
4 8 8 1.891626e-16
1 64 64 1.118939e-08
2 32 32 7.892402e-14
3 16 16 3.496388e-15
4 8 8 1.875057e-16
1 64 64 1.109142e-08
2 32 32 7.823288e-14
3 16 16 3.465770e-15
4 8 8 1.858641e-16
1 64 64 1.099432e-08
2 32 32 7.754780e-14
3 16 16 3.435420e-15
4 8 8 1.842370e-16
1 64 64 1.089807e-08
2 32 32 7.686872e-14
3 16 16 3.405337e-15
4 8 8 1.826232e-16
1 64 64 1.080265e-08
2 32 32 7.619559e-14
3 16 16 3.375515e-15
4 8 8 1.810231e-16
1 64 64 1.070808e-08
2 32 32 7.552836e-14
3 16 16 3.345959e-15
4 8 8 1.794392e-16
1 64 64 1.061433e-08
2 32 32 7.486698e-14
3 16 16 3.316657e-15
4 8 8 1.778681e-16
1 64 64 1.052140e-08
2 32 32 7.421139e-14
3 16 16 3.287617e-15
4 8 8 1.763111e-16
1 64 64 1.042929e-08
2 32 32 7.356155e-14
3 16 16 3.258828e-15
4 8 8 1.747661e-16
1 64 64 1.033798e-08
2 32 32 7.291739e-14
3 16 16 3.230291e-15
4 8 8 1.732365e-16
1 64 64 1.024748e-08
2 32 32 7.227889e-14
3 16 16 3.202005e-15
4 8 8 1.717189e-16
1 64 64 1.015776e-08
2 32 32 7.164597e-14
3 16 16 3.173967e-15
4 8 8 1.702159e-16
1 64 64 1.006883e-08
2 32 32 7.101861e-14
3 16 16 3.146173e-15
4 8 8 1.687251e-16
1 64 64 9.980680e-09
2 32 32 7.039673e-14
3 16 16 3.118624e-15
4 8 8 1.672470e-16
