# step err_l2 res_l2
0 2.462974e-01 1.000000e+00
1 2.385699e-01 6.253819e-01
2 2.337332e-01 4.199591e-01
3 2.302053e-01 3.048298e-01
4 2.273615e-01 2.374637e-01
5 2.249289e-01 1.954511e-01
6 2.227729e-01 1.672993e-01
7 2.208185e-01 1.471508e-01
8 2.190200e-01 1.319427e-01
9 2.173466e-01 1.199881e-01
10 2.157767e-01 1.102984e-01
11 2.142944e-01 1.022568e-01
12 2.128873e-01 9.545731e-02
13 2.115459e-01 8.962042e-02
14 2.102625e-01 8.454664e-02
15 2.090307e-01 8.008924e-02
16 2.078453e-01 7.613766e-02
17 2.067019e-01 7.260682e-02
18 2.055968e-01 6.943012e-02
19 2.045267e-01 6.655457e-02
20 2.034889e-01 6.393747e-02
21 2.024808e-01 6.154399e-02
22 2.015004e-01 5.934541e-02
23 2.005458e-01 5.731783e-02
24 1.996152e-01 5.544117e-02
25 1.987071e-01 5.369846e-02
26 1.978202e-01 5.207522e-02
27 1.969532e-01 5.055902e-02
28 1.961051e-01 4.913914e-02
29 1.952748e-01 4.780628e-02
30 1.944614e-01 4.655232e-02
31 1.936640e-01 4.537013e-02
32 1.928818e-01 4.425345e-02
33 1.921142e-01 4.319672e-02
34 1.913605e-01 4.219503e-02
35 1.906200e-01 4.124399e-02
36 1.898922e-01 4.033967e-02
37 1.891765e-01 3.947856e-02
38 1.884726e-01 3.865748e-02
39 1.877798e-01 3.787358e-02
40 1.870977e-01 3.712427e-02
41 1.864260e-01 3.640720e-02
42 1.857643e-01 3.572024e-02
43 1.851122e-01 3.506144e-02
44 1.844694e-01 3.442902e-02
45 1.838355e-01 3.382135e-02
46 1.832103e-01 3.323694e-02
47 1.825935e-01 3.267442e-02
48 1.819847e-01 3.213251e-02
49 1.813839e-01 3.161006e-02
50 1.807906e-01 3.110597e-02
51 1.802047e-01 3.061926e-02
52 1.796259e-01 3.014900e-02
53 1.790542e-01 2.969432e-02
54 1.784891e-01 2.925443e-02
55 1.779307e-01 2.882858e-02
56 1.773786e-01 2.841608e-02
57 1.768327e-01 2.801627e-02
58 1.762929e-01 2.762856e-02
59 1.757589e-01 2.725238e-02
60 1.752307e-01 2.688718e-02
61 1.747081e-01 2.653249e-02
62 1.741910e-01 2.618782e-02
63 1.736792e-01 2.585273e-02
64 1.731725e-01 2.552682e-02
65 1.726710e-01 2.520969e-02
66 1.721744e-01 2.490097e-02
67 1.716826e-01 2.460032e-02
68 1.711956e-01 2.430741e-02
69 1.707131e-01 2.402193e-02
70 1.702352e-01 2.374358e-02
71 1.697618e-01 2.347210e-02
72 1.692926e-01 2.320720e-02
73 1.688278e-01 2.294866e-02
74 1.683670e-01 2.269622e-02
75 1.679103e-01 2.244967e-02
76 1.674576e-01 2.220879e-02
77 1.670089e-01 2.197337e-02
78 1.665639e-01 2.174323e-02
79 1.661227e-01 2.151818e-02
80 1.656852e-01 2.129805e-02
81 1.652513e-01 2.108266e-02
82 1.648209e-01 2.087186e-02
83 1.643940e-01 2.066549e-02
84 1.639705e-01 2.046341e-02
85 1.635504e-01 2.026548e-02
86 1.631336e-01 2.007157e-02
87 1.627200e-01 1.988155e-02
88 1.623095e-01 1.969530e-02
89 1.619023e-01 1.951270e-02
90 1.614980e-01 1.933364e-02
91 1.610968e-01 1.915801e-02
92 1.606986e-01 1.898571e-02
93 1.603033e-01 1.881664e-02
94 1.599108e-01 1.865071e-02
95 1.595212e-01 1.848782e-02
96 1.591343e-01 1.832789e-02
97 1.587502e-01 1.817084e-02
98 1.583688e-01 1.801658e-02
99 1.579900e-01 1.786503e-02
100 1.576138e-01 1.771613e-02
101 1.572402e-01 1.756980e-02
102 1.568691e-01 1.742596e-02
103 1.565006e-01 1.728456e-02
104 1.561344e-01 1.714553e-02
105 1.557707e-01 1.700880e-02
106 1.554094e-01 1.687432e-02
107 1.550504e-01 1.674203e-02
108 1.546938e-01 1.661187e-02
109 1.543394e-01 1.648379e-02
110 1.539873e-01 1.635774e-02
111 1.536374e-01 1.623367e-02
112 1.532897e-01 1.611152e-02
113 1.529441e-01 1.599126e-02
114 1.526007e-01 1.587283e-02
115 1.522593e-01 1.575620e-02
116 1.519201e-01 1.564131e-02
117 1.515829e-01 1.552814e-02
118 1.512477e-01 1.541663e-02
119 1.509145e-01 1.530676e-02
120 1.505832e-01 1.519847e-02
121 1.502540e-01 1.509175e-02
122 1.499266e-01 1.498655e-02
123 1.496011e-01 1.488283e-02
124 1.492775e-01 1.478057e-02
125 1.489557e-01 1.467973e-02
126 1.486358e-01 1.458029e-02
127 1.483176e-01 1.448221e-02
128 1.480012e-01 1.438546e-02
129 1.476866e-01 1.429001e-02
130 1.473738e-01 1.419584e-02
131 1.470626e-01 1.410292e-02
132 1.467531e-01 1.401123e-02
133 1.464453e-01 1.392073e-02
134 1.461392e-01 1.383141e-02
135 1.458347e-01 1.374324e-02
136 1.455318e-01 1.365620e-02
137 1.452305e-01 1.357026e-02
138 1.449308e-01 1.348540e-02
139 1.446327e-01 1.340161e-02
140 1.443361e-01 1.331885e-02
141 1.440411e-01 1.323712e-02
142 1.437475e-01 1.315639e-02
143 1.434555e-01 1.307664e-02
144 1.431649e-01 1.299785e-02
145 1.428758e-01 1.292000e-02
146 1.425881e-01 1.284308e-02
147 1.423019e-01 1.276708e-02
148 1.420171e-01 1.269196e-02
149 1.417337e-01 1.261772e-02
150 1.414517e-01 1.254434e-02
151 1.411710e-01 1.247181e-02
152 1.408917e-01 1.240010e-02
153 1.406138e-01 1.232921e-02
154 1.403372e-01 1.225912e-02
155 1.400619e-01 1.218982e-02
156 1.397879e-01 1.212128e-02
157 1.395152e-01 1.205351e-02
158 1.392438e-01 1.198648e-02
159 1.389736e-01 1.192019e-02
160 1.387048e-01 1.185461e-02
161 1.384371e-01 1.178974e-02
162 1.381707e-01 1.172557e-02
163 1.379055e-01 1.166208e-02
164 1.376415e-01 1.159927e-02
165 1.373787e-01 1.153711e-02
166 1.371170e-01 1.147561e-02
167 1.368566e-01 1.141475e-02
168 1.365973e-01 1.135451e-02
169 1.363392e-01 1.129490e-02
170 1.360822e-01 1.123590e-02
171 1.358263e-01 1.117749e-02
