# step err_l2 res_l2
0 2.449623e-01 1.000000e+00
1 1.670572e-01 4.007460e-01
2 1.421014e-01 1.574702e-01
3 1.242976e-01 1.000098e-01
4 1.107788e-01 7.323867e-02
5 9.965422e-02 5.823652e-02
6 9.017621e-02 4.786644e-02
7 8.192238e-02 4.056917e-02
8 7.462097e-02 3.511251e-02
9 6.809145e-02 3.068509e-02
10 6.220777e-02 2.686964e-02
11 5.687802e-02 2.352924e-02
12 5.203243e-02 2.062942e-02
13 4.761598e-02 1.815269e-02
14 4.358378e-02 1.606368e-02
15 3.989816e-02 1.430993e-02
16 3.652674e-02 1.283190e-02
17 3.344118e-02 1.157318e-02
18 3.061636e-02 1.048615e-02
19 2.802981e-02 9.533759e-03
20 2.566130e-02 8.688498e-03
21 2.349258e-02 7.930517e-03
22 2.150709e-02 7.245543e-03
23 1.968978e-02 6.623179e-03
24 1.802694e-02 6.055637e-03
25 1.650602e-02 5.536872e-03
26 1.511555e-02 5.062013e-03
27 1.384497e-02 4.626992e-03
28 1.268460e-02 4.228315e-03
29 1.162552e-02 3.862911e-03
30 1.065953e-02 3.528039e-03
31 9.779047e-03 3.221220e-03
32 8.977116e-03 2.940194e-03
33 8.247315e-03 2.682892e-03
34 7.583732e-03 2.447408e-03
35 6.980925e-03 2.231985e-03
36 6.433883e-03 2.034999e-03
37 5.937998e-03 1.854949e-03
38 5.489028e-03 1.690448e-03
39 5.083069e-03 1.540212e-03
40 4.716525e-03 1.403056e-03
41 4.386087e-03 1.277886e-03
42 4.088697e-03 1.163692e-03
43 3.821533e-03 1.059544e-03
44 3.581983e-03 9.645849e-04
45 3.367629e-03 8.780269e-04
46 3.176222e-03 7.991456e-04
47 3.005675e-03 7.272761e-04
48 2.854045e-03 6.618083e-04
49 2.719525e-03 6.021828e-04
50 2.600436e-03 5.478873e-04
51 2.495219e-03 4.984529e-04
52 2.402431e-03 4.534505e-04
53 2.320744e-03 4.124879e-04
54 2.248935e-03 3.752065e-04
55 2.185888e-03 3.412791e-04
56 2.130590e-03 3.104066e-04
57 2.082123e-03 2.823164e-04
58 2.039664e-03 2.567596e-04
59 2.002476e-03 2.335093e-04
60 1.969902e-03 2.123587e-04
61 1.941362e-03 1.931190e-04
62 1.916345e-03 1.756187e-04
63 1.894399e-03 1.597010e-04
64 1.875132e-03 1.452235e-04
65 1.858200e-03 1.320564e-04
66 1.843302e-03 1.200813e-04
67 1.830179e-03 1.091908e-04
68 1.818603e-03 9.928678e-05
69 1.808379e-03 9.028018e-05
70 1.799335e-03 8.208982e-05
71 1.791324e-03 7.464188e-05
72 1.784219e-03 6.786917e-05
73 1.777907e-03 6.171058e-05
74 1.772293e-03 5.611048e-05
75 1.767292e-03 5.101830e-05
76 1.762832e-03 4.638803e-05
77 1.758848e-03 4.217779e-05
78 1.755287e-03 3.834954e-05
79 1.752098e-03 3.486863e-05
80 1.749241e-03 3.170357e-05
81 1.746678e-03 2.882572e-05
82 1.744375e-03 2.620904e-05
83 1.742306e-03 2.382984e-05
84 1.740444e-03 2.166657e-05
85 1.738768e-03 1.969965e-05
86 1.737258e-03 1.791125e-05
87 1.735895e-03 1.628519e-05
88 1.734666e-03 1.480673e-05
89 1.733556e-03 1.346247e-05
90 1.732554e-03 1.224024e-05
91 1.731647e-03 1.112897e-05
92 1.730828e-03 1.011858e-05
93 1.730086e-03 9.199909e-06
94 1.729415e-03 8.364642e-06
95 1.728807e-03 7.605205e-06
96 1.728256e-03 6.914714e-06
97 1.727757e-03 6.286911e-06
98 1.727305e-03 5.716105e-06
99 1.726895e-03 5.197121e-06
100 1.726523e-03 4.725257e-06
101 1.726186e-03 4.296233e-06
102 1.725880e-03 3.906160e-06
103 1.725602e-03 3.551503e-06
104 1.725350e-03 3.229046e-06
105 1.725122e-03 2.935866e-06
106 1.724914e-03 2.669304e-06
107 1.724725e-03 2.426945e-06
108 1.724554e-03 2.206590e-06
109 1.724399e-03 2.006242e-06
110 1.724258e-03 1.824084e-06
111 1.724129e-03 1.658465e-06
112 1.724013e-03 1.507884e-06
113 1.723907e-03 1.370975e-06
114 1.723811e-03 1.246496e-06
115 1.723723e-03 1.133319e-06
116 1.723644e-03 1.030418e-06
117 1.723572e-03 9.368606e-07
118 1.723506e-03 8.517974e-07
119 1.723446e-03 7.744575e-07
120 1.723392e-03 7.041398e-07
121 1.723343e-03 6.402066e-07
122 1.723298e-03 5.820783e-07
123 1.723258e-03 5.292278e-07
124 1.723221e-03 4.811759e-07
125 1.723187e-03 4.374870e-07
126 1.723156e-03 3.977648e-07
127 1.723129e-03 3.616492e-07
128 1.723103e-03 3.288128e-07
129 1.723080e-03 2.989578e-07
130 1.723060e-03 2.718136e-07
131 1.723041e-03 2.471339e-07
132 1.723023e-03 2.246950e-07
133 1.723008e-03 2.042935e-07
134 1.722994e-03 1.857444e-07
135 1.722981e-03 1.688795e-07
136 1.722969e-03 1.535459e-07
137 1.722958e-03 1.396045e-07
138 1.722948e-03 1.269289e-07
139 1.722939e-03 1.154042e-07
140 1.722931e-03 1.049259e-07
141 1.722924e-03 9.539901e-08
142 1.722917e-03 8.673712e-08
143 1.722911e-03 7.886170e-08
144 1.722906e-03 7.170134e-08
145 1.722901e-03 6.519112e-08
146 1.722896e-03 5.927200e-08
147 1.722892e-03 5.389031e-08
148 1.722889e-03 4.899726e-08
149 1.722885e-03 4.454849e-08
150 1.722882e-03 4.050364e-08
151 1.722879e-03 3.682606e-08
152 1.722877e-03 3.348238e-08
153 1.722874e-03 3.044230e-08
154 1.722872e-03 2.767825e-08
155 1.722870e-03 2.516516e-08
156 1.722868e-03 2.288026e-08
157 1.722867e-03 2.080281e-08
158 1.722865e-03 1.891399e-08
159 1.722864e-03 1.719667e-08
160 1.722863e-03 1.563527e-08
161 1.722862e-03 1.421564e-08
162 1.722861e-03 1.292491e-08
163 1.722860e-03 1.175138e-08
164 1.722859e-03 1.068439e-08
165 1.722858e-03 9.714290e-09
