# step err_l2 res_l2
0 2.462974e-01 1.000000e+00
1 2.307122e-01 1.849201e+00
2 2.174654e-01 1.707126e+00
3 2.039053e-01 1.460095e+00
4 1.905733e-01 1.500723e+00
5 1.802830e-01 1.312881e+00
6 1.706003e-01 1.104795e+00
7 1.616019e-01 1.059211e+00
8 1.542374e-01 9.121079e-01
9 1.474337e-01 7.634135e-01
10 1.412077e-01 7.078108e-01
11 1.358212e-01 6.029914e-01
12 1.308350e-01 5.027658e-01
13 1.262552e-01 4.578775e-01
14 1.221182e-01 3.876838e-01
15 1.182529e-01 3.227169e-01
16 1.146614e-01 2.911169e-01
17 1.113190e-01 2.460843e-01
18 1.081635e-01 2.052730e-01
19 1.051946e-01 1.845023e-01
20 1.023795e-01 1.564821e-01
21 9.969699e-02 1.314763e-01
22 9.714583e-02 1.183332e-01
23 9.469870e-02 1.013025e-01
24 9.234903e-02 8.629953e-02
25 9.009469e-02 7.816369e-02
26 8.791591e-02 6.804725e-02
27 8.581065e-02 5.929007e-02
28 8.377683e-02 5.444992e-02
29 8.180180e-02 4.871521e-02
30 7.988559e-02 4.377252e-02
31 7.802657e-02 4.091706e-02
32 7.621654e-02 3.770308e-02
33 7.445559e-02 3.495817e-02
34 7.274246e-02 3.324017e-02
35 7.107189e-02 3.140136e-02
36 6.944380e-02 2.980951e-02
37 6.785714e-02 2.869188e-02
38 6.630847e-02 2.755118e-02
39 6.479755e-02 2.652730e-02
40 6.332346e-02 2.571835e-02
41 6.188386e-02 2.491884e-02
42 6.047840e-02 2.417165e-02
43 5.910625e-02 2.352692e-02
44 5.776578e-02 2.289690e-02
45 5.645654e-02 2.229371e-02
46 5.517778e-02 2.174250e-02
47 5.392830e-02 2.120574e-02
48 5.270760e-02 2.068554e-02
49 5.151502e-02 2.019454e-02
50 5.034959e-02 1.971657e-02
51 4.921083e-02 1.925080e-02
52 4.809810e-02 1.880367e-02
53 4.701065e-02 1.836812e-02
54 4.594795e-02 1.794271e-02
55 4.490946e-02 1.753084e-02
56 4.389450e-02 1.712930e-02
57 4.290258e-02 1.673675e-02
58 4.193319e-02 1.635506e-02
59 4.098575e-02 1.598264e-02
60 4.005979e-02 1.561851e-02
61 3.915481e-02 1.526362e-02
62 3.827031e-02 1.491717e-02
63 3.740585e-02 1.457842e-02
64 3.656095e-02 1.424788e-02
65 3.573516e-02 1.392506e-02
66 3.492806e-02 1.360943e-02
67 3.413923e-02 1.330125e-02
68 3.336823e-02 1.300018e-02
69 3.261467e-02 1.270585e-02
70 3.187815e-02 1.241834e-02
71 3.115829e-02 1.213742e-02
72 3.045470e-02 1.186281e-02
73 2.976703e-02 1.159450e-02
74 2.909490e-02 1.133231e-02
75 2.843796e-02 1.107601e-02
76 2.779588e-02 1.082556e-02
77 2.716832e-02 1.058081e-02
78 2.655494e-02 1.034157e-02
79 2.595542e-02 1.010777e-02
80 2.536946e-02 9.879272e-03
81 2.479675e-02 9.655928e-03
82 2.423698e-02 9.437650e-03
83 2.368986e-02 9.224318e-03
84 2.315511e-02 9.015800e-03
85 2.263245e-02 8.812006e-03
86 2.212160e-02 8.612825e-03
87 2.162230e-02 8.418141e-03
88 2.113429e-02 8.227864e-03
89 2.065730e-02 8.041892e-03
90 2.019110e-02 7.860120e-03
91 1.973544e-02 7.682460e-03
92 1.929007e-02 7.508819e-03
93 1.885477e-02 7.339100e-03
94 1.842931e-02 7.173219e-03
95 1.801347e-02 7.011089e-03
96 1.760703e-02 6.852622e-03
97 1.720977e-02 6.697738e-03
98 1.682149e-02 6.546356e-03
99 1.644199e-02 6.398395e-03
100 1.607107e-02 6.253778e-03
101 1.570853e-02 6.112431e-03
102 1.535418e-02 5.974278e-03
103 1.500785e-02 5.839248e-03
104 1.466934e-02 5.707270e-03
105 1.433849e-02 5.578275e-03
106 1.401511e-02 5.452196e-03
107 1.369904e-02 5.328966e-03
108 1.339012e-02 5.208522e-03
109 1.308818e-02 5.090799e-03
110 1.279306e-02 4.975738e-03
111 1.250462e-02 4.863278e-03
112 1.222269e-02 4.753359e-03
113 1.194714e-02 4.645924e-03
114 1.167781e-02 4.540918e-03
115 1.141458e-02 4.438285e-03
116 1.115729e-02 4.337972e-03
117 1.090582e-02 4.239926e-03
118 1.066003e-02 4.144096e-03
119 1.041980e-02 4.050432e-03
120 1.018500e-02 3.958885e-03
121 9.955507e-03 3.869408e-03
122 9.731201e-03 3.781952e-03
123 9.511966e-03 3.696473e-03
124 9.297687e-03 3.612927e-03
125 9.088251e-03 3.531268e-03
126 8.883549e-03 3.451455e-03
127 8.683475e-03 3.373446e-03
128 8.487924e-03 3.297200e-03
129 8.296793e-03 3.222678e-03
130 8.109982e-03 3.149840e-03
131 7.927395e-03 3.078648e-03
132 7.748935e-03 3.009065e-03
133 7.574510e-03 2.941055e-03
134 7.404027e-03 2.874582e-03
135 7.237399e-03 2.809611e-03
136 7.074537e-03 2.746109e-03
137 6.915357e-03 2.684042e-03
138 6.759776e-03 2.623378e-03
139 6.607712e-03 2.564085e-03
140 6.459086e-03 2.506132e-03
141 6.313820e-03 2.449489e-03
142 6.171839e-03 2.394126e-03
143 6.033067e-03 2.340015e-03
144 5.897433e-03 2.287126e-03
145 5.764865e-03 2.235433e-03
146 5.635294e-03 2.184909e-03
147 5.508653e-03 2.135526e-03
148 5.384876e-03 2.087259e-03
149 5.263897e-03 2.040084e-03
150 5.145654e-03 1.993974e-03
151 5.030084e-03 1.948907e-03
152 4.917127e-03 1.904858e-03
153 4.806725e-03 1.861805e-03
154 4.698819e-03 1.819725e-03
155 4.593354e-03 1.778596e-03
156 4.490273e-03 1.738396e-03
157 4.389523e-03 1.699106e-03
158 4.291052e-03 1.660703e-03
159 4.194808e-03 1.623168e-03
160 4.100740e-03 1.586482e-03
161 4.008800e-03 1.550624e-03
162 3.918940e-03 1.515577e-03
163 3.831112e-03 1.481323e-03
164 3.745270e-03 1.447842e-03
165 3.661371e-03 1.415118e-03
166 3.579369e-03 1.383134e-03
167 3.499222e-03 1.351873e-03
168 3.420888e-03 1.321318e-03
169 3.344327e-03 1.291454e-03
170 3.269497e-03 1.262265e-03
171 3.196361e-03 1.233736e-03
172 3.124879e-03 1.205851e-03
173 3.055015e-03 1.178597e-03
