# step err_l2 res_l2
0 2.463645e-01 1.000000e+00
1 2.381713e-01 3.274062e-01
2 2.320797e-01 2.115097e-01
3 2.273153e-01 1.473992e-01
4 2.233599e-01 1.120791e-01
5 2.199478e-01 9.538442e-02
6 2.169348e-01 9.919744e-02
7 2.142567e-01 1.430225e-01
8 2.120425e-01 3.057562e-01
9 2.122627e-01 9.232089e-01
10 2.395302e-01 3.287917e+00
11 4.892554e-01 1.227069e+01
12 1.683924e+00 4.628686e+01
13 6.319911e+00 1.750022e+02
14 2.389149e+01 6.619708e+02
15 9.037555e+01 2.504244e+03
16 3.418936e+02 9.473763e+03
17 1.293410e+03 3.584014e+04
18 4.893085e+03 1.355867e+05
19 1.851099e+04 5.129372e+05
20 7.002880e+04 1.940490e+06
21 2.649255e+05 7.341054e+06
22 1.002238e+06 2.777190e+07
23 3.791559e+06 1.050637e+08
24 1.434382e+07 3.974657e+08
25 5.426403e+07 1.503650e+09
26 2.052859e+08 5.688449e+09
27 7.766157e+08 2.151993e+10
28 2.938010e+09 8.141192e+10
29 1.111477e+10 3.079889e+11
30 4.204820e+10 1.165151e+12
31 1.590723e+11 4.407875e+12
32 6.017853e+11 1.667540e+13
33 2.276610e+12 6.308461e+13
34 8.612628e+12 2.386550e+14
35 3.258238e+13 9.028540e+14
36 1.232622e+14 3.415581e+15
37 4.663124e+14 1.292146e+16
38 1.764103e+15 4.888310e+16
39 6.673768e+15 1.849294e+17
40 2.524749e+16 6.996050e+17
41 9.551361e+16 2.646671e+18
42 3.613369e+17 1.001261e+19
43 1.366971e+18 3.787862e+19
44 5.171380e+18 1.432984e+20
45 1.956381e+19 5.421111e+20
46 7.401174e+19 2.050857e+21
47 2.799933e+20 7.758584e+21
48 1.059241e+21 2.935145e+22
49 4.007208e+21 1.110393e+23
50 1.515964e+22 4.200720e+23
51 5.735034e+22 1.589172e+24
52 2.169617e+23 6.011984e+24
53 8.207864e+23 2.274390e+25
54 3.105112e+24 8.604230e+25
55 1.174693e+25 3.255061e+26
56 4.443973e+25 1.231420e+27
57 1.681196e+26 4.658577e+27
58 6.360123e+26 1.762383e+28
59 2.406094e+27 6.667260e+28
60 9.102479e+27 2.522287e+29
61 3.443553e+28 9.542047e+29
62 1.302728e+29 3.609846e+30
63 4.928343e+29 1.365638e+31
64 1.864438e+30 5.166337e+31
65 7.053344e+30 1.954474e+32
66 2.668346e+31 7.393957e+32
67 1.009460e+32 2.797203e+33
68 3.818883e+32 1.058208e+34
69 1.444719e+33 4.003300e+34
70 5.465507e+33 1.514486e+35
