# step err_l2 res_l2
0 2.463645e-01 1.000000e+00
1 2.406269e-01 7.403596e-01
2 2.367301e-01 3.105780e-01
3 2.343184e-01 2.195085e-01
4 2.323685e-01 1.774620e-01
5 2.306734e-01 1.504113e-01
6 2.291560e-01 1.312650e-01
7 2.277717e-01 1.169804e-01
8 2.264915e-01 1.058635e-01
9 2.252959e-01 9.693119e-02
10 2.241706e-01 8.957570e-02
11 2.231051e-01 8.339898e-02
12 2.220911e-01 7.812861e-02
13 2.211223e-01 7.357145e-02
14 2.201935e-01 6.958649e-02
15 2.193002e-01 6.606824e-02
16 2.184391e-01 6.293606e-02
17 2.176070e-01 6.012722e-02
18 2.168015e-01 5.759211e-02
19 2.160202e-01 5.529097e-02
20 2.152614e-01 5.319153e-02
21 2.145233e-01 5.126727e-02
22 2.138044e-01 4.949626e-02
23 2.131034e-01 4.786011e-02
24 2.124193e-01 4.634334e-02
25 2.117508e-01 4.493279e-02
26 2.110971e-01 4.361720e-02
27 2.104573e-01 4.238689e-02
28 2.098307e-01 4.123346e-02
29 2.092165e-01 4.014961e-02
30 2.086141e-01 3.912896e-02
31 2.080230e-01 3.816589e-02
32 2.074425e-01 3.725545e-02
33 2.068722e-01 3.639325e-02
34 2.063116e-01 3.557538e-02
35 2.057603e-01 3.479836e-02
36 2.052178e-01 3.405907e-02
37 2.046839e-01 3.335469e-02
38 2.041582e-01 3.268271e-02
39 2.036403e-01 3.204083e-02
40 2.031300e-01 3.142698e-02
41 2.026269e-01 3.083929e-02
42 2.021308e-01 3.027604e-02
43 2.016415e-01 2.973567e-02
44 2.011587e-01 2.921674e-02
45 2.006822e-01 2.871795e-02
46 2.002118e-01 2.823810e-02
47 1.997473e-01 2.777607e-02
48 1.992884e-01 2.733084e-02
49 1.988351e-01 2.690147e-02
50 1.983872e-01 2.648709e-02
51 1.979444e-01 2.608690e-02
52 1.975067e-01 2.570013e-02
53 1.970738e-01 2.532610e-02
54 1.966458e-01 2.496415e-02
55 1.962223e-01 2.461369e-02
56 1.958033e-01 2.427414e-02
57 1.953887e-01 2.394498e-02
58 1.949784e-01 2.362573e-02
59 1.945723e-01 2.331591e-02
60 1.941701e-01 2.301510e-02
61 1.937719e-01 2.272289e-02
62 1.933776e-01 2.243890e-02
63 1.929870e-01 2.216276e-02
64 1.926001e-01 2.189415e-02
65 1.922168e-01 2.163275e-02
66 1.918370e-01 2.137825e-02
67 1.914605e-01 2.113037e-02
68 1.910875e-01 2.088885e-02
69 1.907176e-01 2.065342e-02
70 1.903510e-01 2.042386e-02
71 1.899875e-01 2.019994e-02
72 1.896271e-01 1.998143e-02
73 1.892697e-01 1.976814e-02
74 1.889152e-01 1.955987e-02
75 1.885636e-01 1.935644e-02
76 1.882148e-01 1.915767e-02
77 1.878687e-01 1.896340e-02
78 1.875254e-01 1.877347e-02
79 1.871847e-01 1.858773e-02
80 1.868467e-01 1.840603e-02
81 1.865112e-01 1.822824e-02
82 1.861782e-01 1.805422e-02
83 1.858477e-01 1.788386e-02
84 1.855195e-01 1.771703e-02
85 1.851938e-01 1.755361e-02
86 1.848704e-01 1.739351e-02
87 1.845493e-01 1.723660e-02
88 1.842304e-01 1.708281e-02
89 1.839138e-01 1.693202e-02
90 1.835993e-01 1.678414e-02
91 1.832870e-01 1.663910e-02
92 1.829768e-01 1.649680e-02
93 1.826687e-01 1.635716e-02
94 1.823626e-01 1.622011e-02
95 1.820585e-01 1.608557e-02
96 1.817564e-01 1.595347e-02
97 1.814562e-01 1.582374e-02
98 1.811579e-01 1.569631e-02
99 1.808615e-01 1.557112e-02
100 1.805670e-01 1.544811e-02
101 1.802743e-01 1.532722e-02
102 1.799834e-01 1.520839e-02
103 1.796943e-01 1.509157e-02
104 1.794069e-01 1.497670e-02
105 1.791212e-01 1.486373e-02
106 1.788373e-01 1.475262e-02
107 1.785550e-01 1.464332e-02
108 1.782743e-01 1.453577e-02
109 1.779953e-01 1.442994e-02
110 1.777179e-01 1.432579e-02
111 1.774421e-01 1.422326e-02
112 1.771678e-01 1.412233e-02
113 1.768951e-01 1.402295e-02
114 1.766239e-01 1.392509e-02
115 1.763542e-01 1.382870e-02
116 1.760859e-01 1.373376e-02
117 1.758192e-01 1.364023e-02
118 1.755539e-01 1.354808e-02
119 1.752900e-01 1.345728e-02
120 1.750275e-01 1.336779e-02
121 1.747663e-01 1.327958e-02
122 1.745066e-01 1.319264e-02
123 1.742482e-01 1.310692e-02
124 1.739912e-01 1.302240e-02
125 1.737354e-01 1.293906e-02
126 1.734810e-01 1.285687e-02
127 1.732279e-01 1.277580e-02
128 1.729760e-01 1.269583e-02
129 1.727254e-01 1.261694e-02
130 1.724760e-01 1.253910e-02
131 1.722279e-01 1.246230e-02
132 1.719810e-01 1.238651e-02
133 1.717353e-01 1.231171e-02
134 1.714907e-01 1.223787e-02
135 1.712474e-01 1.216499e-02
136 1.710052e-01 1.209304e-02
137 1.707642e-01 1.202200e-02
138 1.705242e-01 1.195185e-02
139 1.702855e-01 1.188258e-02
140 1.700478e-01 1.181417e-02
141 1.698112e-01 1.174661e-02
142 1.695757e-01 1.167987e-02
143 1.693413e-01 1.161394e-02
144 1.691079e-01 1.154880e-02
145 1.688756e-01 1.148445e-02
146 1.686444e-01 1.142086e-02
147 1.684142e-01 1.135802e-02
148 1.681850e-01 1.129592e-02
149 1.679568e-01 1.123454e-02
150 1.677296e-01 1.117388e-02
151 1.675034e-01 1.111391e-02
152 1.672781e-01 1.105462e-02
153 1.670539e-01 1.099601e-02
154 1.668306e-01 1.093806e-02
155 1.666083e-01 1.088076e-02
156 1.663869e-01 1.082409e-02
157 1.661664e-01 1.076806e-02
158 1.659468e-01 1.071263e-02
159 1.657282e-01 1.065782e-02
160 1.655105e-01 1.060360e-02
161 1.652937e-01 1.054996e-02
162 1.650777e-01 1.049689e-02
163 1.648627e-01 1.044440e-02
164 1.646485e-01 1.039245e-02
165 1.644352e-01 1.034106e-02
166 1.642227e-01 1.029020e-02
167 1.640111e-01 1.023987e-02
168 1.638003e-01 1.019006e-02
169 1.635904e-01 1.014076e-02
170 1.633813e-01 1.009196e-02
171 1.631730e-01 1.004366e-02
172 1.629655e-01 9.995845e-03
173 1.627588e-01 9.948511e-03
174 1.625529e-01 9.901649e-03
175 1.623478e-01 9.855251e-03
176 1.621435e-01 9.809311e-03
177 1.619400e-01 9.763820e-03
178 1.617372e-01 9.718774e-03
179 1.615352e-01 9.674163e-03
180 1.613340e-01 9.629983e-03
181 1.611335e-01 9.586226e-03
182 1.609337e-01 9.542886e-03
183 1.607347e-01 9.499957e-03
184 1.605364e-01 9.457432e-03
185 1.603389e-01 9.415307e-03
186 1.601421e-01 9.373574e-03
187 1.599459e-01 9.332228e-03
188 1.597505e-01 9.291263e-03
189 1.595558e-01 9.250675e-03
190 1.593618e-01 9.210457e-03
191 1.591685e-01 9.170604e-03
192 1.589758e-01 9.131111e-03
193 1.587839e-01 9.091972e-03
194 1.585926e-01 9.053184e-03
195 1.584020e-01 9.014741e-03
196 1.582121e-01 8.976637e-03
197 1.580228e-01 8.938869e-03
198 1.578341e-01 8.901432e-03
199 1.576461e-01 8.864321e-03
200 1.574588e-01 8.827532e-03
201 1.572721e-01 8.791060e-03
202 1.570860e-01 8.754901e-03
203 1.569006e-01 8.719051e-03
204 1.567158e-01 8.683505e-03
205 1.565316e-01 8.648260e-03
206 1.563480e-01 8.613312e-03
207 1.561650e-01 8.578657e-03
208 1.559827e-01 8.544290e-03
209 1.558009e-01 8.510208e-03
210 1.556197e-01 8.476408e-03
211 1.554392e-01 8.442885e-03
212 1.552592e-01 8.409637e-03
213 1.550798e-01 8.376659e-03
214 1.549010e-01 8.343948e-03
215 1.547227e-01 8.311501e-03
216 1.545451e-01 8.279314e-03
217 1.543680e-01 8.247384e-03
218 1.541914e-01 8.215708e-03
219 1.540155e-01 8.184283e-03
220 1.538401e-01 8.153106e-03
221 1.536652e-01 8.122172e-03
222 1.534909e-01 8.091481e-03
223 1.533171e-01 8.061028e-03
224 1.531439e-01 8.030810e-03
225 1.529712e-01 8.000826e-03
226 1.527990e-01 7.971071e-03
227 1.526274e-01 7.941543e-03
228 1.524563e-01 7.912240e-03
229 1.522857e-01 7.883159e-03
230 1.521156e-01 7.854296e-03
231 1.519461e-01 7.825651e-03
232 1.517771e-01 7.797219e-03
233 1.516085e-01 7.768998e-03
234 1.514405e-01 7.740987e-03
235 1.512730e-01 7.713182e-03
236 1.511060e-01 7.685581e-03
237 1.509395e-01 7.658182e-03
238 1.507734e-01 7.630983e-03
239 1.506079e-01 7.603981e-03
240 1.504428e-01 7.577173e-03
241 1.502783e-01 7.550559e-03
242 1.501142e-01 7.524135e-03
243 1.499506e-01 7.497899e-03
244 1.497874e-01 7.471850e-03
245 1.496248e-01 7.445985e-03
246 1.494626e-01 7.420302e-03
247 1.493008e-01 7.394799e-03
248 1.491396e-01 7.369474e-03
249 1.489788e-01 7.344326e-03
250 1.488184e-01 7.319352e-03
251 1.486585e-01 7.294550e-03
252 1.484991e-01 7.269919e-03
253 1.483401e-01 7.245456e-03
254 1.481815e-01 7.221161e-03
255 1.480234e-01 7.197030e-03
256 1.478657e-01 7.173063e-03
257 1.477085e-01 7.149257e-03
258 1.475517e-01 7.125611e-03
259 1.473953e-01 7.102123e-03
260 1.472394e-01 7.078792e-03
261 1.470839e-01 7.055615e-03
262 1.469288e-01 7.032592e-03
263 1.467741e-01 7.009721e-03
264 1.466199e-01 6.986999e-03
265 1.464661e-01 6.964426e-03
266 1.463127e-01 6.942000e-03
267 1.461597e-01 6.919720e-03
268 1.460071e-01 6.897583e-03
269 1.458549e-01 6.875590e-03
270 1.457031e-01 6.853737e-03
271 1.455517e-01 6.832024e-03
272 1.454008e-01 6.810449e-03
273 1.452502e-01 6.789011e-03
274 1.451000e-01 6.767709e-03
275 1.449502e-01 6.746541e-03
276 1.448009e-01 6.725505e-03
277 1.446519e-01 6.704601e-03
278 1.445032e-01 6.683828e-03
279 1.443550e-01 6.663183e-03
280 1.442072e-01 6.642667e-03
281 1.440597e-01 6.622276e-03
282 1.439126e-01 6.602011e-03
283 1.437659e-01 6.581870e-03
284 1.436196e-01 6.561852e-03
285 1.434736e-01 6.541955e-03
286 1.433280e-01 6.522179e-03
287 1.431828e-01 6.502523e-03
