# step err_l2 res_l2
0 2.462974e-01 1.000000e+00
1 2.098134e-01 5.232054e-01
2 2.041957e-01 5.078529e-01
3 1.898041e-01 3.778072e-01
4 1.839887e-01 2.655935e-01
5 1.763070e-01 1.859962e-01
6 1.711888e-01 1.377183e-01
7 1.658179e-01 1.118677e-01
8 1.613607e-01 9.875484e-02
9 1.570342e-01 9.117108e-02
10 1.531321e-01 8.538695e-02
11 1.494230e-01 8.016903e-02
12 1.459687e-01 7.530180e-02
13 1.426920e-01 7.090988e-02
14 1.395964e-01 6.708992e-02
15 1.366504e-01 6.383622e-02
16 1.338453e-01 6.104555e-02
17 1.311645e-01 5.856685e-02
18 1.285985e-01 5.625004e-02
19 1.261367e-01 5.397272e-02
20 1.237710e-01 5.165378e-02
21 1.214936e-01 4.924967e-02
22 1.192982e-01 4.674882e-02
23 1.171787e-01 4.416113e-02
24 1.151299e-01 4.151084e-02
25 1.131470e-01 3.882896e-02
26 1.112259e-01 3.614908e-02
27 1.093626e-01 3.350346e-02
28 1.075536e-01 3.092142e-02
29 1.057958e-01 2.842784e-02
30 1.040863e-01 2.604293e-02
31 1.024223e-01 2.378205e-02
32 1.008014e-01 2.165612e-02
33 9.922135e-02 1.967199e-02
34 9.768009e-02 1.783300e-02
35 9.617566e-02 1.613953e-02
36 9.470631e-02 1.458958e-02
37 9.327039e-02 1.317919e-02
38 9.186636e-02 1.190297e-02
39 9.049282e-02 1.075442e-02
40 8.914843e-02 9.726299e-03
41 8.783198e-02 8.810841e-03
42 8.654231e-02 7.999992e-03
43 8.527837e-02 7.285550e-03
44 8.403914e-02 6.659296e-03
45 8.282371e-02 6.113083e-03
46 8.163119e-02 5.638918e-03
47 8.046077e-02 5.229036e-03
48 7.931167e-02 4.875973e-03
49 7.818318e-02 4.572638e-03
50 7.707462e-02 4.312393e-03
51 7.598535e-02 4.089114e-03
52 7.491477e-02 3.897243e-03
53 7.386231e-02 3.731823e-03
54 7.282744e-02 3.588507e-03
55 7.180965e-02 3.463538e-03
56 7.080847e-02 3.353721e-03
57 6.982344e-02 3.256374e-03
58 6.885413e-02 3.169269e-03
59 6.790014e-02 3.090578e-03
60 6.696107e-02 3.018807e-03
61 6.603657e-02 2.952749e-03
62 6.512629e-02 2.891430e-03
63 6.422988e-02 2.834067e-03
64 6.334704e-02 2.780034e-03
65 6.247746e-02 2.728828e-03
66 6.162085e-02 2.680046e-03
67 6.077692e-02 2.633365e-03
68 5.994543e-02 2.588523e-03
69 5.912611e-02 2.545309e-03
70 5.831871e-02 2.503551e-03
71 5.752301e-02 2.463106e-03
72 5.673878e-02 2.423858e-03
73 5.596579e-02 2.385708e-03
74 5.520384e-02 2.348574e-03
75 5.445273e-02 2.312386e-03
76 5.371226e-02 2.277083e-03
77 5.298224e-02 2.242611e-03
78 5.226249e-02 2.208925e-03
79 5.155284e-02 2.175984e-03
80 5.085310e-02 2.143750e-03
81 5.016312e-02 2.112191e-03
82 4.948274e-02 2.081277e-03
83 4.881178e-02 2.050980e-03
84 4.815012e-02 2.021275e-03
85 4.749758e-02 1.992139e-03
86 4.685404e-02 1.963551e-03
87 4.621935e-02 1.935490e-03
88 4.559337e-02 1.907937e-03
89 4.497597e-02 1.880876e-03
90 4.436701e-02 1.854291e-03
91 4.376638e-02 1.828165e-03
92 4.317394e-02 1.802485e-03
93 4.258957e-02 1.777237e-03
94 4.201316e-02 1.752409e-03
95 4.144458e-02 1.727988e-03
96 4.088372e-02 1.703964e-03
97 4.033047e-02 1.680325e-03
98 3.978473e-02 1.657061e-03
99 3.924637e-02 1.634162e-03
100 3.871530e-02 1.611620e-03
101 3.819141e-02 1.589426e-03
102 3.767460e-02 1.567572e-03
103 3.716478e-02 1.546048e-03
104 3.666183e-02 1.524849e-03
105 3.616567e-02 1.503967e-03
106 3.567620e-02 1.483395e-03
107 3.519333e-02 1.463126e-03
108 3.471697e-02 1.443155e-03
109 3.424702e-02 1.423474e-03
110 3.378340e-02 1.404079e-03
111 3.332602e-02 1.384963e-03
112 3.287480e-02 1.366122e-03
113 3.242964e-02 1.347550e-03
114 3.199048e-02 1.329242e-03
115 3.155722e-02 1.311193e-03
116 3.112978e-02 1.293400e-03
117 3.070810e-02 1.275856e-03
118 3.029208e-02 1.258559e-03
