# step err_l2 res_l2
0 2.462974e-01 1.000000e+00
1 2.406165e-01 5.520540e-01
2 2.357393e-01 5.238922e-01
3 2.314585e-01 5.136788e-01
4 2.290823e-01 6.605401e-01
5 2.411941e-01 1.505434e+00
6 3.592243e-01 4.605916e+00
7 1.008434e+00 1.681072e+01
8 4.202733e+00 7.670071e+01
9 2.166183e+01 4.115582e+02
10 1.223240e+02 2.355827e+03
11 7.106923e+02 1.374121e+04
12 4.160965e+03 8.054322e+04
13 2.441058e+04 4.726748e+05
14 1.432815e+05 2.774752e+06
15 8.411297e+05 1.628979e+07
16 4.938021e+06 9.563418e+07
17 2.898999e+07 5.614507e+08
18 1.701942e+08 3.296173e+09
19 9.991766e+08 1.935121e+10
20 5.865971e+09 1.136073e+11
21 3.443799e+10 6.669667e+11
22 2.021788e+11 3.915634e+12
23 1.186953e+12 2.298794e+13
24 6.968373e+12 1.349578e+14
25 4.090998e+13 7.923113e+14
26 2.401747e+14 4.651508e+15
27 1.410019e+15 2.730811e+16
28 8.277954e+15 1.603207e+17
29 4.859828e+16 9.412120e+17
30 2.853112e+17 5.525675e+18
31 1.675007e+18 3.244018e+19
32 9.833647e+18 1.904501e+20
33 5.773146e+19 1.118096e+21
34 3.389303e+20 6.564127e+21
35 1.989795e+21 3.853673e+22
36 1.168170e+22 2.262418e+23
37 6.858105e+22 1.328222e+24
38 4.026262e+23 7.797738e+24
39 2.363741e+24 4.577902e+25
40 1.387707e+25 2.687599e+26
41 8.146963e+25 1.577838e+27
42 4.782926e+26 9.263183e+27
43 2.807964e+27 5.438237e+28
44 1.648502e+28 3.192685e+29
45 9.678039e+28 1.874364e+30
46 5.681791e+29 1.100403e+31
47 3.335671e+30 6.460257e+31
48 1.958308e+31 3.792693e+32
49 1.149685e+32 2.226617e+33
50 6.749582e+32 1.307204e+34
51 3.962550e+33 7.674346e+34
52 2.326337e+34 4.505462e+35
53 1.365748e+35 2.645070e+36
54 8.018046e+35 1.552870e+37
55 4.707241e+36 9.116602e+37
56 2.763531e+37 5.352182e+38
57 1.622416e+38 3.142164e+39
58 9.524894e+38 1.844704e+40
59 5.591883e+39 1.082990e+41
60 3.282887e+40 6.358029e+41
61 1.927320e+41 3.732677e+42
62 1.131493e+42 2.191383e+43
63 6.642777e+42 1.286519e+44
64 3.899847e+43 7.552907e+44
65 2.289525e+44 4.434167e+45
66 1.344137e+45 2.603215e+46
67 7.891168e+45 1.528297e+47
68 4.632753e+46 8.972341e+47
69 2.719801e+47 5.267489e+48
70 1.596743e+48 3.092442e+49
71 9.374172e+48 1.815514e+50
72 5.503397e+49 1.065853e+51
73 3.230939e+50 6.257420e+51
74 1.896822e+51 3.673611e+52
75 1.113588e+52 2.156707e+53
76 6.537662e+52 1.266161e+54
77 3.838136e+53 7.433390e+54
78 2.253296e+54 4.364001e+55
79 1.322867e+55 2.562021e+56
80 7.766298e+55 1.504114e+57
81 4.559445e+56 8.830363e+57
82 2.676763e+57 5.184137e+58
83 1.571476e+58 3.043507e+59
84 9.225835e+58 1.786785e+60
85 5.416311e+59 1.048987e+61
86 3.179812e+60 6.158402e+61
87 1.866807e+61 3.615480e+62
88 1.095967e+62 2.122579e+63
89 6.434210e+62 1.246125e+64
90 3.777401e+63 7.315764e+64
91 2.217640e+64 4.294945e+65
92 1.301934e+65 2.521480e+66
93 7.643404e+65 1.480312e+67
94 4.487296e+66 8.690631e+67
95 2.634406e+67 5.102103e+68
96 1.546609e+68 2.995347e+69
97 9.079845e+68 1.758511e+70
98 5.330603e+69 1.032388e+71
99 3.129495e+70 6.060952e+71
100 1.837267e+71 3.558269e+72
101 1.078624e+72 2.088991e+73
102 6.332395e+72 1.226407e+74
103 3.717628e+73 7.199999e+74
104 2.182548e+74 4.226982e+75
105 1.281332e+75 2.481580e+76
106 7.522455e+75 1.456888e+77
107 4.416289e+76 8.553110e+77
108 2.592719e+77 5.021367e+78
109 1.522135e+78 2.947948e+79
110 8.936166e+78 1.730684e+80
111 5.246252e+79 1.016051e+81
112 3.079974e+80 5.965043e+81
113 1.808194e+81 3.501963e+82
114 1.061556e+82 2.055935e+83
115 6.232191e+82 1.207000e+84
116 3.658800e+83 7.086066e+84
117 2.148011e+84 4.160094e+85
118 1.261056e+85 2.442311e+86
119 7.403419e+85 1.433834e+87
