# step err_l2 res_l2
0 2.449623e-01 1.000000e+00
1 1.677978e-01 5.308702e-01
2 1.344951e-01 5.484940e-01
3 1.059902e-01 5.107677e-01
4 9.019294e-02 5.518153e-01
5 8.041108e-02 6.606086e-01
6 7.595303e-02 8.063034e-01
7 7.479819e-02 9.691279e-01
8 7.574310e-02 1.138309e+00
9 7.770737e-02 1.306264e+00
10 7.990235e-02 1.465922e+00
11 8.179059e-02 1.610171e+00
12 8.301888e-02 1.732449e+00
13 8.339413e-02 1.827631e+00
14 8.284272e-02 1.892664e+00
15 8.138488e-02 1.926735e+00
16 7.910461e-02 1.931046e+00
17 7.612541e-02 1.908324e+00
18 7.258944e-02 1.862271e+00
19 6.864157e-02 1.797054e+00
20 6.441853e-02 1.716923e+00
21 6.004234e-02 1.625919e+00
22 5.561732e-02 1.527698e+00
23 5.122945e-02 1.425429e+00
24 4.694708e-02 1.321767e+00
25 4.282258e-02 1.218865e+00
26 3.889441e-02 1.118414e+00
27 3.518953e-02 1.021696e+00
28 3.172554e-02 9.296445e-01
29 2.851298e-02 8.429055e-01
30 2.555697e-02 7.618936e-01
31 2.285882e-02 6.868413e-01
32 2.041718e-02 6.178402e-01
33 1.822869e-02 5.548752e-01
34 1.628853e-02 4.978497e-01
35 1.459017e-02 4.466032e-01
36 1.312524e-02 4.009221e-01
37 1.188147e-02 3.605448e-01
38 1.084550e-02 3.251625e-01
39 9.994908e-03 2.944186e-01
40 9.313967e-03 2.679119e-01
41 8.768103e-03 2.452040e-01
42 8.354664e-03 2.258364e-01
43 8.025632e-03 2.093528e-01
44 7.817254e-03 1.953249e-01
45 7.654430e-03 1.833741e-01
46 7.633394e-03 1.731819e-01
47 7.619828e-03 1.644895e-01
48 7.778203e-03 1.570853e-01
49 7.884609e-03 1.507868e-01
50 8.175135e-03 1.454240e-01
51 8.333754e-03 1.408272e-01
52 8.667490e-03 1.368231e-01
53 8.800066e-03 1.332370e-01
54 9.087121e-03 1.299004e-01
55 9.154685e-03 1.266591e-01
56 9.347424e-03 1.233813e-01
57 9.377098e-03 1.199624e-01
58 9.475039e-03 1.163273e-01
59 9.537893e-03 1.124299e-01
60 9.553850e-03 1.082508e-01
61 9.713650e-03 1.037931e-01
62 9.639926e-03 9.907858e-02
63 9.917135e-03 9.414324e-02
64 9.721326e-03 8.903340e-02
65 1.009464e-02 8.380255e-02
66 9.738632e-03 7.850886e-02
67 1.016972e-02 7.321353e-02
68 9.629524e-03 6.797980e-02
69 1.008600e-02 6.287262e-02
70 9.360087e-03 5.795902e-02
71 9.825245e-03 5.330880e-02
72 8.932275e-03 4.899532e-02
73 9.403855e-03 4.509566e-02
74 8.375581e-03 4.168906e-02
75 8.859862e-03 3.885213e-02
76 7.733833e-03 3.664971e-02
77 8.239464e-03 3.512183e-02
78 7.053634e-03 3.427069e-02
79 7.587088e-03 3.405363e-02
80 6.376572e-03 3.438732e-02
81 6.939568e-03 3.516159e-02
82 5.735054e-03 3.625692e-02
83 6.323674e-03 3.755883e-02
84 5.150794e-03 3.896651e-02
85 5.755924e-03 4.039600e-02
86 4.635059e-03 4.178009e-02
87 5.243803e-03 4.306660e-02
88 4.190053e-03 4.421613e-02
89 4.787768e-03 4.519998e-02
90 3.811114e-03 4.599825e-02
91 4.383611e-03 4.659837e-02
92 3.489381e-03 4.699380e-02
93 4.024786e-03 4.718308e-02
94 3.214482e-03 4.716894e-02
95 3.704366e-03 4.695761e-02
96 2.976752e-03 4.655823e-02
97 3.416423e-03 4.598226e-02
98 2.768620e-03 4.524304e-02
99 3.156736e-03 4.435536e-02
100 2.585105e-03 4.333503e-02
101 2.922912e-03 4.219856e-02
102 2.423579e-03 4.096281e-02
103 2.714071e-03 3.964470e-02
104 2.283069e-03 3.826092e-02
105 2.530263e-03 3.682771e-02
106 2.163388e-03 3.536064e-02
107 2.371783e-03 3.387442e-02
108 2.064302e-03 3.238274e-02
109 2.238545e-03 3.089815e-02
110 1.984962e-03 2.943195e-02
111 2.129647e-03 2.799414e-02
112 1.923676e-03 2.659335e-02
113 2.043205e-03 2.523683e-02
114 1.878024e-03 2.393044e-02
115 1.976468e-03 2.267874e-02
116 1.845205e-03 2.148497e-02
117 1.926141e-03 2.035116e-02
118 1.822429e-03 1.927820e-02
119 1.888770e-03 1.826599e-02
120 1.807230e-03 1.731350e-02
121 1.861090e-03 1.641895e-02
122 1.797628e-03 1.557992e-02
123 1.840253e-03 1.479347e-02
124 1.792146e-03 1.405631e-02
125 1.823940e-03 1.336492e-02
126 1.789735e-03 1.271566e-02
127 1.810382e-03 1.210488e-02
128 1.789661e-03 1.152900e-02
129 1.798316e-03 1.098460e-02
130 1.791389e-03 1.046850e-02
131 1.786917e-03 9.977751e-03
132 1.794493e-03 9.509700e-03
133 1.775714e-03 9.061994e-03
134 1.798591e-03 8.632581e-03
135 1.764510e-03 8.219705e-03
136 1.803318e-03 7.821897e-03
137 1.753304e-03 7.437950e-03
138 1.808314e-03 7.066906e-03
139 1.742222e-03 6.708030e-03
140 1.813234e-03 6.360788e-03
141 1.731462e-03 6.024828e-03
142 1.817760e-03 5.699962e-03
143 1.721250e-03 5.386141e-03
144 1.821617e-03 5.083449e-03
145 1.711805e-03 4.792084e-03
146 1.824584e-03 4.512351e-03
147 1.703318e-03 4.244648e-03
148 1.826507e-03 3.989462e-03
149 1.695935e-03 3.747357e-03
150 1.827297e-03 3.518968e-03
151 1.689754e-03 3.304978e-03
152 1.826926e-03 3.106108e-03
153 1.684821e-03 2.923080e-03
154 1.825423e-03 2.756578e-03
155 1.681132e-03 2.607196e-03
156 1.822862e-03 2.475371e-03
157 1.678639e-03 2.361305e-03
158 1.819351e-03 2.264897e-03
159 1.677259e-03 2.185679e-03
160 1.815022e-03 2.122786e-03
161 1.676880e-03 2.074964e-03
162 1.810020e-03 2.040616e-03
163 1.677374e-03 2.017896e-03
164 1.804497e-03 2.004810e-03
165 1.678601e-03 1.999326e-03
166 1.798605e-03 1.999475e-03
167 1.680420e-03 2.003424e-03
168 1.792489e-03 2.009525e-03
169 1.682697e-03 2.016343e-03
170 1.786286e-03 2.022665e-03
171 1.685306e-03 2.027493e-03
172 1.780118e-03 2.030029e-03
173 1.688132e-03 2.029663e-03
174 1.774095e-03 2.025947e-03
175 1.691078e-03 2.018576e-03
176 1.768309e-03 2.007372e-03
177 1.694058e-03 1.992262e-03
178 1.762835e-03 1.973263e-03
179 1.697005e-03 1.950467e-03
180 1.757731e-03 1.924030e-03
181 1.699861e-03 1.894155e-03
182 1.753036e-03 1.861084e-03
183 1.702583e-03 1.825090e-03
184 1.748771e-03 1.786467e-03
185 1.705140e-03 1.745520e-03
186 1.744943e-03 1.702562e-03
187 1.707510e-03 1.657908e-03
188 1.741545e-03 1.611867e-03
189 1.709680e-03 1.564739e-03
190 1.738557e-03 1.516814e-03
191 1.711647e-03 1.468365e-03
192 1.735954e-03 1.419649e-03
193 1.713412e-03 1.370902e-03
194 1.733701e-03 1.322340e-03
195 1.714986e-03 1.274158e-03
196 1.731761e-03 1.226528e-03
197 1.716379e-03 1.179603e-03
198 1.730096e-03 1.133510e-03
199 1.717609e-03 1.088360e-03
200 1.728669e-03 1.044242e-03
201 1.718692e-03 1.001226e-03
202 1.727443e-03 9.593677e-04
203 1.719647e-03 9.187049e-04
204 1.726385e-03 8.792626e-04
205 1.720492e-03 8.410537e-04
206 1.725468e-03 8.040802e-04
207 1.721242e-03 7.683357e-04
208 1.724665e-03 7.338064e-04
209 1.721913e-03 7.004726e-04
210 1.723956e-03 6.683102e-04
211 1.722515e-03 6.372919e-04
212 1.723326e-03 6.073884e-04
213 1.723060e-03 5.785689e-04
214 1.722761e-03 5.508026e-04
215 1.723554e-03 5.240588e-04
216 1.722253e-03 4.983076e-04
217 1.724002e-03 4.735204e-04
218 1.721795e-03 4.496703e-04
219 1.724407e-03 4.267321e-04
220 1.721384e-03 4.046828e-04
221 1.724771e-03 3.835011e-04
222 1.721017e-03 3.631684e-04
223 1.725095e-03 3.436679e-04
224 1.720694e-03 3.249850e-04
225 1.725377e-03 3.071074e-04
226 1.720414e-03 2.900248e-04
227 1.725619e-03 2.737291e-04
228 1.720177e-03 2.582138e-04
229 1.725818e-03 2.434746e-04
230 1.719984e-03 2.295087e-04
231 1.725975e-03 2.163149e-04
232 1.719835e-03 2.038929e-04
233 1.726090e-03 1.922435e-04
234 1.719728e-03 1.813677e-04
235 1.726163e-03 1.712663e-04
236 1.719662e-03 1.619389e-04
237 1.726197e-03 1.533830e-04
238 1.719637e-03 1.455932e-04
239 1.726192e-03 1.385594e-04
240 1.719648e-03 1.322663e-04
241 1.726152e-03 1.266918e-04
242 1.719693e-03 1.218067e-04
243 1.726081e-03 1.175738e-04
244 1.719769e-03 1.139485e-04
245 1.725981e-03 1.108794e-04
246 1.719872e-03 1.083097e-04
247 1.725856e-03 1.061786e-04
248 1.719998e-03 1.044238e-04
249 1.725712e-03 1.029828e-04
250 1.720142e-03 1.017953e-04
251 1.725551e-03 1.008044e-04
252 1.720300e-03 9.995770e-05
253 1.725379e-03 9.920800e-05
254 1.720469e-03 9.851387e-05
255 1.725199e-03 9.783962e-05
256 1.720644e-03 9.715513e-05
257 1.725015e-03 9.643563e-05
258 1.720821e-03 9.566125e-05
259 1.724831e-03 9.481659e-05
260 1.720999e-03 9.389025e-05
261 1.724649e-03 9.287435e-05
262 1.721173e-03 9.176409e-05
263 1.724472e-03 9.055729e-05
264 1.721342e-03 8.925404e-05
265 1.724301e-03 8.785629e-05
266 1.721504e-03 8.636758e-05
267 1.724140e-03 8.479269e-05
268 1.721657e-03 8.313741e-05
269 1.723988e-03 8.140832e-05
270 1.721800e-03 7.961254e-05
271 1.723847e-03 7.775759e-05
272 1.721933e-03 7.585118e-05
273 1.723716e-03 7.390116e-05
274 1.722056e-03 7.191529e-05
275 1.723597e-03 6.990125e-05
276 1.722168e-03 6.786647e-05
277 1.723488e-03 6.581810e-05
278 1.722270e-03 6.376296e-05
279 1.723390e-03 6.170748e-05
280 1.722362e-03 5.965767e-05
281 1.723302e-03 5.761910e-05
