# step err_l2 res_l2
0 2.462974e-01 1.000000e+00
1 2.193396e-01 4.080350e-01
2 2.114953e-01 2.023380e-01
3 2.039080e-01 1.128394e-01
4 1.983805e-01 6.898025e-02
5 1.933937e-01 5.400910e-02
6 1.890033e-01 4.477087e-02
7 1.850000e-01 3.902762e-02
8 1.813254e-01 3.458797e-02
9 1.779150e-01 3.117273e-02
10 1.747286e-01 2.841893e-02
11 1.717336e-01 2.616358e-02
12 1.689048e-01 2.427226e-02
13 1.662222e-01 2.265959e-02
14 1.636694e-01 2.126342e-02
15 1.612328e-01 2.004033e-02
16 1.589011e-01 1.895805e-02
17 1.566646e-01 1.799245e-02
18 1.545150e-01 1.712474e-02
19 1.524451e-01 1.634010e-02
20 1.504488e-01 1.562661e-02
21 1.485204e-01 1.497459e-02
22 1.466552e-01 1.437603e-02
23 1.448489e-01 1.382430e-02
24 1.430975e-01 1.331385e-02
25 1.413976e-01 1.283999e-02
26 1.397461e-01 1.239872e-02
27 1.381401e-01 1.198664e-02
28 1.365771e-01 1.160080e-02
29 1.350546e-01 1.123866e-02
30 1.335706e-01 1.089800e-02
31 1.321230e-01 1.057689e-02
32 1.307101e-01 1.027361e-02
33 1.293300e-01 9.986656e-03
34 1.279814e-01 9.714694e-03
35 1.266627e-01 9.456531e-03
36 1.253725e-01 9.211104e-03
37 1.241096e-01 8.977461e-03
38 1.228729e-01 8.754744e-03
39 1.216612e-01 8.542180e-03
40 1.204736e-01 8.339071e-03
41 1.193089e-01 8.144784e-03
42 1.181664e-01 7.958745e-03
43 1.170452e-01 7.780428e-03
44 1.159444e-01 7.609355e-03
45 1.148633e-01 7.445090e-03
46 1.138012e-01 7.287231e-03
47 1.127575e-01 7.135409e-03
48 1.117313e-01 6.989286e-03
49 1.107222e-01 6.848550e-03
50 1.097296e-01 6.712911e-03
51 1.087529e-01 6.582102e-03
52 1.077916e-01 6.455877e-03
53 1.068452e-01 6.334004e-03
54 1.059132e-01 6.216270e-03
55 1.049951e-01 6.102476e-03
56 1.040906e-01 5.992436e-03
57 1.031992e-01 5.885976e-03
