# step err_l2 res_l2
0 2.463645e-01 1.000000e+00
1 2.382328e-01 5.190574e-01
2 2.349300e-01 2.112990e-01
3 2.324707e-01 1.447412e-01
4 2.304140e-01 1.143818e-01
5 2.286111e-01 9.582217e-02
6 2.269882e-01 8.304298e-02
7 2.255017e-01 7.362903e-02
8 2.241233e-01 6.636850e-02
9 2.228334e-01 6.057661e-02
10 2.216175e-01 5.583487e-02
11 2.204649e-01 5.187211e-02
12 2.193671e-01 4.850446e-02
13 2.183174e-01 4.560255e-02
14 2.173105e-01 4.307256e-02
15 2.163417e-01 4.084465e-02
16 2.154075e-01 3.886575e-02
17 2.145045e-01 3.709473e-02
18 2.136301e-01 3.549919e-02
19 2.127820e-01 3.405326e-02
20 2.119581e-01 3.273600e-02
21 2.111566e-01 3.153028e-02
22 2.103759e-01 3.042192e-02
23 2.096147e-01 2.939910e-02
24 2.088717e-01 2.845188e-02
25 2.081457e-01 2.757182e-02
26 2.074358e-01 2.675172e-02
27 2.067410e-01 2.598540e-02
28 2.060606e-01 2.526751e-02
29 2.053937e-01 2.459339e-02
30 2.047397e-01 2.395900e-02
31 2.040979e-01 2.336076e-02
32 2.034677e-01 2.279554e-02
33 2.028487e-01 2.226055e-02
34 2.022402e-01 2.175333e-02
35 2.016419e-01 2.127167e-02
36 2.010533e-01 2.081361e-02
37 2.004740e-01 2.037736e-02
38 1.999036e-01 1.996134e-02
39 1.993418e-01 1.956411e-02
40 1.987883e-01 1.918437e-02
41 1.982427e-01 1.882093e-02
42 1.977048e-01 1.847272e-02
43 1.971742e-01 1.813876e-02
44 1.966508e-01 1.781815e-02
45 1.961343e-01 1.751007e-02
46 1.956244e-01 1.721376e-02
47 1.951210e-01 1.692853e-02
48 1.946239e-01 1.665374e-02
49 1.941327e-01 1.638881e-02
50 1.936475e-01 1.613318e-02
51 1.931679e-01 1.588635e-02
52 1.926939e-01 1.564785e-02
53 1.922252e-01 1.541726e-02
54 1.917618e-01 1.519416e-02
55 1.913034e-01 1.497817e-02
56 1.908499e-01 1.476895e-02
57 1.904012e-01 1.456617e-02
58 1.899573e-01 1.436952e-02
59 1.895178e-01 1.417871e-02
60 1.890828e-01 1.399348e-02
61 1.886522e-01 1.381357e-02
62 1.882257e-01 1.363875e-02
63 1.878034e-01 1.346878e-02
64 1.873851e-01 1.330347e-02
65 1.869708e-01 1.314262e-02
66 1.865602e-01 1.298603e-02
67 1.861535e-01 1.283353e-02
68 1.857503e-01 1.268496e-02
69 1.853508e-01 1.254016e-02
70 1.849548e-01 1.239899e-02
71 1.845622e-01 1.226129e-02
72 1.841730e-01 1.212693e-02
73 1.837871e-01 1.199580e-02
74 1.834044e-01 1.186777e-02
75 1.830249e-01 1.174272e-02
76 1.826484e-01 1.162055e-02
77 1.822750e-01 1.150116e-02
78 1.819046e-01 1.138444e-02
79 1.815371e-01 1.127030e-02
80 1.811724e-01 1.115866e-02
81 1.808106e-01 1.104943e-02
82 1.804515e-01 1.094252e-02
83 1.800951e-01 1.083787e-02
84 1.797414e-01 1.073539e-02
85 1.793903e-01 1.063502e-02
86 1.790418e-01 1.053669e-02
87 1.786958e-01 1.044033e-02
88 1.783522e-01 1.034588e-02
89 1.780111e-01 1.025329e-02
90 1.776724e-01 1.016250e-02
91 1.773361e-01 1.007344e-02
92 1.770020e-01 9.986079e-03
93 1.766703e-01 9.900355e-03
94 1.763407e-01 9.816223e-03
95 1.760134e-01 9.733636e-03
96 1.756883e-01 9.652551e-03
97 1.753653e-01 9.572924e-03
98 1.750443e-01 9.494716e-03
99 1.747255e-01 9.417885e-03
100 1.744087e-01 9.342395e-03
101 1.740939e-01 9.268208e-03
