# step err_l2 res_l2
0 2.460291e-01 1.000000e+00
1 2.220018e-01 7.939465e-01
2 2.055138e-01 3.135695e-01
3 1.959231e-01 2.039685e-01
4 1.884671e-01 1.653793e-01
5 1.820672e-01 1.392055e-01
6 1.764504e-01 1.203803e-01
7 1.714218e-01 1.064713e-01
8 1.668506e-01 9.563681e-02
9 1.626498e-01 8.690923e-02
10 1.587570e-01 7.971187e-02
11 1.551253e-01 7.365973e-02
12 1.517185e-01 6.848868e-02
13 1.485079e-01 6.401175e-02
14 1.454704e-01 6.009233e-02
15 1.425869e-01 5.662812e-02
16 1.398416e-01 5.354090e-02
17 1.372211e-01 5.076976e-02
18 1.347139e-01 4.826652e-02
19 1.323101e-01 4.599253e-02
20 1.300012e-01 4.391640e-02
21 1.277797e-01 4.201236e-02
22 1.256389e-01 4.025907e-02
23 1.235730e-01 3.863868e-02
24 1.215767e-01 3.713613e-02
25 1.196454e-01 3.573867e-02
26 1.177747e-01 3.443540e-02
27 1.159609e-01 3.321695e-02
28 1.142004e-01 3.207522e-02
29 1.124901e-01 3.100320e-02
30 1.108271e-01 2.999473e-02
31 1.092087e-01 2.904444e-02
32 1.076325e-01 2.814757e-02
33 1.060962e-01 2.729991e-02
34 1.045978e-01 2.649771e-02
35 1.031353e-01 2.573763e-02
36 1.017070e-01 2.501665e-02
37 1.003112e-01 2.433205e-02
38 9.894631e-02 2.368136e-02
39 9.761099e-02 2.306235e-02
40 9.630389e-02 2.247297e-02
41 9.502376e-02 2.191134e-02
42 9.376945e-02 2.137573e-02
43 9.253987e-02 2.086455e-02
44 9.133402e-02 2.037633e-02
45 9.015094e-02 1.990968e-02
46 8.898976e-02 1.946335e-02
47 8.784964e-02 1.903613e-02
48 8.672980e-02 1.862694e-02
49 8.562951e-02 1.823472e-02
50 8.454809e-02 1.785851e-02
51 8.348488e-02 1.749740e-02
52 8.243927e-02 1.715054e-02
53 8.141070e-02 1.681713e-02
54 8.039862e-02 1.649641e-02
55 7.940253e-02 1.618768e-02
56 7.842194e-02 1.589027e-02
57 7.745639e-02 1.560356e-02
58 7.650547e-02 1.532695e-02
59 7.556876e-02 1.505991e-02
60 7.464588e-02 1.480190e-02
61 7.373646e-02 1.455243e-02
62 7.284015e-02 1.431105e-02
63 7.195664e-02 1.407733e-02
64 7.108560e-02 1.385085e-02
65 7.022674e-02 1.363124e-02
66 6.937978e-02 1.341813e-02
67 6.854444e-02 1.321119e-02
68 6.772048e-02 1.301010e-02
69 6.690764e-02 1.281456e-02
70 6.610569e-02 1.262430e-02
71 6.531441e-02 1.243904e-02
72 6.453358e-02 1.225854e-02
73 6.376300e-02 1.208257e-02
74 6.300246e-02 1.191091e-02
75 6.225179e-02 1.174336e-02
76 6.151079e-02 1.157973e-02
77 6.077930e-02 1.141983e-02
78 6.005714e-02 1.126349e-02
79 5.934414e-02 1.111057e-02
80 5.864017e-02 1.096090e-02
81 5.794505e-02 1.081434e-02
82 5.725865e-02 1.067078e-02
83 5.658082e-02 1.053008e-02
84 5.591143e-02 1.039212e-02
85 5.525035e-02 1.025680e-02
86 5.459743e-02 1.012401e-02
87 5.395257e-02 9.993667e-03
88 5.331564e-02 9.865669e-03
89 5.268651e-02 9.739933e-03
90 5.206508e-02 9.616379e-03
91 5.145123e-02 9.494932e-03
92 5.084485e-02 9.375520e-03
93 5.024584e-02 9.258076e-03
94 4.965409e-02 9.142537e-03
95 4.906951e-02 9.028843e-03
96 4.849198e-02 8.916937e-03
97 4.792142e-02 8.806767e-03
98 4.735774e-02 8.698281e-03
99 4.680083e-02 8.591432e-03
100 4.625060e-02 8.486175e-03
101 4.570698e-02 8.382468e-03
102 4.516986e-02 8.280268e-03
103 4.463918e-02 8.179539e-03
104 4.411483e-02 8.080242e-03
105 4.359675e-02 7.982344e-03
106 4.308484e-02 7.885812e-03
107 4.257904e-02 7.790613e-03
108 4.207926e-02 7.696719e-03
109 4.158542e-02 7.604099e-03
110 4.109746e-02 7.512727e-03
111 4.061529e-02 7.422577e-03
112 4.013885e-02 7.333623e-03
113 3.966806e-02 7.245842e-03
114 3.920285e-02 7.159210e-03
115 3.874316e-02 7.073706e-03
116 3.828891e-02 6.989309e-03
117 3.784004e-02 6.905997e-03
118 3.739649e-02 6.823752e-03
119 3.695818e-02 6.742554e-03
120 3.652505e-02 6.662386e-03
121 3.609704e-02 6.583230e-03
122 3.567410e-02 6.505068e-03
123 3.525614e-02 6.427885e-03
124 3.484312e-02 6.351665e-03
125 3.443498e-02 6.276392e-03
126 3.403166e-02 6.202051e-03
127 3.363309e-02 6.128628e-03
128 3.323923e-02 6.056109e-03
129 3.285001e-02 5.984481e-03
130 3.246538e-02 5.913729e-03
131 3.208528e-02 5.843842e-03
132 3.170967e-02 5.774806e-03
133 3.133848e-02 5.706610e-03
134 3.097166e-02 5.639241e-03
135 3.060917e-02 5.572688e-03
136 3.025094e-02 5.506940e-03
137 2.989694e-02 5.441985e-03
138 2.954710e-02 5.377813e-03
139 2.920138e-02 5.314412e-03
140 2.885973e-02 5.251773e-03
141 2.852211e-02 5.189886e-03
142 2.818845e-02 5.128739e-03
143 2.785873e-02 5.068325e-03
144 2.753288e-02 5.008633e-03
145 2.721087e-02 4.949653e-03
146 2.689265e-02 4.891377e-03
147 2.657817e-02 4.833796e-03
148 2.626739e-02 4.776900e-03
149 2.596027e-02 4.720680e-03
150 2.565676e-02 4.665130e-03
151 2.535682e-02 4.610239e-03
152 2.506041e-02 4.555999e-03
153 2.476749e-02 4.502403e-03
154 2.447801e-02 4.449443e-03
155 2.419193e-02 4.397110e-03
156 2.390922e-02 4.345397e-03
157 2.362983e-02 4.294296e-03
158 2.335373e-02 4.243799e-03
159 2.308087e-02 4.193900e-03
160 2.281123e-02 4.144591e-03
161 2.254475e-02 4.095864e-03
162 2.228141e-02 4.047713e-03
163 2.202116e-02 4.000130e-03
164 2.176398e-02 3.953109e-03
165 2.150981e-02 3.906643e-03
166 2.125864e-02 3.860725e-03
167 2.101042e-02 3.815349e-03
168 2.076511e-02 3.770508e-03
169 2.052269e-02 3.726195e-03
170 2.028312e-02 3.682405e-03
171 2.004637e-02 3.639131e-03
172 1.981240e-02 3.596366e-03
173 1.958118e-02 3.554105e-03
174 1.935268e-02 3.512342e-03
175 1.912687e-02 3.471071e-03
176 1.890371e-02 3.430285e-03
177 1.868317e-02 3.389980e-03
178 1.846522e-02 3.350149e-03
179 1.824984e-02 3.310787e-03
180 1.803699e-02 3.271888e-03
181 1.782664e-02 3.233447e-03
182 1.761877e-02 3.195458e-03
183 1.741334e-02 3.157915e-03
184 1.721032e-02 3.120815e-03
185 1.700969e-02 3.084151e-03
186 1.681142e-02 3.047918e-03
187 1.661548e-02 3.012111e-03
188 1.642184e-02 2.976725e-03
189 1.623048e-02 2.941755e-03
