# step err_l2 res_l2
0 2.462974e-01 1.000000e+00
1 2.237579e-01 2.110356e-01
2 2.150963e-01 1.142578e-01
3 2.086068e-01 8.247236e-02
4 2.032372e-01 6.564208e-02
5 1.985841e-01 5.503084e-02
6 1.944409e-01 4.765153e-02
7 1.906844e-01 4.218393e-02
8 1.872343e-01 3.794857e-02
9 1.840348e-01 3.455783e-02
10 1.810452e-01 3.177342e-02
11 1.782346e-01 2.944026e-02
12 1.755792e-01 2.745282e-02
13 1.730599e-01 2.573662e-02
14 1.706611e-01 2.423748e-02
15 1.683703e-01 2.291502e-02
16 1.661766e-01 2.173845e-02
17 1.640710e-01 2.068388e-02
18 1.620459e-01 1.973247e-02
19 1.600945e-01 1.886912e-02
20 1.582111e-01 1.808162e-02
21 1.563905e-01 1.735995e-02
22 1.546282e-01 1.669582e-02
23 1.529203e-01 1.608231e-02
24 1.512631e-01 1.551358e-02
25 1.496536e-01 1.498468e-02
26 1.480887e-01 1.449137e-02
27 1.465658e-01 1.403002e-02
28 1.450827e-01 1.359747e-02
29 1.436371e-01 1.319099e-02
30 1.422271e-01 1.280818e-02
31 1.408507e-01 1.244694e-02
32 1.395065e-01 1.210540e-02
33 1.381927e-01 1.178194e-02
34 1.369080e-01 1.147508e-02
35 1.356511e-01 1.118352e-02
36 1.344206e-01 1.090610e-02
37 1.332156e-01 1.064176e-02
38 1.320348e-01 1.038956e-02
39 1.308774e-01 1.014865e-02
40 1.297422e-01 9.918246e-03
41 1.286286e-01 9.697656e-03
42 1.275355e-01 9.486236e-03
43 1.264624e-01 9.283406e-03
44 1.254083e-01 9.088631e-03
45 1.243727e-01 8.901423e-03
46 1.233549e-01 8.721336e-03
47 1.223542e-01 8.547956e-03
48 1.213701e-01 8.380905e-03
49 1.204019e-01 8.219832e-03
50 1.194492e-01 8.064414e-03
51 1.185115e-01 7.914351e-03
52 1.175883e-01 7.769367e-03
53 1.166791e-01 7.629203e-03
54 1.157835e-01 7.493620e-03
55 1.149011e-01 7.362396e-03
56 1.140315e-01 7.235322e-03
57 1.131742e-01 7.112204e-03
58 1.123290e-01 6.992863e-03
59 1.114955e-01 6.877127e-03
60 1.106733e-01 6.764838e-03
61 1.098622e-01 6.655847e-03
62 1.090618e-01 6.550015e-03
63 1.082718e-01 6.447210e-03
64 1.074920e-01 6.347308e-03
65 1.067220e-01 6.250192e-03
66 1.059617e-01 6.155753e-03
67 1.052108e-01 6.063886e-03
68 1.044690e-01 5.974493e-03
69 1.037361e-01 5.887482e-03
70 1.030119e-01 5.802764e-03
71 1.022962e-01 5.720255e-03
72 1.015887e-01 5.639877e-03
73 1.008892e-01 5.561553e-03
74 1.001977e-01 5.485212e-03
75 9.951380e-02 5.410785e-03
76 9.883743e-02 5.338208e-03
77 9.816838e-02 5.267418e-03
78 9.750651e-02 5.198355e-03
79 9.685163e-02 5.130963e-03
80 9.620360e-02 5.065187e-03
81 9.556228e-02 5.000976e-03
82 9.492750e-02 4.938279e-03
83 9.429915e-02 4.877049e-03
84 9.367706e-02 4.817239e-03
85 9.306113e-02 4.758805e-03
86 9.245122e-02 4.701705e-03
87 9.184720e-02 4.645898e-03
88 9.124897e-02 4.591345e-03
89 9.065639e-02 4.538008e-03
90 9.006937e-02 4.485850e-03
91 8.948780e-02 4.434836e-03
92 8.891157e-02 4.384932e-03
93 8.834058e-02 4.336106e-03
94 8.777473e-02 4.288325e-03
95 8.721392e-02 4.241559e-03
96 8.665808e-02 4.195779e-03
97 8.610709e-02 4.150956e-03
98 8.556089e-02 4.107062e-03
99 8.501939e-02 4.064071e-03
100 8.448249e-02 4.021956e-03
101 8.395014e-02 3.980693e-03
102 8.342224e-02 3.940257e-03
103 8.289873e-02 3.900625e-03
104 8.237953e-02 3.861774e-03
105 8.186457e-02 3.823681e-03
106 8.135379e-02 3.786327e-03
107 8.084711e-02 3.749689e-03
108 8.034448e-02 3.713747e-03
109 7.984584e-02 3.678483e-03
110 7.935111e-02 3.643878e-03
111 7.886024e-02 3.609912e-03
112 7.837318e-02 3.576568e-03
113 7.788987e-02 3.543830e-03
114 7.741026e-02 3.511680e-03
115 7.693429e-02 3.480101e-03
116 7.646191e-02 3.449079e-03
117 7.599307e-02 3.418599e-03
118 7.552772e-02 3.388644e-03
119 7.506582e-02 3.359201e-03
120 7.460732e-02 3.330256e-03
121 7.415217e-02 3.301796e-03
122 7.370033e-02 3.273807e-03
123 7.325177e-02 3.246277e-03
124 7.280643e-02 3.219193e-03
125 7.236427e-02 3.192543e-03
126 7.192526e-02 3.166316e-03
127 7.148937e-02 3.140501e-03
128 7.105654e-02 3.115086e-03
129 7.062675e-02 3.090061e-03
130 7.019995e-02 3.065416e-03
131 6.977612e-02 3.041140e-03
132 6.935523e-02 3.017225e-03
133 6.893722e-02 2.993660e-03
134 6.852208e-02 2.970437e-03
135 6.810978e-02 2.947547e-03
136 6.770028e-02 2.924981e-03
137 6.729354e-02 2.902731e-03
138 6.688955e-02 2.880788e-03
139 6.648827e-02 2.859146e-03
140 6.608968e-02 2.837797e-03
141 6.569374e-02 2.816733e-03
142 6.530044e-02 2.795947e-03
143 6.490973e-02 2.775432e-03
144 6.452161e-02 2.755182e-03
145 6.413603e-02 2.735190e-03
146 6.375298e-02 2.715450e-03
147 6.337244e-02 2.695956e-03
148 6.299437e-02 2.676701e-03
149 6.261876e-02 2.657681e-03
150 6.224558e-02 2.638889e-03
151 6.187480e-02 2.620321e-03
152 6.150642e-02 2.601971e-03
153 6.114040e-02 2.583833e-03
154 6.077673e-02 2.565904e-03
155 6.041538e-02 2.548178e-03
156 6.005633e-02 2.530651e-03
157 5.969957e-02 2.513319e-03
158 5.934506e-02 2.496176e-03
159 5.899281e-02 2.479219e-03
160 5.864277e-02 2.462444e-03
161 5.829494e-02 2.445847e-03
162 5.794930e-02 2.429424e-03
163 5.760583e-02 2.413171e-03
164 5.726451e-02 2.397085e-03
165 5.692532e-02 2.381162e-03
166 5.658825e-02 2.365399e-03
