# step err_l2 res_l2
0 2.463813e-01 1.000000e+00
1 2.400949e-01 2.623066e-01
2 2.349116e-01 1.397966e-01
3 2.300391e-01 9.517606e-02
4 2.253706e-01 7.643908e-02
5 2.207729e-01 6.513292e-02
6 2.161883e-01 5.347878e-02
7 2.116734e-01 4.437320e-02
8 2.072929e-01 4.036441e-02
9 2.029980e-01 3.751966e-02
10 1.987273e-01 3.280744e-02
11 1.945302e-01 2.888838e-02
12 1.904488e-01 2.765925e-02
13 1.864352e-01 2.617276e-02
14 1.824605e-01 2.324114e-02
15 1.785695e-01 2.140973e-02
16 1.747787e-01 2.108020e-02
17 1.710425e-01 1.971643e-02
18 1.673572e-01 1.771532e-02
19 1.637647e-01 1.711893e-02
20 1.602536e-01 1.683968e-02
21 1.567877e-01 1.539968e-02
22 1.533906e-01 1.430317e-02
23 1.500840e-01 1.429599e-02
24 1.468360e-01 1.362966e-02
25 1.436391e-01 1.240788e-02
26 1.405235e-01 1.215396e-02
27 1.374807e-01 1.204209e-02
28 1.344847e-01 1.106913e-02
29 1.315541e-01 1.047877e-02
30 1.287011e-01 1.056563e-02
31 1.258998e-01 9.993946e-03
32 1.231502e-01 9.225491e-03
33 1.204736e-01 9.238419e-03
34 1.178555e-01 9.027086e-03
35 1.152813e-01 8.278598e-03
36 1.127704e-01 8.102763e-03
37 1.103215e-01 8.117121e-03
38 1.079142e-01 7.519959e-03
39 1.055591e-01 7.167093e-03
40 1.032652e-01 7.264463e-03
41 1.010133e-01 6.865846e-03
42 9.880420e-02 6.407987e-03
43 9.665162e-02 6.484508e-03
44 9.454183e-02 6.270664e-03
45 9.246775e-02 5.786866e-03
46 9.044331e-02 5.789097e-03
47 8.846146e-02 5.715748e-03
48 8.651023e-02 5.265270e-03
49 8.460092e-02 5.180839e-03
50 8.273246e-02 5.196846e-03
51 8.089089e-02 4.812936e-03
52 7.908356e-02 4.654180e-03
53 7.731386e-02 4.715277e-03
54 7.556795e-02 4.409439e-03
55 7.384908e-02 4.198851e-03
56 7.216344e-02 4.273063e-03
57 7.049858e-02 4.042468e-03
58 6.885410e-02 3.803143e-03
59 6.723764e-02 3.870933e-03
60 6.563865e-02 3.705200e-03
61 6.405381e-02 3.456092e-03
62 6.249117e-02 3.507919e-03
63 6.094217e-02 3.394001e-03
64 5.940126e-02 3.148536e-03
65 5.787619e-02 3.181878e-03
66 5.635982e-02 3.107895e-03
67 5.484308e-02 2.878758e-03
68 5.332485e-02 2.914693e-03
69 5.176791e-02 2.942061e-03
70 5.005996e-02 2.931624e-03
71 4.790859e-02 3.488882e-03
72 4.447177e-02 4.733192e-03
73 3.747685e-02 6.565159e-03
74 2.363378e-02 8.758440e-03
75 8.227424e-03 7.358958e-03
76 1.551325e-03 3.514215e-03
77 2.094606e-04 1.443816e-03
78 6.570847e-05 4.801912e-04
79 6.331032e-05 1.511173e-04
80 6.192359e-05 5.937473e-05
81 5.952956e-05 4.668608e-05
82 5.398931e-05 5.564383e-05
83 4.995427e-05 3.319810e-05
84 4.812909e-05 2.331112e-05
85 4.525019e-05 2.794840e-05
86 4.273321e-05 1.861083e-05
87 4.127908e-05 1.552729e-05
88 3.913524e-05 1.686717e-05
89 3.761168e-05 1.141067e-05
90 3.631602e-05 1.193529e-05
91 3.471497e-05 1.020177e-05
92 3.369943e-05 8.567425e-06
93 3.242363e-05 8.816457e-06
94 3.139440e-05 6.638219e-06
95 3.045268e-05 7.481960e-06
96 2.942582e-05 5.672800e-06
97 2.866595e-05 5.678299e-06
98 2.773400e-05 5.409733e-06
99 2.704423e-05 4.378014e-06
100 2.624903e-05 4.853325e-06
101 2.558276e-05 3.824223e-06
102 2.491131e-05 4.019281e-06
103 2.426717e-05 3.378362e-06
104 2.368741e-05 3.587471e-06
105 2.307424e-05 2.904291e-06
106 2.255998e-05 3.118716e-06
107 2.198414e-05 2.691295e-06
108 2.151460e-05 2.570732e-06
109 2.098178e-05 2.528200e-06
110 2.054305e-05 2.302078e-06
111 2.004936e-05 2.201644e-06
112 1.963835e-05 2.104833e-06
113 1.917838e-05 2.001177e-06
114 1.878893e-05 1.811758e-06
115 1.836200e-05 1.908240e-06
116 1.798992e-05 1.630224e-06
117 1.758868e-05 1.688932e-06
118 1.723639e-05 1.548188e-06
119 1.685555e-05 1.499892e-06
120 1.651907e-05 1.387878e-06
121 1.615915e-05 1.438940e-06
122 1.583538e-05 1.239974e-06
123 1.549084e-05 1.316396e-06
124 1.518224e-05 1.193671e-06
125 1.484944e-05 1.153949e-06
126 1.455221e-05 1.115433e-06
127 1.423262e-05 1.091044e-06
128 1.394383e-05 9.959570e-07
129 1.363371e-05 1.033444e-06
130 1.335464e-05 9.509373e-07
131 1.305180e-05 9.134311e-07
132 1.277860e-05 9.243384e-07
133 1.248417e-05 8.377069e-07
