# step err_l2 res_l2
0 2.449623e-01 1.000000e+00
1 1.898790e-01 1.421165e+00
2 1.506953e-01 1.076228e+00
3 1.182184e-01 6.819070e-01
4 9.391869e-02 5.695373e-01
5 7.711359e-02 4.084208e-01
6 6.336059e-02 2.615360e-01
7 5.158377e-02 2.123955e-01
8 4.212721e-02 1.519519e-01
9 3.483939e-02 1.019153e-01
10 2.877574e-02 7.897658e-02
11 2.369631e-02 5.980248e-02
12 1.975678e-02 4.176342e-02
13 1.641518e-02 3.383009e-02
14 1.357355e-02 2.663890e-02
15 1.137184e-02 1.977182e-02
16 9.518788e-03 1.623286e-02
17 7.965499e-03 1.305102e-02
18 6.757471e-03 1.028659e-02
19 5.732811e-03 8.532524e-03
20 4.887503e-03 6.988761e-03
21 4.240230e-03 5.667945e-03
22 3.695083e-03 4.698297e-03
23 3.253505e-03 3.871346e-03
24 2.923353e-03 3.171686e-03
25 2.650910e-03 2.625308e-03
26 2.435594e-03 2.167595e-03
27 2.278532e-03 1.783596e-03
28 2.151794e-03 1.475104e-03
29 2.053569e-03 1.218496e-03
30 1.982256e-03 1.004679e-03
31 1.925244e-03 8.305832e-04
32 1.881028e-03 6.863592e-04
33 1.848480e-03 5.665583e-04
34 1.822438e-03 4.683015e-04
35 1.801960e-03 3.870086e-04
36 1.786499e-03 3.195891e-04
37 1.774019e-03 2.641198e-04
38 1.764067e-03 2.182649e-04
39 1.756348e-03 1.802968e-04
40 1.750059e-03 1.490069e-04
41 1.744987e-03 1.231385e-04
42 1.740962e-03 1.017370e-04
43 1.737664e-03 8.407623e-05
44 1.734979e-03 6.947953e-05
45 1.732815e-03 5.741016e-05
46 1.731036e-03 4.744460e-05
47 1.729577e-03 3.920989e-05
48 1.728391e-03 3.240100e-05
49 1.727413e-03 2.677771e-05
50 1.726609e-03 2.213026e-05
51 1.725951e-03 1.828856e-05
52 1.725407e-03 1.511508e-05
53 1.724960e-03 1.249213e-05
54 1.724592e-03 1.032424e-05
55 1.724288e-03 8.532710e-06
56 1.724037e-03 7.052087e-06
57 1.723830e-03 5.828192e-06
58 1.723660e-03 4.816778e-06
59 1.723519e-03 3.980893e-06
60 1.723403e-03 3.289960e-06
61 1.723307e-03 2.719000e-06
62 1.723227e-03 2.247071e-06
63 1.723162e-03 1.857025e-06
64 1.723108e-03 1.534660e-06
65 1.723063e-03 1.268223e-06
66 1.723026e-03 1.048013e-06
67 1.722996e-03 8.660088e-07
68 1.722971e-03 7.155922e-07
69 1.722950e-03 5.912721e-07
70 1.722933e-03 4.885355e-07
71 1.722918e-03 4.036343e-07
72 1.722907e-03 3.334760e-07
73 1.722897e-03 2.755059e-07
74 1.722889e-03 2.276065e-07
75 1.722882e-03 1.880321e-07
76 1.722877e-03 1.553361e-07
77 1.722872e-03 1.283252e-07
78 1.722869e-03 1.060114e-07
79 1.722866e-03 8.757889e-08
80 1.722863e-03 7.235332e-08
81 1.722861e-03 5.977683e-08
82 1.722859e-03 4.938909e-08
83 1.722858e-03 4.080908e-08
84 1.722857e-03 3.372225e-08
85 1.722856e-03 2.786869e-08
86 1.722855e-03 2.303350e-08
87 1.722854e-03 1.903945e-08
88 1.722854e-03 1.573985e-08
89 1.722853e-03 1.301387e-08
90 1.722853e-03 1.076145e-08
91 1.722852e-03 8.900214e-09
