# step err_l2 res_l2
0 2.462974e-01 1.000000e+00
1 2.234690e-01 2.332723e-01
2 2.133127e-01 1.342952e-01
3 2.059179e-01 9.778288e-02
4 1.998772e-01 7.813262e-02
5 1.946843e-01 6.563602e-02
6 1.900868e-01 5.689614e-02
7 1.859373e-01 5.039417e-02
8 1.821404e-01 4.534219e-02
9 1.786307e-01 4.128805e-02
10 1.753605e-01 3.795248e-02
11 1.722940e-01 3.515309e-02
12 1.694035e-01 3.276536e-02
13 1.666672e-01 3.070117e-02
14 1.640670e-01 2.889632e-02
15 1.615885e-01 2.730284e-02
16 1.592194e-01 2.588410e-02
17 1.569494e-01 2.461165e-02
18 1.547696e-01 2.346301e-02
19 1.526724e-01 2.242015e-02
20 1.506513e-01 2.146848e-02
21 1.487004e-01 2.059601e-02
22 1.468146e-01 1.979281e-02
23 1.449894e-01 1.905059e-02
24 1.432208e-01 1.836233e-02
25 1.415050e-01 1.772211e-02
26 1.398389e-01 1.712483e-02
27 1.382195e-01 1.656614e-02
28 1.366440e-01 1.604223e-02
29 1.351101e-01 1.554981e-02
30 1.336155e-01 1.508601e-02
31 1.321582e-01 1.464829e-02
32 1.307362e-01 1.423441e-02
33 1.293478e-01 1.384241e-02
34 1.279914e-01 1.347052e-02
35 1.266655e-01 1.311716e-02
36 1.253687e-01 1.278095e-02
37 1.240997e-01 1.246060e-02
38 1.228573e-01 1.215499e-02
39 1.216403e-01 1.186308e-02
40 1.204478e-01 1.158396e-02
41 1.192786e-01 1.131678e-02
42 1.181319e-01 1.106077e-02
43 1.170069e-01 1.081523e-02
44 1.159026e-01 1.057953e-02
45 1.148182e-01 1.035307e-02
46 1.137532e-01 1.013533e-02
47 1.127066e-01 9.925815e-03
48 1.116780e-01 9.724065e-03
49 1.106666e-01 9.529665e-03
50 1.096718e-01 9.342227e-03
51 1.086932e-01 9.161395e-03
52 1.077301e-01 8.986835e-03
53 1.067821e-01 8.818240e-03
54 1.058486e-01 8.655323e-03
55 1.049293e-01 8.497815e-03
56 1.040235e-01 8.345466e-03
57 1.031310e-01 8.198044e-03
58 1.022514e-01 8.055327e-03
59 1.013842e-01 7.917112e-03
60 1.005290e-01 7.783204e-03
61 9.968564e-02 7.653420e-03
62 9.885362e-02 7.527591e-03
63 9.803267e-02 7.405552e-03
64 9.722248e-02 7.287152e-03
65 9.642276e-02 7.172244e-03
66 9.563321e-02 7.060691e-03
67 9.485358e-02 6.952363e-03
68 9.408359e-02 6.847134e-03
69 9.332301e-02 6.744887e-03
70 9.257158e-02 6.645510e-03
71 9.182909e-02 6.548893e-03
72 9.109531e-02 6.454936e-03
73 9.037002e-02 6.363539e-03
74 8.965303e-02 6.274610e-03
75 8.894413e-02 6.188058e-03
76 8.824315e-02 6.103797e-03
77 8.754989e-02 6.021746e-03
78 8.686418e-02 5.941825e-03
79 8.618586e-02 5.863958e-03
80 8.551477e-02 5.788073e-03
81 8.485074e-02 5.714099e-03
82 8.419363e-02 5.641970e-03
83 8.354329e-02 5.571620e-03
84 8.289959e-02 5.502989e-03
85 8.226239e-02 5.436015e-03
86 8.163156e-02 5.370642e-03
87 8.100697e-02 5.306814e-03
88 8.038851e-02 5.244479e-03
89 7.977606e-02 5.183584e-03
90 7.916951e-02 5.124080e-03
91 7.856875e-02 5.065920e-03
92 7.797367e-02 5.009058e-03
93 7.738418e-02 4.953451e-03
94 7.680017e-02 4.899054e-03
95 7.622156e-02 4.845829e-03
96 7.564824e-02 4.793734e-03
97 7.508014e-02 4.742733e-03
98 7.451716e-02 4.692788e-03
99 7.395923e-02 4.643864e-03
100 7.340626e-02 4.595928e-03
101 7.285817e-02 4.548947e-03
102 7.231490e-02 4.502889e-03
103 7.177636e-02 4.457724e-03
104 7.124249e-02 4.413422e-03
105 7.071322e-02 4.369956e-03
106 7.018848e-02 4.327299e-03
107 6.966821e-02 4.285424e-03
108 6.915234e-02 4.244306e-03
109 6.864082e-02 4.203922e-03
110 6.813358e-02 4.164247e-03
111 6.763057e-02 4.125260e-03
112 6.713172e-02 4.086938e-03
113 6.663700e-02 4.049262e-03
114 6.614634e-02 4.012211e-03
115 6.565969e-02 3.975765e-03
116 6.517701e-02 3.939907e-03
117 6.469824e-02 3.904618e-03
118 6.422333e-02 3.869881e-03
119 6.375224e-02 3.835681e-03
120 6.328493e-02 3.802000e-03
121 6.282135e-02 3.768824e-03
122 6.236146e-02 3.736138e-03
123 6.190521e-02 3.703927e-03
124 6.145256e-02 3.672179e-03
125 6.100348e-02 3.640880e-03
126 6.055793e-02 3.610017e-03
127 6.011586e-02 3.579578e-03
128 5.967724e-02 3.549552e-03
129 5.924203e-02 3.519927e-03
130 5.881020e-02 3.490693e-03
131 5.838171e-02 3.461839e-03
132 5.795653e-02 3.433355e-03
133 5.753462e-02 3.405231e-03
134 5.711595e-02 3.377458e-03
135 5.670050e-02 3.350028e-03
136 5.628821e-02 3.322931e-03
137 5.587908e-02 3.296159e-03
138 5.547306e-02 3.269705e-03
139 5.507012e-02 3.243561e-03
140 5.467025e-02 3.217718e-03
141 5.427340e-02 3.192171e-03
142 5.387954e-02 3.166912e-03
143 5.348866e-02 3.141934e-03
144 5.310072e-02 3.117232e-03
145 5.271570e-02 3.092799e-03
146 5.233357e-02 3.068629e-03
147 5.195431e-02 3.044717e-03
148 5.157788e-02 3.021056e-03
149 5.120427e-02 2.997643e-03
150 5.083345e-02 2.974470e-03
151 5.046539e-02 2.951535e-03
152 5.010007e-02 2.928831e-03
153 4.973747e-02 2.906354e-03
154 4.937756e-02 2.884101e-03
155 4.902032e-02 2.862066e-03
156 4.866573e-02 2.840245e-03
157 4.831376e-02 2.818635e-03
158 4.796440e-02 2.797231e-03
159 4.761762e-02 2.776030e-03
160 4.727340e-02 2.755028e-03
161 4.693172e-02 2.734222e-03
162 4.659256e-02 2.713608e-03
163 4.625589e-02 2.693184e-03
164 4.592171e-02 2.672945e-03
165 4.558997e-02 2.652889e-03
166 4.526068e-02 2.633013e-03
167 4.493380e-02 2.613315e-03
168 4.460932e-02 2.593790e-03
169 4.428722e-02 2.574437e-03
170 4.396748e-02 2.555253e-03
171 4.365009e-02 2.536236e-03
172 4.333501e-02 2.517382e-03
173 4.302224e-02 2.498690e-03
174 4.271175e-02 2.480158e-03
175 4.240353e-02 2.461782e-03
176 4.209757e-02 2.443562e-03
177 4.179383e-02 2.425494e-03
178 4.149231e-02 2.407577e-03
179 4.119299e-02 2.389809e-03
180 4.089586e-02 2.372187e-03
181 4.060088e-02 2.354711e-03
182 4.030806e-02 2.337377e-03
183 4.001736e-02 2.320185e-03
184 3.972878e-02 2.303132e-03
185 3.944230e-02 2.286217e-03
186 3.915791e-02 2.269438e-03
187 3.887558e-02 2.252794e-03
188 3.859530e-02 2.236282e-03
189 3.831706e-02 2.219902e-03
190 3.804084e-02 2.203652e-03
191 3.776662e-02 2.187531e-03
192 3.749440e-02 2.171536e-03
193 3.722415e-02 2.155667e-03
194 3.695586e-02 2.139923e-03
195 3.668951e-02 2.124301e-03
196 3.642510e-02 2.108801e-03
197 3.616260e-02 2.093421e-03
198 3.590201e-02 2.078160e-03
199 3.564330e-02 2.063017e-03
200 3.538647e-02 2.047991e-03
201 3.513150e-02 2.033080e-03
202 3.487837e-02 2.018284e-03
203 3.462708e-02 2.003601e-03
204 3.437761e-02 1.989029e-03
205 3.412994e-02 1.974569e-03
206 3.388407e-02 1.960219e-03
207 3.363997e-02 1.945978e-03
208 3.339764e-02 1.931844e-03
209 3.315706e-02 1.917817e-03
210 3.291822e-02 1.903896e-03
211 3.268111e-02 1.890080e-03
212 3.244571e-02 1.876368e-03
213 3.221202e-02 1.862759e-03
214 3.198001e-02 1.849252e-03
215 3.174969e-02 1.835846e-03
216 3.152102e-02 1.822540e-03
217 3.129401e-02 1.809334e-03
218 3.106864e-02 1.796226e-03
219 3.084489e-02 1.783216e-03
220 3.062277e-02 1.770302e-03
221 3.040224e-02 1.757484e-03
222 3.018331e-02 1.744762e-03
223 2.996597e-02 1.732134e-03
224 2.975019e-02 1.719599e-03
225 2.953597e-02 1.707157e-03
226 2.932329e-02 1.694807e-03
227 2.911215e-02 1.682548e-03
228 2.890254e-02 1.670380e-03
229 2.869444e-02 1.658301e-03
230 2.848784e-02 1.646311e-03
231 2.828273e-02 1.634409e-03
232 2.807910e-02 1.622595e-03
233 2.787694e-02 1.610868e-03
234 2.767624e-02 1.599227e-03
235 2.747699e-02 1.587671e-03
236 2.727918e-02 1.576200e-03
237 2.708279e-02 1.564813e-03
238 2.688782e-02 1.553509e-03
239 2.669426e-02 1.542288e-03
240 2.650209e-02 1.531149e-03
241 2.631131e-02 1.520092e-03
242 2.612191e-02 1.509115e-03
243 2.593387e-02 1.498219e-03
244 2.574719e-02 1.487402e-03
245 2.556185e-02 1.476664e-03
246 2.537786e-02 1.466004e-03
247 2.519518e-02 1.455422e-03
248 2.501383e-02 1.444917e-03
249 2.483379e-02 1.434488e-03
250 2.465504e-02 1.424135e-03
251 2.447758e-02 1.413858e-03
252 2.430140e-02 1.403656e-03
253 2.412649e-02 1.393527e-03
254 2.395285e-02 1.383472e-03
255 2.378045e-02 1.373491e-03
256 2.360930e-02 1.363582e-03
257 2.343938e-02 1.353744e-03
258 2.327069e-02 1.343979e-03
259 2.310322e-02 1.334284e-03
260 2.293695e-02 1.324659e-03
261 2.277188e-02 1.315104e-03
262 2.260800e-02 1.305619e-03
263 2.244530e-02 1.296202e-03
264 2.228377e-02 1.286853e-03
265 2.212341e-02 1.277573e-03
266 2.196421e-02 1.268359e-03
267 2.180615e-02 1.259213e-03
268 2.164923e-02 1.250132e-03
269 2.149345e-02 1.241117e-03
270 2.133878e-02 1.232168e-03
