# step err_l2 res_l2
0 2.449623e-01 1.000000e+00
1 2.030390e-01 7.209654e-01
2 1.761048e-01 2.918377e-01
3 1.609793e-01 2.010909e-01
4 1.494384e-01 1.587129e-01
5 1.398728e-01 1.311761e-01
6 1.316782e-01 1.116149e-01
7 1.244969e-01 9.698324e-02
8 1.180968e-01 8.558062e-02
9 1.123190e-01 7.642642e-02
10 1.070487e-01 6.891733e-02
11 1.022002e-01 6.265889e-02
12 9.770764e-02 5.737907e-02
13 9.351966e-02 5.288100e-02
14 8.959543e-02 4.901626e-02
15 8.590226e-02 4.566929e-02
16 8.241369e-02 4.274807e-02
17 7.910812e-02 4.017832e-02
18 7.596781e-02 3.789959e-02
19 7.297799e-02 3.586259e-02
20 7.012631e-02 3.402707e-02
21 6.740232e-02 3.236024e-02
22 6.479709e-02 3.083540e-02
23 6.230292e-02 2.943087e-02
24 5.991306e-02 2.812905e-02
25 5.762160e-02 2.691563e-02
26 5.542325e-02 2.577900e-02
27 5.331326e-02 2.470971e-02
28 5.128732e-02 2.370004e-02
29 4.934148e-02 2.274363e-02
30 4.747211e-02 2.183527e-02
31 4.567585e-02 2.097060e-02
32 4.394955e-02 2.014600e-02
33 4.229025e-02 1.935838e-02
34 4.069519e-02 1.860512e-02
35 3.916174e-02 1.788396e-02
36 3.768742e-02 1.719295e-02
37 3.626986e-02 1.653034e-02
38 3.490682e-02 1.589461e-02
39 3.359615e-02 1.528438e-02
40 3.233580e-02 1.469838e-02
41 3.112382e-02 1.413550e-02
42 2.995832e-02 1.359467e-02
43 2.883752e-02 1.307492e-02
44 2.775968e-02 1.257535e-02
45 2.672316e-02 1.209511e-02
46 2.572638e-02 1.163339e-02
47 2.476780e-02 1.118944e-02
48 2.384597e-02 1.076255e-02
49 2.295949e-02 1.035204e-02
50 2.210700e-02 9.957249e-03
51 2.128721e-02 9.577573e-03
52 2.049888e-02 9.212417e-03
53 1.974081e-02 8.861216e-03
54 1.901184e-02 8.523431e-03
55 1.831088e-02 8.198543e-03
56 1.763686e-02 7.886054e-03
57 1.698876e-02 7.585489e-03
58 1.636559e-02 7.296390e-03
59 1.576642e-02 7.018316e-03
60 1.519033e-02 6.750847e-03
